,cp,municipio,provincia,ccaa
8201,37610,mogarraz,salamanca,castilla_y_leon
8202,37617,herguijuela_de_la_sierra,salamanca,castilla_y_leon
8203,37618,monforte_de_la_sierra,salamanca,castilla_y_leon
8204,37619,herguijuela_de_la_sierra,salamanca,castilla_y_leon
8205,37621,aldeanueva_de_la_sierra,salamanca,castilla_y_leon
8206,37624,la_alberca,salamanca,castilla_y_leon
8207,37630,cabrillas,salamanca,castilla_y_leon
8208,37638,horcajo_medianero,salamanca,castilla_y_leon
8209,37639,aldehuela_de_yeltes,salamanca,castilla_y_leon
8210,37640,abusejo,salamanca,castilla_y_leon
8211,37650,sequeros,salamanca,castilla_y_leon
8212,37656,cepeda,salamanca,castilla_y_leon
8213,37657,sotoserrano,salamanca,castilla_y_leon
8214,37658,garcibuey,salamanca,castilla_y_leon
8215,37659,san_miguel_del_robledo,salamanca,castilla_y_leon
8216,37660,miranda_del_castanar,salamanca,castilla_y_leon
8217,37670,santibanez_de_la_sierra,salamanca,castilla_y_leon
8218,37671,san_esteban_de_la_sierra,salamanca,castilla_y_leon
8219,37680,valdefuentes_de_sangusin,salamanca,castilla_y_leon
8220,37682,santibanez_de_la_sierra,salamanca,castilla_y_leon
8221,37683,molinillo,salamanca,castilla_y_leon
8222,37684,cristobal,salamanca,castilla_y_leon
8223,37690,la_fuente_de_san_esteban,salamanca,castilla_y_leon
8224,37700,bejar,salamanca,castilla_y_leon
8225,37710,candelario,salamanca,castilla_y_leon
8226,37711,colmenar_de_montemayor,salamanca,castilla_y_leon
8227,37712,horcajo_de_montemayor,salamanca,castilla_y_leon
8228,37713,valdehijaderos,salamanca,castilla_y_leon
8229,37714,la_calzada_de_bejar,salamanca,castilla_y_leon
8230,37715,,salamanca,castilla_y_leon
8231,37716,cantagallo,salamanca,castilla_y_leon
8232,37717,bejar,salamanca,castilla_y_leon
8233,37718,aldeacipreste,salamanca,castilla_y_leon
8234,37720,el_cerro,salamanca,castilla_y_leon
8235,37724,el_cerro,salamanca,castilla_y_leon
8236,37727,montemayor_del_rio,salamanca,castilla_y_leon
8237,37730,ledrada,salamanca,castilla_y_leon
8238,37740,santibanez_de_bejar,salamanca,castilla_y_leon
8239,37748,puente_del_congosto,salamanca,castilla_y_leon
8240,37749,navamorales,salamanca,castilla_y_leon
8241,37750,cespedosa_de_tormes,salamanca,castilla_y_leon
8242,37751,gallegos_de_solmiron,salamanca,castilla_y_leon
8243,37752,la_tala,salamanca,castilla_y_leon
8244,37753,armenteros,salamanca,castilla_y_leon
8245,37754,armenteros,salamanca,castilla_y_leon
8246,37755,armenteros,salamanca,castilla_y_leon
8247,37756,armenteros,salamanca,castilla_y_leon
8248,37759,,salamanca,castilla_y_leon
8249,37760,linares_de_riofrio,salamanca,castilla_y_leon
8250,37762,escurial_de_la_sierra,salamanca,castilla_y_leon
8251,37763,san_miguel_de_valero,salamanca,castilla_y_leon
8252,37764,valero,salamanca,castilla_y_leon
8253,37765,endrinal,salamanca,castilla_y_leon
8254,37766,endrinal,salamanca,castilla_y_leon
8255,37767,casafranca,salamanca,castilla_y_leon
8256,37768,fuenterroble_de_salvatierra,salamanca,castilla_y_leon
8257,37770,guijuelo,salamanca,castilla_y_leon
8258,37773,,salamanca,castilla_y_leon
8259,37774,guijo_de_avila,salamanca,castilla_y_leon
8260,37775,fresnedoso,salamanca,castilla_y_leon
8261,37776,nava_de_bejar,salamanca,castilla_y_leon
8262,37777,la_cabeza_de_bejar,salamanca,castilla_y_leon
8263,37778,guijuelo,salamanca,castilla_y_leon
8264,37779,aldeavieja_de_tormes,salamanca,castilla_y_leon
8265,37780,la_maya,salamanca,castilla_y_leon
8266,37781,,salamanca,castilla_y_leon
8267,37785,galinduste,salamanca,castilla_y_leon
8268,37786,galinduste,salamanca,castilla_y_leon
8269,37787,pelayos,salamanca,castilla_y_leon
8270,37788,monterrubio_de_la_sierra,salamanca,castilla_y_leon
8271,37789,belena,salamanca,castilla_y_leon
8272,37790,fuentes_de_bejar,salamanca,castilla_y_leon
8273,37791,peromingo,salamanca,castilla_y_leon
8274,37792,pedrosillo_de_los_aires,salamanca,castilla_y_leon
8275,37793,arapiles,salamanca,castilla_y_leon
8276,37794,navalmoral_de_bejar,salamanca,castilla_y_leon
8277,37795,berrocal_de_salvatierra,salamanca,castilla_y_leon
8278,37796,arapiles,salamanca,castilla_y_leon
8279,37797,calzada_de_valdunciel,salamanca,castilla_y_leon
8280,37798,castellanos_de_villiquera,salamanca,castilla_y_leon
8281,37799,forfoleda,salamanca,castilla_y_leon
8282,37800,alba_de_tormes,salamanca,castilla_y_leon
8283,37810,garcihernandez,salamanca,castilla_y_leon
8284,37820,penarandilla,salamanca,castilla_y_leon
8285,37830,coca_de_alba,salamanca,castilla_y_leon
8286,37840,tordillos,salamanca,castilla_y_leon
8287,37850,nava_de_sotrobal,salamanca,castilla_y_leon
8288,37860,horcajo_medianero,salamanca,castilla_y_leon
8289,37861,chagarcia_medianero,salamanca,castilla_y_leon
8290,37862,horcajo_medianero,salamanca,castilla_y_leon
8291,37863,anaya_de_alba,salamanca,castilla_y_leon
8292,37864,anaya_de_alba,salamanca,castilla_y_leon
8293,37865,larrodrigo,salamanca,castilla_y_leon
8294,37870,aldeaseca_de_alba,salamanca,castilla_y_leon
8295,37871,pedrosillo_de_alba,salamanca,castilla_y_leon
8296,37873,gajates,salamanca,castilla_y_leon
8297,37874,encinas_de_abajo,salamanca,castilla_y_leon
8298,37881,valdecarros,salamanca,castilla_y_leon
8299,37882,navales,salamanca,castilla_y_leon
8300,37890,alba_de_tormes,salamanca,castilla_y_leon
8301,37891,ejeme,salamanca,castilla_y_leon
8302,37892,alba_de_tormes,salamanca,castilla_y_leon
8303,37893,alba_de_tormes,salamanca,castilla_y_leon
8304,37894,,salamanca,castilla_y_leon
8305,37900,santa_marta_de_tormes,salamanca,castilla_y_leon
8306,38001,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8307,38002,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8308,38003,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8309,38004,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8310,38005,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8311,38006,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8312,38007,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8313,38008,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8314,38009,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8315,38010,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8316,38018,,santa_cruz_de_tenerife,canarias
8317,38107,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8318,38108,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8319,38109,el_rosario,santa_cruz_de_tenerife,canarias
8320,38110,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8321,38111,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8322,38120,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8323,38129,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8324,38130,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8325,38139,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8326,38140,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8327,38150,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8328,38160,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8329,38170,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8330,38180,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias
8331,38190,el_rosario,santa_cruz_de_tenerife,canarias
8332,38200,,santa_cruz_de_tenerife,canarias
8333,38201,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8334,38202,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8335,38203,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8336,38204,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8337,38205,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8338,38206,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8339,38207,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8340,38208,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8341,38240,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8342,38250,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8343,38260,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8344,38270,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8345,38280,tegueste,santa_cruz_de_tenerife,canarias
8346,38290,el_rosario,santa_cruz_de_tenerife,canarias
8347,38291,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8348,38292,tegueste,santa_cruz_de_tenerife,canarias
8349,38293,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8350,38294,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8351,38296,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8352,38297,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8353,38300,la_orotava,santa_cruz_de_tenerife,canarias
8354,38310,la_orotava,santa_cruz_de_tenerife,canarias
8355,38311,la_orotava,santa_cruz_de_tenerife,canarias
8356,38312,la_orotava,santa_cruz_de_tenerife,canarias
8357,38313,la_orotava,santa_cruz_de_tenerife,canarias
8358,38314,la_orotava,santa_cruz_de_tenerife,canarias
8359,38315,la_orotava,santa_cruz_de_tenerife,canarias
8360,38320,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8361,38329,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8362,38330,san_cristobal_de_la_laguna,santa_cruz_de_tenerife,canarias
8363,38340,tacoronte,santa_cruz_de_tenerife,canarias
8364,38350,tacoronte,santa_cruz_de_tenerife,canarias
8365,38355,tacoronte,santa_cruz_de_tenerife,canarias
8366,38356,tacoronte,santa_cruz_de_tenerife,canarias
8367,38357,tacoronte,santa_cruz_de_tenerife,canarias
8368,38358,tacoronte,santa_cruz_de_tenerife,canarias
8369,38359,el_sauzal,santa_cruz_de_tenerife,canarias
8370,38360,el_sauzal,santa_cruz_de_tenerife,canarias
8371,38370,la_matanza_de_acentejo,santa_cruz_de_tenerife,canarias
8372,38379,la_matanza_de_acentejo,santa_cruz_de_tenerife,canarias
8373,38380,la_victoria_de_acentejo,santa_cruz_de_tenerife,canarias
8374,38389,la_victoria_de_acentejo,santa_cruz_de_tenerife,canarias
8375,38390,santa_ursula,santa_cruz_de_tenerife,canarias
8376,38398,santa_ursula,santa_cruz_de_tenerife,canarias
8377,38399,santa_ursula,santa_cruz_de_tenerife,canarias
8378,38400,puerto_de_la_cruz,santa_cruz_de_tenerife,canarias
8379,38410,los_realejos,santa_cruz_de_tenerife,canarias
8380,38411,,santa_cruz_de_tenerife,canarias
8381,38412,los_realejos,santa_cruz_de_tenerife,canarias
8382,38413,los_realejos,santa_cruz_de_tenerife,canarias
8383,38414,los_realejos,santa_cruz_de_tenerife,canarias
8384,38415,los_realejos,santa_cruz_de_tenerife,canarias
8385,38416,los_realejos,santa_cruz_de_tenerife,canarias
8386,38417,los_realejos,santa_cruz_de_tenerife,canarias
8387,38418,los_realejos,santa_cruz_de_tenerife,canarias
8388,38419,los_realejos,santa_cruz_de_tenerife,canarias
8389,38420,san_juan_de_la_rambla,santa_cruz_de_tenerife,canarias
8390,38428,san_juan_de_la_rambla,santa_cruz_de_tenerife,canarias
8391,38429,san_juan_de_la_rambla,santa_cruz_de_tenerife,canarias
8392,38430,icod_de_los_vinos,santa_cruz_de_tenerife,canarias
8393,38434,icod_de_los_vinos,santa_cruz_de_tenerife,canarias
8394,38435,los_silos,santa_cruz_de_tenerife,canarias
8395,38438,icod_de_los_vinos,santa_cruz_de_tenerife,canarias
8396,38439,icod_de_los_vinos,santa_cruz_de_tenerife,canarias
8397,38440,la_guancha,santa_cruz_de_tenerife,canarias
8398,38441,la_guancha,santa_cruz_de_tenerife,canarias
8399,38449,la_guancha,santa_cruz_de_tenerife,canarias
8400,38450,garachico,santa_cruz_de_tenerife,canarias
8401,38458,garachico,santa_cruz_de_tenerife,canarias
8402,38459,garachico,santa_cruz_de_tenerife,canarias
8403,38460,garachico,santa_cruz_de_tenerife,canarias
8404,38470,los_silos,santa_cruz_de_tenerife,canarias
8405,38479,buenavista_del_norte,santa_cruz_de_tenerife,canarias
8406,38480,buenavista_del_norte,santa_cruz_de_tenerife,canarias
8407,38489,buenavista_del_norte,santa_cruz_de_tenerife,canarias
8408,38500,guimar,santa_cruz_de_tenerife,canarias
8409,38508,guimar,santa_cruz_de_tenerife,canarias
8410,38509,arafo,santa_cruz_de_tenerife,canarias
8411,38510,candelaria,santa_cruz_de_tenerife,canarias
8412,38520,candelaria,santa_cruz_de_tenerife,canarias
8413,38530,candelaria,santa_cruz_de_tenerife,canarias
8414,38540,candelaria,santa_cruz_de_tenerife,canarias
8415,38550,arafo,santa_cruz_de_tenerife,canarias
8416,38560,guimar,santa_cruz_de_tenerife,canarias
8417,38570,fasnia,santa_cruz_de_tenerife,canarias
8418,38579,fasnia,santa_cruz_de_tenerife,canarias
8419,38580,arico,santa_cruz_de_tenerife,canarias
8420,38588,arico,santa_cruz_de_tenerife,canarias
8421,38589,arico,santa_cruz_de_tenerife,canarias
8422,38590,guimar,santa_cruz_de_tenerife,canarias
8423,38591,guimar,santa_cruz_de_tenerife,canarias
8424,38592,arico,santa_cruz_de_tenerife,canarias
8425,38593,arico,santa_cruz_de_tenerife,canarias
8426,38594,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8427,38595,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8428,38600,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8429,38610,,santa_cruz_de_tenerife,canarias
8430,38611,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8431,38612,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8432,38613,vilaflor_de_chasna,santa_cruz_de_tenerife,canarias
8433,38614,vilaflor_de_chasna,santa_cruz_de_tenerife,canarias
8434,38615,adeje,santa_cruz_de_tenerife,canarias
8435,38616,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8436,38617,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8437,38618,granadilla_de_abona,santa_cruz_de_tenerife,canarias
8438,38619,,santa_cruz_de_tenerife,canarias
8439,38620,san_miguel_de_abona,santa_cruz_de_tenerife,canarias
8440,38626,arona,santa_cruz_de_tenerife,canarias
8441,38627,arona,santa_cruz_de_tenerife,canarias
8442,38628,san_miguel_de_abona,santa_cruz_de_tenerife,canarias
8443,38629,san_miguel_de_abona,santa_cruz_de_tenerife,canarias
8444,38630,arona,santa_cruz_de_tenerife,canarias
8445,38631,arona,santa_cruz_de_tenerife,canarias
8446,38632,arona,santa_cruz_de_tenerife,canarias
8447,38639,arona,santa_cruz_de_tenerife,canarias
8448,38640,arona,santa_cruz_de_tenerife,canarias
8449,38649,arona,santa_cruz_de_tenerife,canarias
8450,38650,arona,santa_cruz_de_tenerife,canarias
8451,38652,arona,santa_cruz_de_tenerife,canarias
8452,38660,adeje,santa_cruz_de_tenerife,canarias
8453,38670,adeje,santa_cruz_de_tenerife,canarias
8454,38677,adeje,santa_cruz_de_tenerife,canarias
8455,38678,adeje,santa_cruz_de_tenerife,canarias
8456,38679,adeje,santa_cruz_de_tenerife,canarias
8457,38680,guia_de_isora,santa_cruz_de_tenerife,canarias
8458,38683,santiago_del_teide,santa_cruz_de_tenerife,canarias
8459,38684,santiago_del_teide,santa_cruz_de_tenerife,canarias
8460,38685,guia_de_isora,santa_cruz_de_tenerife,canarias
8461,38686,guia_de_isora,santa_cruz_de_tenerife,canarias
8462,38687,guia_de_isora,santa_cruz_de_tenerife,canarias
8463,38688,guia_de_isora,santa_cruz_de_tenerife,canarias
8464,38689,guia_de_isora,santa_cruz_de_tenerife,canarias
8465,38690,santiago_del_teide,santa_cruz_de_tenerife,canarias
8466,38700,santa_cruz_de_la_palma,santa_cruz_de_tenerife,canarias
8467,38710,brena_alta,santa_cruz_de_tenerife,canarias
8468,38711,brena_baja,santa_cruz_de_tenerife,canarias
8469,38712,brena_alta,santa_cruz_de_tenerife,canarias
8470,38713,brena_alta,santa_cruz_de_tenerife,canarias
8471,38714,puntallana,santa_cruz_de_tenerife,canarias
8472,38715,puntallana,santa_cruz_de_tenerife,canarias
8473,38720,san_andres_y_sauces,santa_cruz_de_tenerife,canarias
8474,38726,barlovento,santa_cruz_de_tenerife,canarias
8475,38727,barlovento,santa_cruz_de_tenerife,canarias
8476,38728,garafia,santa_cruz_de_tenerife,canarias
8477,38729,san_andres_y_sauces,santa_cruz_de_tenerife,canarias
8478,38730,villa_de_mazo,santa_cruz_de_tenerife,canarias
8479,38738,villa_de_mazo,santa_cruz_de_tenerife,canarias
8480,38739,villa_de_mazo,santa_cruz_de_tenerife,canarias
8481,38740,fuencaliente_de_la_palma,santa_cruz_de_tenerife,canarias
8482,38749,fuencaliente_de_la_palma,santa_cruz_de_tenerife,canarias
8483,38750,el_paso,santa_cruz_de_tenerife,canarias
8484,38758,el_paso,santa_cruz_de_tenerife,canarias
8485,38759,los_llanos_de_aridane,santa_cruz_de_tenerife,canarias
8486,38760,los_llanos_de_aridane,santa_cruz_de_tenerife,canarias
8487,38767,los_llanos_de_aridane,santa_cruz_de_tenerife,canarias
8488,38768,los_llanos_de_aridane,santa_cruz_de_tenerife,canarias
8489,38769,los_llanos_de_aridane,santa_cruz_de_tenerife,canarias
8490,38770,tazacorte,santa_cruz_de_tenerife,canarias
8491,38779,tazacorte,santa_cruz_de_tenerife,canarias
8492,38780,tijarafe,santa_cruz_de_tenerife,canarias
8493,38787,garafia,santa_cruz_de_tenerife,canarias
8494,38788,garafia,santa_cruz_de_tenerife,canarias
8495,38789,puntagorda,santa_cruz_de_tenerife,canarias
8496,38800,san_sebastian_de_la_gomera,santa_cruz_de_tenerife,canarias
8497,38801,san_sebastian_de_la_gomera,santa_cruz_de_tenerife,canarias
8498,38810,alajero,santa_cruz_de_tenerife,canarias
8499,38811,alajero,santa_cruz_de_tenerife,canarias
8500,38812,alajero,santa_cruz_de_tenerife,canarias
8501,38813,alajero,santa_cruz_de_tenerife,canarias
8502,38820,hermigua,santa_cruz_de_tenerife,canarias
8503,38829,hermigua,santa_cruz_de_tenerife,canarias
8504,38830,agulo,santa_cruz_de_tenerife,canarias
8505,38840,vallehermoso,santa_cruz_de_tenerife,canarias
8506,38849,vallehermoso,santa_cruz_de_tenerife,canarias
8507,38850,vallehermoso,santa_cruz_de_tenerife,canarias
8508,38852,valle_gran_rey,santa_cruz_de_tenerife,canarias
8509,38860,vallehermoso,santa_cruz_de_tenerife,canarias
8510,38869,hermigua,santa_cruz_de_tenerife,canarias
8511,38870,valle_gran_rey,santa_cruz_de_tenerife,canarias
8512,38879,valle_gran_rey,santa_cruz_de_tenerife,canarias
8513,38890,agulo,santa_cruz_de_tenerife,canarias
8514,38891,vallehermoso,santa_cruz_de_tenerife,canarias
8515,38892,valle_gran_rey,santa_cruz_de_tenerife,canarias
8516,38900,valverde,santa_cruz_de_tenerife,canarias
8517,38910,valverde,santa_cruz_de_tenerife,canarias
8518,38911,frontera,santa_cruz_de_tenerife,canarias
8519,38912,frontera,santa_cruz_de_tenerife,canarias
8520,38913,frontera,santa_cruz_de_tenerife,canarias
8521,38914,el_pinar_de_el_hierro,santa_cruz_de_tenerife,canarias
8522,38915,valverde,santa_cruz_de_tenerife,canarias
8523,38916,valverde,santa_cruz_de_tenerife,canarias
8524,38917,el_pinar_de_el_hierro,santa_cruz_de_tenerife,canarias
8525,39001,santander,cantabria,cantabria
8526,39002,santander,cantabria,cantabria
8527,39003,santander,cantabria,cantabria
8528,39004,santander,cantabria,cantabria
8529,39005,santander,cantabria,cantabria
8530,39006,santander,cantabria,cantabria
8531,39007,santander,cantabria,cantabria
8532,39008,santander,cantabria,cantabria
8533,39009,santander,cantabria,cantabria
8534,39010,santander,cantabria,cantabria
8535,39011,santander,cantabria,cantabria
8536,39012,santander,cantabria,cantabria
8537,39100,santa_cruz_de_bezana,cantabria,cantabria
8538,39108,santa_cruz_de_bezana,cantabria,cantabria
8539,39110,santa_cruz_de_bezana,cantabria,cantabria
8540,39120,pielagos,cantabria,cantabria
8541,39130,marina_de_cudeyo,cantabria,cantabria
8542,39140,ribamontan_al_mar,cantabria,cantabria
8543,39150,ribamontan_al_mar,cantabria,cantabria
8544,39160,ribamontan_al_mar,cantabria,cantabria
8545,39170,bareyo,cantabria,cantabria
8546,39180,noja,cantabria,cantabria
8547,39191,bareyo,cantabria,cantabria
8548,39192,meruelo,cantabria,cantabria
8549,39193,arnuero,cantabria,cantabria
8550,39195,arnuero,cantabria,cantabria
8551,39197,argonos,cantabria,cantabria
8552,39200,reinosa,cantabria,cantabria
8553,39210,hermandad_de_campoo_de_suso,cantabria,cantabria
8554,39212,campoo_de_enmedio,cantabria,cantabria
8555,39213,campoo_de_enmedio,cantabria,cantabria
8556,39220,valderredible,cantabria,cantabria
8557,39230,valderredible,cantabria,cantabria
8558,39232,alfoz_de_bricia,cantabria,cantabria
8560,39250,berzosilla,cantabria,cantabria
8561,39292,campoo_de_yuso,cantabria,cantabria
8562,39294,campoo_de_yuso,cantabria,cantabria
8563,39300,torrelavega,cantabria,cantabria
8564,39310,miengo,cantabria,cantabria
8565,39311,cartes,cantabria,cantabria
8566,39312,miengo,cantabria,cantabria
8567,39313,polanco,cantabria,cantabria
8568,39314,santillana_del_mar,cantabria,cantabria
8569,39315,torrelavega,cantabria,cantabria
8570,39318,miengo,cantabria,cantabria
8571,39320,alfoz_de_lloredo,cantabria,cantabria
8572,39329,alfoz_de_lloredo,cantabria,cantabria
8573,39330,santillana_del_mar,cantabria,cantabria
8574,39340,suances,cantabria,cantabria
8575,39350,suances,cantabria,cantabria
8576,39360,santillana_del_mar,cantabria,cantabria
8577,39400,los_corrales_de_buelna,cantabria,cantabria
8578,39407,cieza,cantabria,cantabria
8579,39408,los_corrales_de_buelna,cantabria,cantabria
8580,39409,san_felices_de_buelna,cantabria,cantabria
8581,39410,valdeolea,cantabria,cantabria
8582,39417,las_rozas_de_valdearroyo,cantabria,cantabria
8583,39418,valdeolea,cantabria,cantabria
8584,39419,valdeprado_del_rio,cantabria,cantabria
8585,39420,barcena_de_pie_de_concha,cantabria,cantabria
8586,39430,molledo,cantabria,cantabria
8587,39438,molledo,cantabria,cantabria
8588,39450,arenas_de_iguna,cantabria,cantabria
8589,39451,anievas,cantabria,cantabria
8590,39460,cartes,cantabria,cantabria
8591,39470,pielagos,cantabria,cantabria
8592,39477,pielagos,cantabria,cantabria
8593,39478,pielagos,cantabria,cantabria
8594,39479,pielagos,cantabria,cantabria
8595,39490,santiurde_de_reinosa,cantabria,cantabria
8596,39491,campoo_de_enmedio,cantabria,cantabria
8597,39500,cabezon_de_la_sal,cantabria,cantabria
8598,39507,cabezon_de_la_sal,cantabria,cantabria
8599,39509,cabezon_de_la_sal,cantabria,cantabria
8600,39510,cabuerniga,cantabria,cantabria
8601,39511,cabuerniga,cantabria,cantabria
8602,39513,ruente,cantabria,cantabria
8603,39517,los_tojos,cantabria,cantabria
8604,39518,cabuerniga,cantabria,cantabria
8605,39520,comillas,cantabria,cantabria
8606,39525,alfoz_de_lloredo,cantabria,cantabria
8607,39526,alfoz_de_lloredo,cantabria,cantabria
8608,39527,ruiloba,cantabria,cantabria
8609,39528,comillas,cantabria,cantabria
8610,39530,reocin,cantabria,cantabria
8611,39538,reocin,cantabria,cantabria
8612,39539,alfoz_de_lloredo,cantabria,cantabria
8613,39540,san_vicente_de_la_barquera,cantabria,cantabria
8614,39547,san_vicente_de_la_barquera,cantabria,cantabria
8615,39548,san_vicente_de_la_barquera,cantabria,cantabria
8616,39549,herrerias,cantabria,cantabria
8617,39550,herrerias,cantabria,cantabria
8618,39551,herrerias,cantabria,cantabria
8619,39553,rionansa,cantabria,cantabria
8620,39554,rionansa,cantabria,cantabria
8621,39555,tudanca,cantabria,cantabria
8622,39556,polaciones,cantabria,cantabria
8623,39557,polaciones,cantabria,cantabria
8624,39558,cabuerniga,cantabria,cantabria
8625,39559,rionansa,cantabria,cantabria
8626,39560,val_de_san_vicente,cantabria,cantabria
8627,39569,val_de_san_vicente,cantabria,cantabria
8628,39570,potes,cantabria,cantabria
8629,39571,cabezon_de_liebana,cantabria,cantabria
8630,39572,pesaguero,cantabria,cantabria
8631,39573,cabezon_de_liebana,cantabria,cantabria
8632,39574,cabezon_de_liebana,cantabria,cantabria
8633,39575,vega_de_liebana,cantabria,cantabria
8634,39577,vega_de_liebana,cantabria,cantabria
8635,39580,cillorigo_de_liebana,cantabria,cantabria
8636,39582,camaleno,cantabria,cantabria
8637,39583,cillorigo_de_liebana,cantabria,cantabria
8638,39584,cillorigo_de_liebana,cantabria,cantabria
8639,39586,camaleno,cantabria,cantabria
8640,39587,camaleno,cantabria,cantabria
8641,39588,camaleno,cantabria,cantabria
8642,39590,alfoz_de_lloredo,cantabria,cantabria
8643,39591,cabezon_de_la_sal,cantabria,cantabria
8644,39592,cabezon_de_la_sal,cantabria,cantabria
8645,39593,valdaliga,cantabria,cantabria
8646,39594,herrerias,cantabria,cantabria
8647,39595,,cantabria,cantabria
8648,39600,camargo,cantabria,cantabria
8649,39608,camargo,cantabria,cantabria
8650,39609,camargo,cantabria,cantabria
8651,39610,el_astillero,cantabria,cantabria
8652,39611,el_astillero,cantabria,cantabria
8653,39612,pielagos,cantabria,cantabria
8654,39613,el_astillero,cantabria,cantabria
8655,39618,marina_de_cudeyo,cantabria,cantabria
8656,39619,medio_cudeyo,cantabria,cantabria
8657,39620,santa_maria_de_cayon,cantabria,cantabria
8658,39626,santa_maria_de_cayon,cantabria,cantabria
8659,39627,penagos,cantabria,cantabria
8660,39630,villafufre,cantabria,cantabria
8661,39638,villafufre,cantabria,cantabria
8662,39639,saro,cantabria,cantabria
8663,39640,villacarriedo,cantabria,cantabria
8664,39649,villacarriedo,cantabria,cantabria
8665,39650,castaneda,cantabria,cantabria
8666,39660,castaneda,cantabria,cantabria
8667,39670,puente_viesgo,cantabria,cantabria
8668,39679,puente_viesgo,cantabria,cantabria
8669,39680,corvera_de_toranzo,cantabria,cantabria
8670,39681,,cantabria,cantabria
8671,39682,corvera_de_toranzo,cantabria,cantabria
8672,39683,san_pedro_del_romeral,cantabria,cantabria
8673,39685,vega_de_pas,cantabria,cantabria
8674,39686,san_pedro_del_romeral,cantabria,cantabria
8675,39687,luena,cantabria,cantabria
8676,39688,luena,cantabria,cantabria
8677,39689,santiurde_de_toranzo,cantabria,cantabria
8678,39690,,cantabria,cantabria
8679,39691,santiurde_de_toranzo,cantabria,cantabria
8680,39692,,cantabria,cantabria
8681,39694,santa_maria_de_cayon,cantabria,cantabria
8682,39696,selaya,cantabria,cantabria
8683,39697,corvera_de_toranzo,cantabria,cantabria
8684,39698,santiurde_de_toranzo,cantabria,cantabria
8685,39699,corvera_de_toranzo,cantabria,cantabria
8686,39700,castro_urdiales,cantabria,cantabria
8687,39706,castro_urdiales,cantabria,cantabria
8688,39707,castro_urdiales,cantabria,cantabria
8689,39709,castro_urdiales,cantabria,cantabria
8690,39710,medio_cudeyo,cantabria,cantabria
8691,39715,entrambasaguas,cantabria,cantabria
8692,39716,entrambasaguas,cantabria,cantabria
8693,39718,lierganes,cantabria,cantabria
8694,39719,entrambasaguas,cantabria,cantabria
