 Cód. Tipo Entidad ; Tipo Entidad ; Cód. Entidad ; Entidad ; Cód. País ; País ; Cód. Provincia ; Provincia ; Cód. Municipio ; Municipio ; Poblacion ; Nº de oficinas ;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;04;Almería;100;VERA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;04;Almería;102;VICAR ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;04;Almería;103;ZURGENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;04;Almería;902;EJIDO (EL) ;EL EJIDO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;04;Almería;902;EJIDO (EL) ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;014;ARENAS DE SAN PEDRO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;016;AREVALO ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;019;AVILA ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;021;BARCO DE AVILA (EL) ;EL BARCO DE AVILA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;047;CANDELEDA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;057;CEBREROS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;186;PIEDRAHITA ;PIEDRAHITA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;240;SOTILLO DE LA ADRADA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;05;Ávila;241;TIEMBLO (EL) ;EL TIEMBLO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;002;ACEUCHAL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;011;ALMENDRALEJO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;014;AZUAGA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;015;BADAJOZ ; ;13;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;016;BARCARROTA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;020;BIENVENIDA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;021;BODONAL DE LA SIERRA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;023;CABEZA DEL BUEY ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;036;CASTUERA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;044;DON BENITO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;050;FREGENAL DE LA SIERRA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;052;FUENTE DE CANTOS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;055;FUENTES DE LEON ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;060;GUAREÑA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;063;HERRERA DEL DUQUE ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;067;HIGUERA LA REAL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;070;JEREZ DE LOS CABALLEROS ;JEREZ LOS CABALLEROS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;074;LLERENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;080;MEDELLIN ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;083;MERIDA ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;087;MONTERRUBIO DE LA SERENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;088;MONTIJO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;091;NAVALVILLAR DE PELA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;095;OLIVENZA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;116;SALVALEON ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;120;SANTA AMALIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;123;SAN VICENTE DE ALCANTARA ;SAN VICENTE ALCANTARA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;125;SIRUELA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;128;TALAVERA LA REAL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;149;VILLAFRANCA DE LOS BARROS ;VILLAFR.DE LOS BARROS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;153;VILLANUEVA DE LA SERENA ;VALDIVIA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;153;VILLANUEVA DE LA SERENA ;VILLANUEVA LA SERENA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;153;VILLANUEVA DE LA SERENA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;06;Badajoz;158;ZAFRA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;002;ALAIOR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;003;ALCUDIA ;PUERTO DE ALCUDIA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;003;ALCUDIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;004;ALGAIDA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;005;ANDRAITX ;ANDRATX;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;005;ANDRAITX ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;006;ARTA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;008;BINISSALEM ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ;PALMA NOVA;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ;PAGUERA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ;PORTALS NOUS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ;EL TORO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;011;CALVIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;013;CAMPOS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;014;CAPDEPERA ;CALA RATJADA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;014;CAPDEPERA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;015;CIUTADELLA DE MENORCA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;020;ESPORLES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;022;FELANITX ;PORTOCOLOM;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;022;FELANITX ;S'HORTA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;022;FELANITX ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;023;FERRERIES ;FERRERIES;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;024;FORMENTERA ;FORMENTERA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;026;IBIZA (EIVISSA) ;EIVISSA;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;027;INCA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;029;LLOSETA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;031;LLUCMAJOR ;EL ARENAL;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;031;LLUCMAJOR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;032;MAHON ;SANT CLIMENT;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;032;MAHON ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;033;MANACOR ;PORTO CRISTO;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;033;MANACOR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;036;MARRATXI ;SA CABANETA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;036;MARRATXI ;PONT D'INCA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;036;MARRATXI ;MARRATXI;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;037;MERCADAL (ES) ;ES MERCADAL;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;039;MURO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;PALMA DE MALLORCA;20;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ;- PALMA DE MALLORCA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;040;PALMA DE MALLORCA ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;042;POLLENÇA ;PORT DE POLLENCA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;042;POLLENÇA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;044;POBLA (SA) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;046;SANT ANTONI DE PORTMANY ;SANT ANTONI PORTMANY;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;046;SANT ANTONI DE PORTMANY ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;050;SANT JOAN DE LABRITJA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;051;SANT LLORENÇ DES CARDASSAR ;SANT LLORENC DES CARD;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;052;SANT LLUIS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;054;SANTA EULALIA DEL RIO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;055;SANTA MARGALIDA ;CAN PICAFORT;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;055;SANTA MARGALIDA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;056;SANTA MARIA DEL CAMI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;057;SANTANYI ;CALA D'OR;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;057;SANTANYI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;059;SALINES (SES) ;COLONIA SANT JORDI;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;060;SINEU ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;061;SOLLER ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;062;SON SERVERA ;CALA MILLOR;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;062;SON SERVERA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;07;Islas Baleares;064;CASTELL (ES) ;ES CASTELL;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;003;ALELLA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;006;ARENYS DE MAR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;007;ARENYS DE MUNT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;009;ARGENTONA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;010;ARTES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;015;BADALONA ; ;6;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;017;BALENYA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;019;BARCELONA ; ;133;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;022;BERGA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;031;CALAF ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;033;CALDES DE MONTBUI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;035;CALELLA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;040;CANET DE MAR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;046;CARDEDEU ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;051;CASTELLAR DEL VALLES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;054;CASTELLBISBAL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;056;CASTELLDEFELS ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;072;CORBERA DE LLOBREGAT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;073;CORNELLA DE LLOBREGAT ; ;5;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;076;ESPARREGUERA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;077;ESPLUGUES DE LLOBREGAT ;ESPLUGUES LLOBREGAT;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;086;FRANQUESES DEL VALLES(LES) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;088;GARRIGA (LA) ;LA GARRIGA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;089;GAVA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;096;GRANOLLERS ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;101;HOSPITALET DE LLOBREGAT(L' ;L'HOSPITALET;8;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;101;HOSPITALET DE LLOBREGAT(L' ;L'HOSPITALET LLOBREGA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;101;HOSPITALET DE LLOBREGAT(L' ; ;5;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;102;IGUALADA ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;105;LLAGOSTA (LA) ;LA LLAGOSTA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;107;LLIÇA D'AMUNT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;108;LLIÇA DE VALL ;LLICA DE VALL;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;110;MALGRAT DE MAR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;112;MANLLEU ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;113;MANRESA ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;114;MARTORELL ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;118;MASNOU (EL) ;EL MASNOU;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;121;MATARO ; ;6;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;123;MOLINS DE REI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;124;MOLLET DEL VALLES ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;125;MONTCADA I REIXAC ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;135;MONTMELO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;136;MONTORNES DEL VALLES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;138;MOIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;155;PALAFOLLS ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;156;PALAU DE PLEGAMANS ;PALAU-SOLITA I PLEG.;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;157;PALLEJA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;159;PARETS DEL VALLES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;163;PINEDA DE MAR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;167;POLINYA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;169;PRAT DE LLOBREGAT (EL) ;EL PRAT DE LLOBREGAT;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;169;PRAT DE LLOBREGAT (EL) ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;172;PREMIA DE MAR ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;180;RIPOLLET ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;184;RUBI ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;187;SABADELL ; ;8;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;192;SANTPEDOR ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;194;SANT ADRIA DE BESOS ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;196;SANT ANDREU DE LA BARCA ;SANT ANDREU LA BARCA;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;196;SANT ANDREU DE LA BARCA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;200;SANT BOI DE LLOBREGAT ;VILADECANS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;200;SANT BOI DE LLOBREGAT ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;202;SANT CELONI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;205;SANT CUGAT DEL VALLES ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;211;SANT FELIU DE LLOBREGAT ;SANT FELIU LLOBREGAT;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;211;SANT FELIU DE LLOBREGAT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;214;VILASSAR DE DALT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;215;SANT HIPOLIT DE VOLTREGA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;217;SANT JOAN DESPI ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;219;VILASSAR DE MAR ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;221;SANT JUST DESVERN ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;238;SANT QUIRZE DEL VALLES ;SANT QUIRZE D. VALLES;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;240;SANT SADURNI D'ANOIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;245;SANTA COLOMA DE GRAMANET ;SANTA COLOMA GRAMENET;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;245;SANTA COLOMA DE GRAMANET ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;250;SANTA MARGARIDA DE MONTBUI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;252;BARBERA DEL VALLES ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;260;SANTA PERPETUA DE MOGODA ;SANTA PERPETUA MOGODA;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;262;SANT VICENÇ DE CASTELLET ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;263;SANT VICENÇ DELS HORTS ;S. VICENC DELS HORTS;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;266;CERDANYOLA DEL VALLES ;CERDANYOLA DEL VALLES;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;266;CERDANYOLA DEL VALLES ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;267;SENTMENAT ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;270;SITGES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;278;TARADELL ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;279;TERRASSA ; ;5;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;281;TEIA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;282;TIANA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;284;TORDERA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;285;TORELLO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;298;VIC ; ;4;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;301;VILADECANS ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;302;VILANOVA DEL CAMI ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;305;VILAFRANCA DEL PENEDES ;VILAFRANCA PENEDES;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;305;VILAFRANCA DEL PENEDES ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;08;Barcelona;307;VILANOVA I LA GELTRU ; ;2;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;09;Burgos;018;ARANDA DE DUERO ; ;3;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;09;Burgos;048;BELORADO ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;09;Burgos;056;BRIVIESCA ; ;1;
BP;BANCOS;0049;BANCO SANTANDER,SA;ES;ESPAÑA;09;Burgos;059;BURGOS ; ;16;
