,cp,num_centros_salud
7114,45516,2
7115,45517,1
7116,45518,1
7117,45519,6
7118,45520,1
7119,45522,1
7120,45529,1
7121,45530,1
7122,45531,1
7123,45532,1
7124,45533,1
7125,45534,1
7126,45540,1
7127,45541,1
7128,45542,1
7129,45543,1
7130,45544,1
7131,45552,1
7132,45560,1
7133,45567,1
7134,45568,1
7135,45569,1
7136,45570,1
7137,45571,4
7138,45572,2
7139,45573,1
7140,45574,2
7141,45575,1
7142,45576,1
7143,45577,1
7144,45578,1
7145,45580,1
7146,45588,1
7147,45589,1
7148,45590,1
7149,45591,1
7150,45592,1
7151,45593,1
7152,45594,1
7153,45595,1
7154,45597,1
7155,45600,6
7156,45610,1
7157,45611,1
7158,45612,1
7159,45613,1
7160,45614,1
7161,45620,1
7162,45621,1
7163,45622,1
7164,45630,1
7165,45631,1
7166,45632,1
7167,45633,1
7168,45634,1
7169,45635,1
7170,45636,1
7171,45637,1
7172,45638,1
7173,45640,1
7174,45641,1
7175,45642,1
7176,45643,1
7177,45644,1
7178,45645,1
7179,45646,1
7180,45650,1
7181,45651,2
7182,45652,1
7183,45653,1
7184,45654,1
7185,45660,1
7186,45661,1
7187,45662,1
7188,45663,1
7189,45664,1
7190,45670,1
7191,45671,2
7192,45672,2
7193,45673,1
7194,45674,1
7195,45675,1
7196,45676,1
7197,45677,1
7198,45678,1
7199,45680,1
7200,45683,1
7201,45684,1
7202,45685,1
7203,45690,1
7204,45691,1
7205,45692,1
7206,45693,1
7207,45694,1
7208,45695,1
7209,45700,1
7210,45710,1
7211,45720,1
7212,45730,1
7213,45740,1
7214,45749,1
7215,45750,1
7216,45760,1
7217,45770,1
7218,45780,1
7219,45789,1
7220,45790,1
7221,45800,1
7222,45810,1
7223,45820,1
7224,45830,1
7225,45840,1
7226,45850,1
7227,45860,1
7228,45870,1
7229,45880,1
7230,45890,1
7231,45900,1
7232,45908,2
7233,45909,1
7234,45910,1
7235,45917,1
7236,45918,1
7237,45919,1
7238,45920,1
7239,45930,1
7240,45940,1
7241,45950,2
7242,45960,1
7243,46003,1
7244,46005,1
7245,46006,3
7246,46007,3
7247,46008,3
7248,46009,4
7249,46010,1
7250,46011,3
7251,46012,5
7252,46013,2
7253,46014,2
7254,46015,2
7255,46016,4
7256,46017,4
7257,46018,1
7258,46019,2
7259,46020,2
7260,46021,3
7261,46022,2
7262,46023,1
7263,46024,1
7264,46025,4
7265,46026,2
7266,46035,1
7267,46100,2
7268,46110,1
7269,46111,1
7270,46112,1
7271,46113,2
7272,46114,1
7273,46115,1
7274,46117,1
7275,46118,2
7276,46120,2
7277,46128,1
7278,46129,1
7279,46130,2
7280,46131,1
7281,46132,1
7282,46133,2
7283,46134,1
7284,46135,2
7285,46136,2
7286,46137,2
7287,46138,1
7288,46140,3
7289,46141,2
7290,46143,1
7291,46145,1
7292,46146,1
7293,46147,1
7294,46148,3
7295,46149,1
7296,46160,1
7297,46164,1
7298,46165,1
7299,46166,2
7300,46167,1
7301,46168,1
7302,46169,2
7303,46170,3
7304,46171,1
7305,46172,1
7306,46173,2
7307,46174,1
7308,46175,1
7309,46176,1
7310,46177,1
7311,46178,3
7312,46179,1
7313,46180,1
7314,46181,1
7315,46183,1
7316,46184,1
7317,46185,1
7318,46190,1
7319,46191,1
7320,46192,1
7321,46193,1
7322,46194,1
7323,46195,1
7324,46196,1
7325,46197,1
7326,46198,2
7327,46199,6
7328,46200,1
7329,46210,1
7330,46220,1
7331,46230,1
7332,46240,1
7333,46250,1
7334,46260,1
7335,46266,1
7336,46267,1
7337,46269,1
7338,46270,1
7339,46290,1
7340,46291,1
7341,46292,1
7342,46293,2
7343,46294,2
7344,46295,2
7345,46300,1
7346,46310,6
7347,46311,1
7348,46313,3
7349,46314,1
7350,46315,1
7351,46317,1
7352,46320,1
7353,46321,1
7354,46330,1
7355,46340,1
7356,46350,1
7357,46352,3
7358,46354,2
7359,46355,1
7360,46356,1
7361,46357,1
7362,46360,1
7363,46367,1
7364,46368,1
7365,46369,1
7366,46370,3
7367,46380,1
7368,46383,2
7369,46388,1
7370,46389,1
7371,46390,3
7372,46391,1
7373,46392,1
7374,46393,1
7375,46400,6
7376,46408,1
7377,46410,3
7378,46412,1
7379,46418,2
7380,46419,2
7381,46430,2
7382,46440,1
7383,46450,1
7384,46460,1
7385,46469,1
7386,46470,3
7387,46500,4
7388,46510,3
7389,46511,2
7390,46520,3
7391,46529,2
7392,46530,2
7393,46540,2
7394,46560,1
7395,46590,1
7396,46591,1
7397,46592,1
7398,46593,1
7399,46600,3
7400,46610,1
7401,46611,1
7402,46612,1
7403,46613,1
7404,46614,1
7405,46620,1
7406,46621,1
7407,46622,1
7408,46623,1
7409,46624,1
7410,46625,1
7411,46630,1
7412,46635,1
7413,46640,1
7414,46650,1
7415,46659,1
7416,46666,1
7417,46667,1
7418,46668,4
7419,46669,4
7420,46670,1
7421,46680,2
7422,46687,1
7423,46688,1
7424,46689,1
7425,46690,1
7426,46691,1
7427,46692,1
7428,46700,5
7429,46703,1
7430,46710,2
7431,46711,3
7432,46712,2
7433,46713,2
7434,46714,1
7435,46715,1
7436,46716,1
7437,46717,1
7438,46720,1
7439,46721,1
7440,46722,1
7441,46723,1
7442,46724,2
7443,46725,2
7444,46726,2
7445,46727,1
7446,46730,1
7447,46740,1
7448,46750,1
7449,46758,1
7450,46760,2
7451,46770,2
7452,46780,3
7453,46790,1
7454,46791,1
7455,46800,6
7456,46810,2
7457,46812,1
7458,46814,2
7459,46815,1
7460,46816,1
7461,46817,1
7462,46818,1
7463,46820,1
7464,46821,1
7465,46822,1
7466,46823,1
7467,46824,1
7468,46825,1
7469,46830,2
7470,46837,1
7471,46838,1
7472,46839,4
7473,46840,1
7474,46841,1
7475,46842,4
7476,46843,2
7477,46844,2
7478,46850,1
7479,46860,1
7480,46868,1
7481,46869,1
7482,46870,3
7483,46880,1
7484,46890,1
7485,46891,2
7486,46892,1
7487,46893,1
7488,46894,1
7489,46900,5
7490,46901,1
7491,46910,4
7492,46920,2
7493,46930,1
7494,46940,3
7495,46950,2
7496,46960,2
7497,46970,1
7498,46980,7
7499,47005,3
7500,47007,3
7501,47008,1
7502,47009,1
7503,47010,4
7504,47011,1
7505,47012,2
7506,47013,3
7507,47014,2
7508,47016,1
7509,47100,1
7510,47110,1
7511,47111,1
7512,47112,1
7513,47113,2
7514,47114,2
7515,47115,2
7516,47116,1
7517,47120,1
7518,47129,5
7519,47130,2
7520,47131,4
7521,47132,2
7522,47133,2
7523,47134,4
7524,47140,1
7525,47150,1
7526,47151,1
7527,47152,1
7528,47153,1
7529,47155,1
7530,47160,3
7531,47161,1
7532,47162,1
7533,47164,2
7534,47165,1
7535,47166,1
7536,47170,1
7537,47171,1
7538,47172,1
7539,47173,1
7540,47174,1
7541,47175,1
7542,47176,1
7543,47177,1
7544,47180,1
7545,47181,1
7546,47182,1
7547,47183,1
7548,47184,1
7549,47185,1
7550,47186,1
7551,47190,1
7552,47191,1
7553,47192,1
7554,47193,1
7555,47194,2
7556,47195,2
7557,47196,1
7558,47200,1
7559,47209,1
7560,47210,1
7561,47219,4
7562,47220,1
7563,47230,1
7564,47237,1
7565,47238,2
7566,47239,3
7567,47240,1
7568,47250,1
7569,47260,1
7570,47270,1
7571,47280,1
7572,47282,1
7573,47283,1
7574,47290,1
7575,47300,1
7576,47310,1
7577,47311,2
7578,47312,1
7579,47313,4
7580,47314,3
7581,47315,1
7582,47316,3
7583,47317,4
7584,47318,3
7585,47319,2
7586,47320,2
7587,47328,1
7588,47329,3
7589,47330,1
7590,47331,1
7591,47340,1
7592,47350,1
7593,47359,3
7594,47360,1
7595,47400,2
7596,47410,1
7597,47418,2
7598,47419,3
7599,47420,1
7600,47430,1
7601,47440,2
7602,47450,1
7603,47451,1
7604,47452,1
7605,47453,1
7606,47454,1
7607,47460,1
7608,47461,1
7609,47462,1
7610,47463,1
7611,47464,1
7612,47465,1
7613,47470,1
7614,47480,1
7615,47490,1
7616,47491,1
7617,47492,2
7618,47493,2
7619,47494,4
7620,47500,1
7621,47509,1
7622,47510,1
7623,47511,1
7624,47512,1
7625,47513,1
7626,47520,1
7627,47529,1
7628,47530,1
7629,47600,1
7630,47606,2
7631,47607,2
7632,47608,4
7633,47609,5
7634,47610,1
7635,47620,1
7636,47630,1
7637,47639,1
7638,47640,1
7639,47641,2
7640,47650,1
7641,47664,1
7642,47670,2
7643,47671,1
7644,47672,1
7645,47673,2
7646,47674,1
7647,47675,2
7648,47680,1
7649,47686,1
7650,47687,1
7651,47688,1
7652,47689,5
7653,47690,1
7654,47691,1
7655,47692,1
7656,47800,1
7657,47810,1
7658,47811,2
7659,47812,1
7660,47813,2
7661,47814,2
7662,47815,2
7663,47816,3
7664,47820,1
7665,47830,1
7666,47831,1
7667,47832,1
7668,47840,1
7669,47850,1
7670,47851,1
7671,47860,1
7672,47862,1
7673,47870,1
7674,47880,1
7675,47882,1
7676,47883,1
7677,48002,3
7678,48003,4
7679,48004,3
7680,48005,1
7681,48006,4
7682,48007,2
7683,48009,2
7684,48010,1
7685,48013,1
7686,48014,2
7687,48015,1
7688,48100,1
7689,48110,1
7690,48111,1
7691,48112,1
7692,48113,2
7693,48114,1
7694,48115,1
7695,48116,1
7696,48120,1
7697,48130,1
7698,48140,2
7699,48141,1
7700,48142,1
7701,48143,1
7702,48144,1
7703,48145,1
7704,48150,1
7705,48160,1
7706,48170,1
7707,48180,1
7708,48190,2
7709,48191,2
7710,48192,1
7711,48195,1
7712,48196,1
7713,48200,1
7714,48210,1
7715,48212,1
7716,48213,1
7717,48215,1
7718,48220,2
7719,48230,1
7720,48240,1
7721,48250,1
7722,48260,1
7723,48269,1
7724,48270,1
7725,48277,1
7726,48280,1
7727,48287,1
7728,48288,1
7729,48289,3
7730,48291,1
7731,48300,2
7732,48309,1
7733,48310,1
7734,48311,1
7735,48312,1
7736,48313,1
7737,48314,1
7738,48330,1
7739,48340,2
7740,48350,1
7741,48360,1
7742,48370,1
7743,48380,1
7744,48381,1
7745,48382,1
7746,48383,2
7747,48390,1
7748,48391,1
7749,48392,1
7750,48393,1
7751,48394,1
7752,48395,1
7753,48410,1
7754,48450,1
7755,48460,1
7756,48480,3
7757,48490,1
7758,48498,1
7759,48499,1
7760,48500,1
7761,48508,1
7762,48510,1
7763,48520,1
7764,48530,1
7765,48540,1
7766,48550,1
7767,48600,1
7768,48610,1
7769,48620,3
7770,48630,2
7771,48640,1
7772,48650,1
7773,48700,1
7774,48710,1
7775,48800,1
7776,48810,1
7777,48820,2
7778,48830,1
7779,48840,1
7780,48850,1
7781,48860,1
7782,48879,2
7783,48880,1
7784,48891,1
7785,48895,1
7786,48901,3
7787,48902,2
7788,48903,3
7789,48910,3
7790,48920,3
7791,48930,1
7792,48940,1
7793,48950,3
7794,48960,3
7795,48970,3
7796,48980,2
7797,48992,1
7798,48993,1
7799,49007,1
7800,49011,1
7801,49016,1
7802,49022,1
7803,49025,1
7804,49026,1
7805,49100,1
7806,49110,1
7807,49120,1
7808,49121,1
7809,49122,1
7810,49123,1
7811,49124,1
7812,49125,1
7813,49126,2
7814,49127,2
7815,49128,1
7816,49129,2
7817,49130,1
7818,49131,1
7819,49132,1
7820,49133,1
7821,49134,1
7822,49135,3
7823,49136,1
7824,49137,1
7825,49140,1
7826,49141,1
7827,49142,1
7828,49143,1
7829,49144,1
7830,49145,1
7831,49146,1
7832,49147,2
7833,49148,3
7834,49149,1
7835,49150,1
7836,49151,3
7837,49152,1
7838,49153,1
7839,49154,1
7840,49155,1
7841,49156,1
7842,49157,2
7843,49158,1
7844,49159,1
7845,49160,1
7846,49161,2
7847,49162,2
7848,49163,1
7849,49164,2
7850,49165,3
7851,49166,3
7852,49167,1
7853,49168,2
7854,49170,1
7855,49171,1
7856,49173,1
7857,49174,2
7858,49176,1
7859,49177,5
7860,49178,1
7861,49180,1
7862,49181,1
7863,49182,1
7864,49183,2
7865,49190,1
7866,49191,4
7867,49192,3
7868,49193,1
7869,49200,1
7870,49210,1
7871,49211,4
7872,49212,1
7873,49213,3
7874,49214,4
7875,49215,3
7876,49216,3
7877,49220,1
7878,49230,2
7879,49231,1
7880,49232,1
7881,49240,2
7882,49250,2
7883,49251,2
7884,49252,1
7885,49253,1
7886,49254,2
7887,49255,2
7888,49260,1
7889,49272,1
7890,49280,1
7891,49300,1
7892,49310,1
7893,49317,2
7894,49318,4
7895,49319,3
7896,49321,1
7897,49322,2
7898,49323,2
7899,49325,4
7900,49326,1
7901,49327,3
7902,49330,2
7903,49331,3
7904,49332,1
7905,49333,3
7906,49334,1
7907,49335,3
7908,49336,1
7909,49337,1
7910,49340,3
7911,49341,1
7912,49342,3
7913,49344,1
7914,49347,1
7915,49349,1
7916,49350,1
7917,49357,1
7918,49358,2
7919,49359,2
7920,49360,1
7921,49361,2
7922,49362,1
7923,49390,1
7924,49392,3
7925,49393,2
7926,49394,3
7927,49395,4
7928,49396,4
7929,49400,1
7930,49410,1
7931,49419,1
7932,49420,1
7933,49430,1
7934,49440,1
7935,49450,2
7936,49500,1
7937,49510,1
7938,49511,2
7939,49512,4
7940,49513,2
7941,49514,4
7942,49515,3
7943,49516,3
7944,49517,3
7945,49518,3
7946,49519,5
7947,49520,1
7948,49521,4
7949,49522,3
7950,49523,2
7951,49524,1
7952,49525,2
7953,49530,1
7954,49539,3
7955,49540,3
7956,49541,2
7957,49542,2
7958,49543,2
7959,49550,3
7960,49559,3
7961,49561,1
7962,49562,1
7963,49563,1
7964,49570,1
7965,49572,2
7966,49573,1
7967,49574,1
7968,49580,1
7969,49582,1
7970,49583,1
7971,49590,2
7972,49591,3
7973,49592,5
7974,49594,4
7975,49600,2
7976,49610,1
7977,49618,4
7978,49619,4
7979,49620,1
7980,49621,3
7981,49622,4
7982,49623,2
7983,49624,4
7984,49625,1
7985,49626,4
7986,49627,2
7987,49628,1
7988,49629,1
7989,49630,1
7990,49638,2
7991,49639,3
7992,49640,1
7993,49650,1
7994,49660,2
7995,49670,1
7996,49680,2
7997,49690,1
7998,49691,1
7999,49692,1
8000,49693,3
8001,49694,1
8002,49695,1
8003,49696,3
8004,49697,6
8005,49698,5
8006,49699,4
8007,49700,1
8008,49706,2
8009,49707,1
8010,49708,2
8011,49709,1
8012,49710,1
8013,49714,1
8014,49715,1
8015,49716,1
8016,49717,2
8017,49718,1
8018,49719,2
8019,49720,1
8020,49721,1
8021,49722,1
8022,49730,1
8023,49731,1
8024,49740,1
8025,49742,1
8026,49743,1
8027,49750,1
8028,49751,1
8029,49760,2
8030,49770,1
8031,49780,1
8032,49781,1
8033,49782,1
8034,49783,2
8035,49800,1
8036,49810,1
8037,49820,1
8038,49830,1
8039,49831,1
8040,49832,1
8041,49833,1
8042,49834,1
8043,49835,1
8044,49836,1
8045,49840,1
8046,49850,1
8047,49860,1
8048,49870,1
8049,49871,1
8050,49880,1
8051,49882,1
8052,50002,2
8053,50003,2
8054,50004,1
8055,50006,2
8056,50007,1
8057,50009,4
8058,50010,2
8059,50011,3
8060,50012,1
8061,50013,2
8062,50014,1
8063,50015,3
8064,50017,2
8065,50018,4
8066,50019,1
8067,50020,1
8068,50058,1
8069,50059,1
8070,50100,1
8071,50108,1
8072,50109,1
8073,50120,2
8074,50130,1
8075,50131,1
8076,50132,1
8077,50133,1
8078,50134,2
8079,50135,1
8080,50136,1
8081,50137,1
8082,50138,1
8083,50139,1
8084,50140,1
8085,50141,1
8086,50142,1
8087,50143,2
8088,50144,1
8089,50150,1
8090,50151,1
8091,50152,1
8092,50153,1
8093,50154,1
8094,50155,1
8095,50156,1
8096,50160,1
8097,50161,1
8098,50162,1
8099,50163,1
8100,50164,1
8101,50170,1
8102,50171,1
8103,50172,1
8104,50173,1
8105,50174,1
8106,50175,1
8107,50177,1
8108,50178,1
8109,50180,2
8110,50190,1
8111,50191,1
8112,50193,1
8113,50194,1
8114,50195,1
8115,50196,1
8116,50200,1
8117,50210,1
8118,50211,1
8119,50212,1
8120,50213,3
8121,50214,1
8122,50215,1
8123,50216,1
8124,50217,1
8125,50219,3
8126,50220,1
8127,50227,1
8128,50228,1
8129,50229,1
8130,50230,1
8131,50236,1
8132,50237,1
8133,50238,2
8134,50239,3
8135,50240,1
8136,50246,1
8137,50247,1
8138,50248,1
8139,50249,1
8140,50250,1
8141,50257,1
8142,50258,3
8143,50259,1
8144,50260,1
8145,50266,1
8146,50267,1
8147,50268,2
8148,50269,3
8149,50270,1
8150,50280,1
8151,50290,1
8152,50291,1
8153,50292,1
8154,50293,1
8155,50294,2
8156,50295,2
8157,50296,3
8158,50297,3
8159,50298,1
8160,50299,3
8161,50300,2
8162,50310,1
8163,50311,1
8164,50312,1
8165,50313,1
8166,50314,1
8167,50315,1
8168,50316,3
8169,50323,1
8170,50324,1
8171,50325,1
8172,50326,1
8173,50330,1
8174,50331,3
8175,50332,1
8176,50333,1
8177,50334,1
8178,50335,1
8179,50340,1
8180,50341,1
8181,50342,1
8182,50343,1
8183,50344,1
8184,50345,1
8185,50346,1
8186,50348,1
8187,50350,1
8188,50351,1
8189,50360,1
8190,50366,4
8191,50367,2
8192,50368,5
8193,50369,3
8194,50370,1
8195,50371,1
8196,50372,1
8197,50373,5
8198,50374,2
8199,50390,1
8200,50391,2
8201,50400,1
8202,50408,1
8203,50409,1
8204,50410,1
8205,50420,1
8206,50430,1
8207,50440,1
8208,50441,1
8209,50450,1
8210,50460,1
8211,50461,1
8212,50470,1
8213,50480,1
8214,50481,1
8215,50482,1
8216,50490,2
8217,50491,2
8218,50500,1
8219,50510,1
8220,50511,1
8221,50512,1
8222,50513,4
8223,50520,1
8224,50529,3
8225,50530,1
8226,50540,1
8227,50546,3
8228,50547,2
8229,50548,1
8230,50549,2
8231,50550,1
8232,50560,2
8233,50561,1
8234,50562,1
8235,50570,1
8236,50580,1
8237,50581,1
8238,50582,1
8239,50583,1
8240,50584,1
8241,50590,1
8242,50591,1
8243,50600,1
8244,50610,2
8245,50611,2
8246,50612,2
8247,50613,1
8248,50614,2
8249,50615,2
8250,50616,2
8251,50617,3
8252,50619,7
8253,50620,1
8254,50629,1
8255,50630,1
8256,50637,1
8257,50638,1
8258,50639,1
8259,50640,1
8260,50641,1
8261,50650,1
8262,50660,1
8263,50668,1
8264,50669,2
8265,50670,1
8266,50678,1
8267,50679,2
8268,50680,1
8269,50682,1
8270,50683,3
8271,50684,1
8272,50685,3
8273,50686,2
8274,50687,2
8275,50688,1
8276,50689,1
8277,50690,1
8278,50691,1
8279,50692,2
8280,50693,1
8281,50694,3
8282,50695,1
8283,50696,2
8284,50700,1
8285,50710,1
8286,50720,1
8287,50730,1
8288,50740,1
8289,50750,1
8290,50760,1
8291,50770,1
8292,50780,1
8293,50781,1
8294,50782,1
8295,50783,1
8296,50784,1
8297,50786,1
8298,50790,1
8299,50792,1
8300,50793,1
8301,50794,1
8302,50795,1
8303,50800,1
8304,50810,1
8305,50820,1
8306,50830,1
8307,50840,1
8308,50850,1
8309,50999,1
8310,51001,1
8311,51002,1
8312,51003,1
8313,52003,1
8314,52004,1
8315,52005,2
