,codigo_postal,municipio_limpio,provincia,num_colegios_privados,num_colegios_publicos
655,06350,higuera_la_real,badajoz,,1.0
656,06360,fuente_del_maestre,badajoz,,5.0
657,06370,burguillos_del_cerro,badajoz,,3.0
658,06380,jerez_de_los_caballeros,badajoz,,9.0
659,06389,valuengo,badajoz,,1.0
660,06390,feria,badajoz,,1.0
661,06393,alconera,badajoz,,1.0
662,06394,bodonal_de_la_sierra,badajoz,,1.0
663,06400,don_benito,badajoz,4.0,14.0
664,06410,conquista_del_guadiana,badajoz,,1.0
665,06410,santa_amalia,badajoz,,2.0
666,06410,torrefresneda,badajoz,,1.0
667,06410,valdehornillos,badajoz,,1.0
668,06411,medellin,badajoz,,1.0
669,06411,yelbes,badajoz,,1.0
670,06412,hernan_cortes,badajoz,,1.0
671,06412,ruecas,badajoz,,1.0
672,06412,vivares,badajoz,,1.0
673,06413,mengabril,badajoz,,1.0
674,06420,castuera,badajoz,,5.0
675,06427,monterrubio_de_la_serena,badajoz,,2.0
676,06429,benquerencia_de_la_serena,badajoz,,1.0
677,06430,zalamea_de_la_serena,badajoz,,3.0
678,06439,esparragosa_de_la_serena,badajoz,,1.0
679,06440,malpartida_de_la_serena,badajoz,,1.0
680,06441,higuera_de_la_serena,badajoz,,2.0
681,06442,retamal_de_llerena,badajoz,,2.0
682,06443,campillo_de_llerena,badajoz,,1.0
683,06444,valencia_de_las_torres,badajoz,,1.0
684,06445,higuera_de_llerena,badajoz,,1.0
685,06450,quintana_de_la_serena,badajoz,,4.0
686,06458,valle_de_la_serena,badajoz,,1.0
687,06459,la_guarda,badajoz,,1.0
688,06460,campanario,badajoz,,3.0
689,06468,magacela,badajoz,,1.0
690,06469,la_coronada,badajoz,,1.0
691,06470,guarena,badajoz,1.0,3.0
692,06473,villagonzalo,badajoz,,2.0
693,06474,valdetorres,badajoz,,1.0
694,06475,oliva_de_merida,badajoz,,1.0
695,06476,palomas,badajoz,,1.0
696,06477,puebla_de_la_reina,badajoz,,1.0
697,06478,manchita,badajoz,,1.0
698,06480,caceres,caceres,,1.0
699,06480,montijo,badajoz,3.0,9.0
700,06486,la_nava_de_santiago,badajoz,,1.0
701,06487,cordobilla_de_lacara,badajoz,,1.0
702,06488,carmonita,badajoz,,1.0
703,06489,lacara,badajoz,,1.0
704,06490,puebla_de_la_calzada,badajoz,2.0,2.0
705,06498,lobon,badajoz,,2.0
706,06499,barbano,badajoz,,1.0
707,06500,san_vicente_de_alcantara,badajoz,,4.0
708,06510,alburquerque,badajoz,,4.0
709,06518,la_codosera,badajoz,,1.0
710,06519,benavente,zamora,,1.0
711,06600,cabeza_del_buey,badajoz,2.0,7.0
712,06610,penalsordo,badajoz,,1.0
713,06613,helechal,badajoz,,1.0
714,06615,la_nava,badajoz,,1.0
715,06620,esparragosa_de_lares,badajoz,,1.0
716,06630,puebla_de_alcocer,badajoz,1.0,1.0
717,06640,talarrubias,badajoz,1.0,3.0
718,06650,siruela,badajoz,,3.0
719,06656,garlitos,badajoz,,1.0
720,06660,fuenlabrada_de_los_montes,badajoz,,2.0
721,06670,herrera_del_duque,badajoz,,4.0
722,06678,villarta_de_los_montes,badajoz,,1.0
723,06679,peloche,badajoz,,1.0
724,06680,castilblanco,badajoz,,1.0
725,06689,valdecaballeros,badajoz,,1.0
726,06690,garbayuela,badajoz,,1.0
727,06692,bohonal,badajoz,,1.0
728,06692,helechosa_de_los_montes,badajoz,,1.0
729,06700,badajoz,badajoz,,1.0
730,06700,villanueva_de_la_serena,badajoz,2.0,12.0
731,06710,entrerrios,badajoz,,1.0
732,06711,gargaligas,badajoz,,1.0
733,06712,zurbaran,badajoz,,1.0
734,06713,los_guadalperales,badajoz,,1.0
735,06714,la_haba,badajoz,,1.0
736,06716,villar_de_rena,badajoz,,1.0
737,06717,palazuelo,badajoz,,1.0
738,06720,valdivia,badajoz,1.0,2.0
739,06730,acedera,badajoz,,1.0
740,06730,obando,badajoz,,1.0
741,06731,vegas_altas,badajoz,,1.0
742,06740,orellana_la_vieja,badajoz,,4.0
743,06750,orellana_de_la_sierra,badajoz,,1.0
744,06760,navalvillar_de_pela,badajoz,,4.0
745,06770,casas_de_don_pedro,badajoz,,1.0
746,06800,merida,badajoz,17.0,32.0
747,06810,calamonte,badajoz,,3.0
748,06820,don_alvaro,badajoz,,1.0
749,06830,la_zarza,badajoz,,2.0
750,06840,alange,badajoz,,1.0
751,06850,arroyo_de_san_servan,badajoz,,2.0
752,06860,esparragalejo,badajoz,,1.0
753,06870,la_garrovilla,badajoz,,2.0
754,06880,torremayor,badajoz,,2.0
755,06890,valverde_de_merida,badajoz,,1.0
756,06891,mirandilla,badajoz,,1.0
757,06892,trujillanos,badajoz,,1.0
758,06893,san_pedro_de_merida,badajoz,,1.0
759,06894,aljucen,badajoz,,1.0
760,06900,llerena,badajoz,2.0,4.0
761,06906,puebla_del_maestre,badajoz,,1.0
762,06910,granja_de_torrehermosa,badajoz,,1.0
763,06919,peraleda_del_zaucejo,badajoz,,1.0
764,06920,azuaga,badajoz,1.0,6.0
765,06927,valverde_de_llerena,badajoz,,1.0
766,06928,malcocinado,badajoz,,1.0
767,06929,la_cardenchosa,badajoz,,1.0
768,06930,berlanga,badajoz,,2.0
769,06939,maguilla,badajoz,,2.0
770,06940,ahillones,badajoz,,1.0
771,06950,villagarcia_de_la_torre,badajoz,,1.0
772,06980,fuente_del_arco,badajoz,,1.0
773,07000,ciutadella_de_menorca,illes_balears,2.0,
774,07000,es_pil_lari,illes_balears,1.0,
775,07000,palma,illes_balears,,1.0
776,07001,palma,illes_balears,3.0,2.0
777,07002,palma,illes_balears,2.0,2.0
778,07003,palma,illes_balears,10.0,3.0
779,07004,palma,illes_balears,12.0,3.0
780,07005,palma,illes_balears,7.0,7.0
781,07006,palma,illes_balears,1.0,3.0
782,07007,es_coll_de_n_rabassa,illes_balears,3.0,1.0
783,07007,palma,illes_balears,7.0,8.0
784,07008,palma,illes_balears,10.0,8.0
785,07009,palma,illes_balears,5.0,9.0
786,07009,pont_d_inca,illes_balears,3.0,2.0
787,07009,sa_indioteria,illes_balears,1.0,1.0
788,07010,es_secar_de_la_real,illes_balears,,1.0
789,07010,establiments,illes_balears,1.0,1.0
790,07010,palma,illes_balears,9.0,9.0
791,07011,palma,illes_balears,6.0,5.0
792,07011,sa_vileta,illes_balears,3.0,3.0
793,07012,palma,illes_balears,4.0,3.0
794,07013,palma,illes_balears,6.0,6.0
795,07013,sa_vileta,illes_balears,4.0,2.0
796,07014,palma,illes_balears,12.0,1.0
797,07015,genova,illes_balears,,1.0
798,07015,palma,illes_balears,7.0,1.0
799,07041,pont_d_inca,illes_balears,,1.0
800,07071,son_sant_joan,illes_balears,,1.0
801,07100,l_horta,illes_balears,1.0,
802,07100,soller,illes_balears,3.0,6.0
803,07108,el_port,illes_balears,,1.0
804,07109,fornalutx,illes_balears,,1.0
805,07110,bunyola,illes_balears,,2.0
806,07117,sant_jordi_de_ses_salines,illes_balears,1.0,
807,07120,palma,illes_balears,,1.0
808,07120,son_sardina,illes_balears,,2.0
809,07121,palma,illes_balears,4.0,
810,07122,palma,illes_balears,1.0,
811,07140,sencelles,illes_balears,,2.0
812,07141,pla_de_na_tesa,illes_balears,2.0,2.0
813,07141,pont_d_inca,illes_balears,6.0,3.0
814,07141,portol,illes_balears,,1.0
815,07141,sa_cabaneta,illes_balears,1.0,2.0
816,07142,santa_eugenia,illes_balears,,2.0
817,07144,costitx,illes_balears,,1.0
818,07150,andratx,illes_balears,1.0,4.0
819,07151,port_d_andratx,illes_balears,,1.0
820,07157,port_d_andratx,illes_balears,,1.0
821,07159,buger,illes_balears,,1.0
822,07159,s_arraco,illes_balears,,1.0
823,07160,peguera,illes_balears,,2.0
824,07170,valldemossa,illes_balears,,2.0
825,07179,deia,illes_balears,,2.0
826,07180,santa_ponca,illes_balears,,6.0
827,07181,calvia,illes_balears,1.0,
828,07181,castell_de_bendinat,illes_balears,,4.0
829,07181,magaluf,illes_balears,,2.0
830,07181,palmanova,illes_balears,,3.0
831,07181,portals_nous,illes_balears,2.0,
832,07181,sa_porrassa,illes_balears,1.0,
833,07181,son_ferrer,illes_balears,,2.0
834,07182,el_toro,illes_balears,,1.0
835,07182,magaluf,illes_balears,,1.0
836,07182,son_ferrer,illes_balears,,1.0
837,07184,calvia,illes_balears,,2.0
838,07184,palmanova,illes_balears,,1.0
839,07190,esporles,illes_balears,,3.0
840,07192,estellencs,illes_balears,,1.0
841,07193,palmanyola,illes_balears,,2.0
842,07194,puigpunyent,illes_balears,,2.0
843,07196,es_capdella,illes_balears,,1.0
844,07198,palma,illes_balears,1.0,1.0
845,07198,sa_creu_vermella,illes_balears,3.0,1.0
846,07199,s_aranjassa,illes_balears,,1.0
847,07199,sa_casa_blanca,illes_balears,,1.0
848,07199,sant_jordi,illes_balears,1.0,1.0
849,07200,felanitx,illes_balears,1.0,5.0
850,07208,cas_concos_des_cavaller,illes_balears,,1.0
851,07208,felanitx,illes_balears,,1.0
852,07210,algaida,illes_balears,,2.0
853,07230,montuiri,illes_balears,,2.0
854,07240,sant_joan,illes_balears,,1.0
855,07250,vilafranca_de_bonany,illes_balears,,2.0
856,07260,porreres,illes_balears,1.0,3.0
857,07300,inca,illes_balears,10.0,11.0
858,07300,palma,illes_balears,,1.0
859,07300,sa_creu_vermella,illes_balears,,1.0
860,07310,campanet,illes_balears,,2.0
861,07312,mancor_de_la_vall,illes_balears,,2.0
862,07313,selva,illes_balears,,2.0
863,07314,caimari,illes_balears,,2.0
864,07314,moscari,illes_balears,,1.0
865,07315,lluc,illes_balears,1.0,
866,07320,santa_maria_del_cami,illes_balears,3.0,3.0
867,07330,consell,illes_balears,,2.0
868,07340,alaro,illes_balears,1.0,2.0
869,07350,binissalem,illes_balears,3.0,5.0
870,07360,lloseta,illes_balears,,1.0
871,07369,biniamar,illes_balears,,1.0
872,07400,alcudia,illes_balears,1.0,5.0
873,07400,port_d_alcudia,illes_balears,,2.0
874,07410,port_d_alcudia,illes_balears,1.0,3.0
875,07420,sa_pobla,illes_balears,3.0,9.0
876,07430,llubi,illes_balears,,1.0
877,07440,muro,illes_balears,1.0,3.0
878,07450,santa_margalida,illes_balears,,3.0
879,07458,ca_n_picafort,illes_balears,,1.0
880,07460,pollenca,illes_balears,2.0,3.0
881,07470,port_de_pollenca,illes_balears,1.0,4.0
882,07500,manacor,illes_balears,7.0,13.0
883,07500,porto_cristo,illes_balears,1.0,
884,07509,son_macia,illes_balears,,1.0
885,07510,sineu,illes_balears,,3.0
886,07518,lloret_de_vistalegre,illes_balears,,2.0
887,07519,maria_de_la_salut,illes_balears,,1.0
888,07520,petra,illes_balears,1.0,1.0
889,07520,vilafranca_de_bonany,illes_balears,,1.0
890,07529,ariany,illes_balears,,1.0
891,07530,sa_coma,illes_balears,,1.0
892,07530,sant_llorenc_des_cardassar,illes_balears,,2.0
893,07530,son_carrio,illes_balears,,1.0
894,07540,son_carrio,illes_balears,,1.0
895,07550,son_servera,illes_balears,1.0,3.0
896,07560,cala_millor,illes_balears,,1.0
897,07560,sa_coma,illes_balears,,1.0
898,07570,arta,illes_balears,2.0,4.0
899,07579,colonia_de_sant_pere,illes_balears,,2.0
900,07580,capdepera,illes_balears,,4.0
901,07590,cala_ratjada,illes_balears,,2.0
902,07600,es_pil_lari,illes_balears,1.0,
903,07600,palma,illes_balears,,1.0
904,07600,platja_de_palma,illes_balears,1.0,2.0
905,07600,s_arenal,illes_balears,1.0,3.0
906,07608,es_pil_lari,illes_balears,,1.0
907,07609,badia_gran,illes_balears,,1.0
908,07609,puig_de_ros,illes_balears,,1.0
909,07609,sa_torre,illes_balears,,1.0
910,07609,son_veri_nou,illes_balears,1.0,
911,07610,can_pastilla,illes_balears,1.0,1.0
912,07610,platja_de_palma,illes_balears,,1.0
913,07620,llucmajor,illes_balears,6.0,3.0
914,07620,s_arenal,illes_balears,1.0,
915,07630,campos,illes_balears,3.0,5.0
916,07638,colonia_de_sant_jordi,illes_balears,,2.0
917,07640,ses_salines,illes_balears,,1.0
918,07650,santanyi,illes_balears,1.0,3.0
919,07660,cala_d_or,illes_balears,,2.0
920,07669,calonge,illes_balears,,1.0
921,07669,s_horta,illes_balears,1.0,1.0
922,07670,portocolom,illes_balears,,2.0
923,07680,porto_cristo,illes_balears,,3.0
924,07687,s_illot_cala_morlanda,illes_balears,,1.0
925,07690,llombards,illes_balears,,1.0
926,07691,alqueria_blanca,illes_balears,,1.0
927,07700,mao,illes_balears,,1.0
928,07701,mao,illes_balears,,3.0
929,07702,mao,illes_balears,2.0,7.0
930,07703,mao,illes_balears,2.0,10.0
931,07710,sant_lluis,illes_balears,,4.0
932,07712,sant_climent,illes_balears,,2.0
933,07720,es_castell,illes_balears,,3.0
934,07730,alaior,illes_balears,1.0,5.0
935,07740,es_mercadal,illes_balears,,3.0
936,07748,fornells,illes_balears,,2.0
937,07749,es_migjorn_gran,illes_balears,,3.0
938,07750,ferreries,illes_balears,1.0,4.0
939,07760,ciutadella_de_menorca,illes_balears,4.0,15.0
940,07800,eivissa,illes_balears,6.0,17.0
941,07800,sant_jordi_de_ses_salines,illes_balears,,1.0
942,07800,sant_josep_de_sa_talaia,illes_balears,1.0,
943,07810,sant_joan_de_labritja,illes_balears,,1.0
944,07810,sant_miquel_de_balansat,illes_balears,,1.0
945,07812,sant_llorenc_de_balafia,illes_balears,,2.0
946,07813,es_puig_d_en_valls,illes_balears,,2.0
947,07814,santa_gertrudis_de_fruitera,illes_balears,1.0,1.0
948,07815,sant_miquel_de_balansat,illes_balears,,1.0
949,07815,santa_gertrudis_de_fruitera,illes_balears,,1.0
950,07816,sant_mateu_d_eubarca,illes_balears,,1.0
951,07816,sant_rafel,illes_balears,,1.0
952,07817,sant_jordi_de_ses_salines,illes_balears,2.0,6.0
953,07819,jesus,illes_balears,,1.0
954,07820,sant_antoni_de_portmany,illes_balears,4.0,12.0
955,07828,santa_agnes_de_corona,illes_balears,,1.0
956,07829,sant_agusti_des_vedra,illes_balears,,1.0
957,07830,eivissa,illes_balears,1.0,1.0
958,07830,sant_josep_de_sa_talaia,illes_balears,1.0,1.0
959,07839,sant_agusti_des_vedra,illes_balears,,4.0
960,07840,santa_eularia_des_riu,illes_balears,,9.0
961,07850,eivissa,illes_balears,,1.0
962,07850,sant_carles_de_peralta,illes_balears,,1.0
963,07860,pilar_de_la_mola,illes_balears,,1.0
964,07860,sant_francesc_de_formentera,illes_balears,1.0,6.0
965,07871,sant_ferran_de_ses_roques,illes_balears,,1.0
966,08001,barcelona,barcelona,9.0,18.0
967,08002,barcelona,barcelona,5.0,2.0
968,08003,barcelona,barcelona,6.0,14.0
969,08004,barcelona,barcelona,11.0,15.0
970,08005,barcelona,barcelona,9.0,18.0
971,08006,barcelona,barcelona,27.0,6.0
972,08007,barcelona,barcelona,9.0,
973,08008,barcelona,barcelona,4.0,
974,08009,barcelona,barcelona,16.0,6.0
975,08010,barcelona,barcelona,15.0,
976,08011,barcelona,barcelona,10.0,1.0
977,08012,barcelona,barcelona,14.0,9.0
978,08013,barcelona,barcelona,15.0,7.0
979,08014,barcelona,barcelona,28.0,20.0
980,08015,barcelona,barcelona,20.0,11.0
981,08016,barcelona,barcelona,11.0,18.0
982,08017,barcelona,barcelona,33.0,10.0
983,08018,barcelona,barcelona,12.0,15.0
984,08019,barcelona,barcelona,8.0,11.0
985,08020,barcelona,barcelona,8.0,24.0
986,08021,barcelona,barcelona,9.0,
987,08022,barcelona,barcelona,19.0,3.0
988,08023,barcelona,barcelona,15.0,9.0
989,08024,barcelona,barcelona,21.0,8.0
990,08025,barcelona,barcelona,16.0,11.0
991,08026,barcelona,barcelona,14.0,4.0
992,08027,barcelona,barcelona,20.0,16.0
993,08028,barcelona,barcelona,21.0,11.0
994,08029,barcelona,barcelona,20.0,6.0
995,08030,barcelona,barcelona,19.0,21.0
996,08031,barcelona,barcelona,16.0,12.0
997,08032,barcelona,barcelona,17.0,18.0
998,08033,barcelona,barcelona,3.0,23.0
999,08034,barcelona,barcelona,27.0,4.0
1000,08035,barcelona,barcelona,10.0,13.0
1001,08036,barcelona,barcelona,10.0,8.0
1002,08037,barcelona,barcelona,7.0,1.0
1003,08038,barcelona,barcelona,10.0,17.0
1004,08039,barcelona,barcelona,,1.0
1005,08040,barcelona,barcelona,2.0,1.0
1006,08041,barcelona,barcelona,8.0,11.0
1007,08042,barcelona,barcelona,7.0,14.0
1008,08100,mollet_del_valles,barcelona,10.0,23.0
1009,08105,sant_fost_de_campsentelles,barcelona,,4.0
1010,08106,santa_maria_de_martorelles,barcelona,1.0,2.0
1011,08107,martorelles,barcelona,,3.0
1012,08110,can_sant_joan,barcelona,,2.0
1013,08110,mas_rampinyo,barcelona,,2.0
1014,08110,montcada_centre,barcelona,6.0,13.0
1015,08120,la_llagosta,barcelona,3.0,6.0
1016,08130,santa_perpetua_de_mogoda,barcelona,4.0,12.0
1017,08140,caldes_de_montbui,barcelona,4.0,8.0
1018,08148,l_estany,barcelona,,1.0
1019,08150,parets_del_valles,barcelona,4.0,11.0
1020,08160,montmelo,barcelona,1.0,6.0
1021,08170,montornes_centre,barcelona,2.0,10.0
1022,08172,sant_cugat_del_valles,barcelona,8.0,2.0
1023,08173,sant_cugat_del_valles,barcelona,2.0,5.0
1024,08174,sant_cugat_del_valles,barcelona,5.0,2.0
1025,08178,collsuspina,barcelona,,1.0
1026,08180,moia,barcelona,1.0,3.0
1027,08181,sentmenat,barcelona,2.0,3.0
1028,08182,sant_feliu_de_codines,barcelona,1.0,3.0
1029,08183,castellcir,barcelona,,3.0
1030,08183,castelltercol,barcelona,,3.0
1031,08184,palau_solita_i_plegamans,barcelona,2.0,8.0
1032,08185,llica_de_vall,barcelona,,4.0
1033,08186,el_pla,barcelona,,11.0
1034,08187,el_rieral,barcelona,1.0,2.0
1035,08187,la_sagrera,barcelona,,2.0
1036,08188,vallromanes,barcelona,,2.0
1037,08189,sant_quirze_safaja,barcelona,,2.0
1038,08190,la_floresta,barcelona,,2.0
1039,08190,sant_cugat_del_valles,barcelona,18.0,12.0
1040,08190,valldoreix,barcelona,2.0,1.0
1041,08191,rubi,barcelona,13.0,26.0
1042,08192,sant_quirze_del_valles,barcelona,2.0,10.0
1043,08193,cerdanyola_del_valles,barcelona,5.0,2.0
1044,08194,el_bruc,barcelona,,3.0
1045,08195,mira_sol,barcelona,1.0,2.0
1046,08195,sant_cugat_del_valles,barcelona,2.0,3.0
1047,08196,sant_cugat_del_valles,barcelona,,1.0
1048,08197,valldoreix,barcelona,,3.0
1049,08198,sabadell,barcelona,1.0,
1050,08198,sant_cugat_del_valles,barcelona,1.0,
1051,08199,monestir,barcelona,1.0,
1052,08201,sabadell,barcelona,20.0,7.0
1053,08202,sabadell,barcelona,12.0,11.0
1054,08203,sabadell,barcelona,3.0,3.0
1055,08204,sabadell,barcelona,6.0,8.0
1056,08205,sabadell,barcelona,3.0,9.0
1057,08206,sabadell,barcelona,5.0,16.0
1058,08207,sabadell,barcelona,1.0,15.0
1059,08208,sabadell,barcelona,9.0,6.0
1060,08210,barbera_del_valles,barcelona,4.0,19.0
1061,08211,castellar_del_valles,barcelona,9.0,14.0
1062,08212,sant_llorenc_savall,barcelona,,1.0
1063,08213,polinya,barcelona,1.0,7.0
1064,08214,badia_del_valles,barcelona,,9.0
1065,08221,terrassa,barcelona,21.0,7.0
1066,08222,terrassa,barcelona,12.0,5.0
1067,08223,terrassa,barcelona,5.0,7.0
1068,08224,terrassa,barcelona,7.0,12.0
1069,08225,terrassa,barcelona,6.0,17.0
1070,08226,terrassa,barcelona,5.0,6.0
1071,08227,terrassa,barcelona,4.0,11.0
1072,08228,les_fonts,barcelona,,1.0
1073,08228,terrassa,barcelona,,5.0
1074,08230,matadepera,barcelona,3.0,5.0
1075,08231,ullastrell,barcelona,,2.0
1076,08232,viladecavalls,barcelona,,6.0
1077,08233,vacarisses,barcelona,2.0,5.0
1078,08240,manresa,barcelona,9.0,20.0
1079,08241,manresa,barcelona,2.0,
1080,08242,manresa,barcelona,5.0,7.0
1081,08243,manresa,barcelona,1.0,6.0
1082,08250,sant_joan_de_vilatorrada,barcelona,,10.0
1083,08251,castellnou_de_bages,barcelona,,1.0
1084,08251,santpedor,barcelona,3.0,5.0
1085,08253,sant_salvador_de_guardiola,barcelona,,2.0
1086,08254,el_pont_de_vilomara_i_rocafort,barcelona,,3.0
1087,08255,castellfollit_del_boix,barcelona,,2.0
1088,08255,maians,barcelona,,1.0
1089,08259,fonollosa,barcelona,,2.0
1090,08260,suria,barcelona,1.0,5.0
1091,08261,cardona,barcelona,1.0,4.0
1092,08261,la_coromina,barcelona,,1.0
1093,08262,callus,barcelona,,3.0
1094,08263,valls_de_torruella,barcelona,,1.0
1095,08269,valls_de_torruella,barcelona,,1.0
1096,08270,navarcles,barcelona,,4.0
1097,08271,artes,barcelona,1.0,4.0
1098,08272,sant_fruitos_de_bages,barcelona,1.0,5.0
1099,08273,santa_maria_d_olo,barcelona,,3.0
1100,08275,calders,barcelona,,2.0
1101,08275,monistrol_de_calders,barcelona,,2.0
1102,08279,avinyo,barcelona,,4.0
1103,08279,mura,barcelona,,1.0
1104,08279,sant_feliu_sasserra,barcelona,,2.0
1105,08280,calaf,barcelona,,4.0
1106,08281,castellfollit_de_riubregos,barcelona,,1.0
1107,08281,copons,barcelona,,1.0
1108,08281,els_prats_de_rei,barcelona,,2.0
1109,08289,sant_marti_sesgueioles,barcelona,,1.0
1110,08290,cerdanyola_del_valles,barcelona,14.0,20.0
1111,08291,ripollet,barcelona,7.0,16.0
1112,08292,esparreguera,barcelona,4.0,11.0
1113,08293,collbato,barcelona,,4.0
1114,08295,sant_vicenc_de_castellet,barcelona,2.0,6.0
1115,08296,borras,barcelona,,3.0
1116,08297,castellgali,barcelona,,2.0
1117,08299,rellinars,barcelona,,2.0
1118,08299,vacarisses,barcelona,,1.0
1119,08301,mataro,barcelona,8.0,8.0
1120,08302,mataro,barcelona,11.0,6.0
1121,08303,mataro,barcelona,8.0,12.0
1122,08304,mataro,barcelona,6.0,18.0
1123,08310,argentona,barcelona,1.0,7.0
1124,08317,orrius,barcelona,,2.0
1125,08319,dosrius,barcelona,,3.0
1126,08320,el_masnou,barcelona,6.0,10.0
1127,08328,alella,barcelona,5.0,5.0
1128,08329,teia_centre,barcelona,1.0,3.0
1129,08330,premia_de_mar,barcelona,12.0,9.0
1130,08338,barri_del_remei_castell,barcelona,1.0,
1131,08338,nucli_antic,barcelona,2.0,5.0
1132,08338,santa_anna_tio,barcelona,,1.0
1133,08339,vilassar_de_dalt,barcelona,2.0,3.0
1134,08340,vilassar_de_mar,barcelona,6.0,10.0
1135,08348,cabrils,barcelona,,5.0
1136,08349,cabrera_de_mar,barcelona,1.0,4.0
1137,08350,arenys_de_mar,barcelona,4.0,5.0
1138,08358,arenys_de_munt,barcelona,1.0,5.0
1139,08359,sant_iscle_de_vallalta,barcelona,,2.0
1140,08360,canet_de_mar,barcelona,3.0,5.0
1141,08370,calella,barcelona,6.0,5.0
1142,08380,malgrat_de_mar,barcelona,4.0,4.0
1143,08389,palafolls,barcelona,,4.0
1144,08390,montgat,barcelona,4.0,6.0
1145,08391,tiana,barcelona,1.0,5.0
1146,08392,sant_andreu_de_llavaneres,barcelona,,8.0
1147,08393,caldes_d_estrac,barcelona,,2.0
1148,08394,sant_vicenc_de_montalt,barcelona,,5.0
1149,08395,sant_pol_de_mar,barcelona,1.0,3.0
1150,08396,sant_cebria_de_vallalta,barcelona,,2.0
1151,08397,pineda_de_mar,barcelona,3.0,15.0
1152,08398,casc_urba_santa_susanna,barcelona,,4.0
1153,08399,tordera,barcelona,1.0,
1154,08400,granollers,barcelona,7.0,4.0
1155,08401,granollers,barcelona,15.0,11.0
1156,08402,granollers,barcelona,4.0,6.0
1157,08403,granollers,barcelona,1.0,4.0
1158,08410,vilanova_del_valles,barcelona,,5.0
1159,08415,rieral_de_bigues,barcelona,,4.0
1160,08420,barriada_nova,barcelona,,3.0
1161,08420,bellulla,barcelona,,1.0
1162,08420,can_castells,barcelona,,1.0
1163,08420,can_diviu,barcelona,,1.0
1164,08420,la_serra,barcelona,,2.0
1165,08420,sanahuja,barcelona,,1.0
1166,08430,la_roca_del_valles,barcelona,1.0,9.0
1167,08430,santa_agnes_de_malanyanes,barcelona,,1.0
1168,08440,cardedeu,barcelona,6.0,11.0
1169,08445,canoves,barcelona,,2.0
1170,08450,llinars_del_valles,barcelona,1.0,6.0
1171,08455,vilalba_sasserra,barcelona,,2.0
1172,08458,sant_pere_de_vilamajor,barcelona,,4.0
1173,08459,sant_antoni_de_vilamajor,barcelona,,2.0
1174,08460,montseny,barcelona,,2.0
1175,08460,santa_maria_de_palautordera,barcelona,1.0,9.0
1176,08461,sant_esteve_de_palautordera,barcelona,1.0,2.0
1177,08470,sant_celoni,barcelona,6.0,7.0
1178,08470,vallgorguina,barcelona,,1.0
1179,08471,vallgorguina,barcelona,1.0,1.0
1180,08472,campins,barcelona,,1.0
1181,08474,gualba,barcelona,,2.0
1182,08476,la_batlloria,barcelona,,1.0
1183,08480,l_ametlla_del_valles,barcelona,2.0,5.0
1184,08490,tordera,barcelona,2.0,8.0
1185,08495,fogars_de_la_selva,barcelona,,2.0
1186,08500,vic,barcelona,16.0,17.0
1187,08503,gurb,barcelona,,4.0
1188,08504,sant_julia_de_vilatorta,barcelona,,1.0
