,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
1589,cadalso,cadalso,caceres,caceres,extremadura,extremadura,cadalso/caceres,Cáceres,Cadalso
1590,calzadilla,calzadilla,caceres,caceres,extremadura,extremadura,calzadilla/caceres,Cáceres,Calzadilla
1591,caminomorisco,caminomorisco,caceres,caceres,extremadura,extremadura,caminomorisco/caceres,Cáceres,Caminomorisco
1592,campillo_de_deleitosa,campillo_de_deleitosa,caceres,caceres,extremadura,extremadura,campillo_de_deleitosa/caceres,Cáceres,Campillo de Deleitosa
1593,campo_lugar,campo_lugar,caceres,caceres,extremadura,extremadura,campo_lugar/caceres,Cáceres,Campo Lugar
1594,canamero,canamero,caceres,caceres,extremadura,extremadura,canamero/caceres,Cáceres,Cañamero
1595,canaveral,canaveral,caceres,caceres,extremadura,extremadura,canaveral/caceres,Cáceres,Cañaveral
1596,carbajo,carbajo,caceres,caceres,extremadura,extremadura,carbajo/caceres,Cáceres,Carbajo
1597,carcaboso,carcaboso,caceres,caceres,extremadura,extremadura,carcaboso/caceres,Cáceres,Carcaboso
1598,carrascalejo,carrascalejo,caceres,caceres,extremadura,extremadura,carrascalejo/caceres,Cáceres,Carrascalejo
1599,casar_de_caceres,casar_de_caceres,caceres,caceres,extremadura,extremadura,casar_de_caceres/caceres,Cáceres,Casar de Cáceres
1600,casar_de_palomero,casar_de_palomero,caceres,caceres,extremadura,extremadura,casar_de_palomero/caceres,Cáceres,Casar de Palomero
1601,casares_de_las_hurdes,casares_de_las_hurdes,caceres,caceres,extremadura,extremadura,casares_de_las_hurdes/caceres,Cáceres,Casares de las Hurdes
1602,casas_de_don_antonio,casas_de_don_antonio,caceres,caceres,extremadura,extremadura,casas_de_don_antonio/caceres,Cáceres,Casas de Don Antonio
1603,casas_de_don_gomez,casas_de_don_gomez,caceres,caceres,extremadura,extremadura,casas_de_don_gomez/caceres,Cáceres,Casas de Don Gómez
1604,casas_del_monte,casas_del_monte,caceres,caceres,extremadura,extremadura,casas_del_monte/caceres,Cáceres,Casas del Monte
1605,casas_de_millan,casas_de_millan,caceres,caceres,extremadura,extremadura,casas_de_millan/caceres,Cáceres,Casas de Millán
1606,casas_de_miravete,casas_de_miravete,caceres,caceres,extremadura,extremadura,casas_de_miravete/caceres,Cáceres,Casas de Miravete
1607,casatejada,casatejada,caceres,caceres,extremadura,extremadura,casatejada/caceres,Cáceres,Casatejada
1608,castanar_de_ibor,castanar_de_ibor,caceres,caceres,extremadura,extremadura,castanar_de_ibor/caceres,Cáceres,Castañar de Ibor
1609,ceclavin,ceclavin,caceres,caceres,extremadura,extremadura,ceclavin/caceres,Cáceres,Ceclavín
1610,cedillo,cedillo,caceres,caceres,extremadura,extremadura,cedillo/caceres,Cáceres,Cedillo
1611,cerezo,cerezo,caceres,caceres,extremadura,extremadura,cerezo/caceres,Cáceres,Cerezo
1612,cilleros,cilleros,caceres,caceres,extremadura,extremadura,cilleros/caceres,Cáceres,Cilleros
1613,collado_de_la_vera,collado_de_la_vera,caceres,caceres,extremadura,extremadura,collado_de_la_vera/caceres,Cáceres,Collado de la Vera
1614,conquista_de_la_sierra,conquista_de_la_sierra,caceres,caceres,extremadura,extremadura,conquista_de_la_sierra/caceres,Cáceres,Conquista de la Sierra
1615,coria,coria,caceres,caceres,extremadura,extremadura,coria/caceres,Cáceres,Coria
1616,cuacos_de_yuste,cuacos_de_yuste,caceres,caceres,extremadura,extremadura,cuacos_de_yuste/caceres,Cáceres,Cuacos de Yuste
1617,la_cumbre,la_cumbre,caceres,caceres,extremadura,extremadura,la_cumbre/caceres,Cáceres,La Cumbre
1618,deleitosa,deleitosa,caceres,caceres,extremadura,extremadura,deleitosa/caceres,Cáceres,Deleitosa
1619,descargamaria,descargamaria,caceres,caceres,extremadura,extremadura,descargamaria/caceres,Cáceres,Descargamaría
1620,eljas,eljas,caceres,caceres,extremadura,extremadura,eljas/caceres,Cáceres,Eljas
1621,escurial,escurial,caceres,caceres,extremadura,extremadura,escurial/caceres,Cáceres,Escurial
1622,fresnedoso_de_ibor,fresnedoso_de_ibor,caceres,caceres,extremadura,extremadura,fresnedoso_de_ibor/caceres,Cáceres,Fresnedoso de Ibor
1623,galisteo,galisteo,caceres,caceres,extremadura,extremadura,galisteo/caceres,Cáceres,Galisteo
1624,garciaz,garciaz,caceres,caceres,extremadura,extremadura,garciaz/caceres,Cáceres,Garciaz
1625,la_garganta,la_garganta,caceres,caceres,extremadura,extremadura,la_garganta/caceres,Cáceres,La Garganta
1626,garganta_la_olla,garganta_la_olla,caceres,caceres,extremadura,extremadura,garganta_la_olla/caceres,Cáceres,Garganta la Olla
1627,gargantilla,gargantilla,caceres,caceres,extremadura,extremadura,gargantilla/caceres,Cáceres,Gargantilla
1628,garrovillas_de_alconetar,garrovillas_de_alconetar,caceres,caceres,extremadura,extremadura,garrovillas_de_alconetar/caceres,Cáceres,Garrovillas de Alconétar
1629,garvin,garvin,caceres,caceres,extremadura,extremadura,garvin/caceres,Cáceres,Garvín
1630,gata,gata,caceres,caceres,extremadura,extremadura,gata/caceres,Cáceres,Gata
1631,la_granja,la_granja,caceres,caceres,extremadura,extremadura,la_granja/caceres,Cáceres,La Granja
1632,guadalupe,guadalupe,caceres,caceres,extremadura,extremadura,guadalupe/caceres,Cáceres,Guadalupe
1633,guijo_de_coria,guijo_de_coria,caceres,caceres,extremadura,extremadura,guijo_de_coria/caceres,Cáceres,Guijo de Coria
1634,guijo_de_galisteo,guijo_de_galisteo,caceres,caceres,extremadura,extremadura,guijo_de_galisteo/caceres,Cáceres,Guijo de Galisteo
1635,guijo_de_granadilla,guijo_de_granadilla,caceres,caceres,extremadura,extremadura,guijo_de_granadilla/caceres,Cáceres,Guijo de Granadilla
1636,guijo_de_santa_barbara,guijo_de_santa_barbara,caceres,caceres,extremadura,extremadura,guijo_de_santa_barbara/caceres,Cáceres,Guijo de Santa Bárbara
1637,herguijuela,herguijuela,caceres,caceres,extremadura,extremadura,herguijuela/caceres,Cáceres,Herguijuela
1638,hernan_perez,hernan_perez,caceres,caceres,extremadura,extremadura,hernan_perez/caceres,Cáceres,Hernán-Pérez
1639,herrera_de_alcantara,herrera_de_alcantara,caceres,caceres,extremadura,extremadura,herrera_de_alcantara/caceres,Cáceres,Herrera de Alcántara
1640,herreruela,herreruela,caceres,caceres,extremadura,extremadura,herreruela/caceres,Cáceres,Herreruela
1641,hervas,hervas,caceres,caceres,extremadura,extremadura,hervas/caceres,Cáceres,Hervás
1642,higuera,higuera,caceres,caceres,extremadura,extremadura,higuera/caceres,Cáceres,Higuera
1643,hinojal,hinojal,caceres,caceres,extremadura,extremadura,hinojal/caceres,Cáceres,Hinojal
1644,hoyos,hoyos,caceres,caceres,extremadura,extremadura,hoyos/caceres,Cáceres,Hoyos
1645,ibahernando,ibahernando,caceres,caceres,extremadura,extremadura,ibahernando/caceres,Cáceres,Ibahernando
1646,jaraicejo,jaraicejo,caceres,caceres,extremadura,extremadura,jaraicejo/caceres,Cáceres,Jaraicejo
1647,jaraiz_de_la_vera,jaraiz_de_la_vera,caceres,caceres,extremadura,extremadura,jaraiz_de_la_vera/caceres,Cáceres,Jaraíz de la Vera
1648,jarandilla_de_la_vera,jarandilla_de_la_vera,caceres,caceres,extremadura,extremadura,jarandilla_de_la_vera/caceres,Cáceres,Jarandilla de la Vera
1649,jarilla,jarilla,caceres,caceres,extremadura,extremadura,jarilla/caceres,Cáceres,Jarilla
1650,jerte,jerte,caceres,caceres,extremadura,extremadura,jerte/caceres,Cáceres,Jerte
1651,ladrillar,ladrillar,caceres,caceres,extremadura,extremadura,ladrillar/caceres,Cáceres,Ladrillar
1652,logrosan,logrosan,caceres,caceres,extremadura,extremadura,logrosan/caceres,Cáceres,Logrosán
1653,losar_de_la_vera,losar_de_la_vera,caceres,caceres,extremadura,extremadura,losar_de_la_vera/caceres,Cáceres,Losar de la Vera
1654,madrigal_de_la_vera,madrigal_de_la_vera,caceres,caceres,extremadura,extremadura,madrigal_de_la_vera/caceres,Cáceres,Madrigal de la Vera
1655,madronera,madronera,caceres,caceres,extremadura,extremadura,madronera/caceres,Cáceres,Madroñera
1656,majadas,majadas,caceres,caceres,extremadura,extremadura,majadas/caceres,Cáceres,Majadas
1657,malpartida_de_caceres,malpartida_de_caceres,caceres,caceres,extremadura,extremadura,malpartida_de_caceres/caceres,Cáceres,Malpartida de Cáceres
1658,malpartida_de_plasencia,malpartida_de_plasencia,caceres,caceres,extremadura,extremadura,malpartida_de_plasencia/caceres,Cáceres,Malpartida de Plasencia
1659,marchagaz,marchagaz,caceres,caceres,extremadura,extremadura,marchagaz/caceres,Cáceres,Marchagaz
1660,mata_de_alcantara,mata_de_alcantara,caceres,caceres,extremadura,extremadura,mata_de_alcantara/caceres,Cáceres,Mata de Alcántara
1661,membrio,membrio,caceres,caceres,extremadura,extremadura,membrio/caceres,Cáceres,Membrío
1662,miajadas,miajadas,caceres,caceres,extremadura,extremadura,miajadas/caceres,Cáceres,Miajadas
1663,mirabel,mirabel,caceres,caceres,extremadura,extremadura,mirabel/caceres,Cáceres,Mirabel
1664,mohedas_de_granadilla,mohedas_de_granadilla,caceres,caceres,extremadura,extremadura,mohedas_de_granadilla/caceres,Cáceres,Mohedas de Granadilla
1665,monroy,monroy,caceres,caceres,extremadura,extremadura,monroy/caceres,Cáceres,Monroy
1666,montanchez,montanchez,caceres,caceres,extremadura,extremadura,montanchez/caceres,Cáceres,Montánchez
1667,montehermoso,montehermoso,caceres,caceres,extremadura,extremadura,montehermoso/caceres,Cáceres,Montehermoso
1668,moraleja,moraleja,caceres,caceres,extremadura,extremadura,moraleja/caceres,Cáceres,Moraleja
1669,navaconcejo,navaconcejo,caceres,caceres,extremadura,extremadura,navaconcejo/caceres,Cáceres,Navaconcejo
1670,navalmoral_de_la_mata,navalmoral_de_la_mata,caceres,caceres,extremadura,extremadura,navalmoral_de_la_mata/caceres,Cáceres,Navalmoral de la Mata
1671,navalvillar_de_ibor,navalvillar_de_ibor,caceres,caceres,extremadura,extremadura,navalvillar_de_ibor/caceres,Cáceres,Navalvillar de Ibor
1672,navas_del_madrono,navas_del_madrono,caceres,caceres,extremadura,extremadura,navas_del_madrono/caceres,Cáceres,Navas del Madroño
1673,navezuelas,navezuelas,caceres,caceres,extremadura,extremadura,navezuelas/caceres,Cáceres,Navezuelas
1674,nunomoral,nunomoral,caceres,caceres,extremadura,extremadura,nunomoral/caceres,Cáceres,Nuñomoral
1675,oliva_de_plasencia,oliva_de_plasencia,caceres,caceres,extremadura,extremadura,oliva_de_plasencia/caceres,Cáceres,Oliva de Plasencia
1676,pasaron_de_la_vera,pasaron_de_la_vera,caceres,caceres,extremadura,extremadura,pasaron_de_la_vera/caceres,Cáceres,Pasarón de la Vera
1677,peraleda_de_la_mata,peraleda_de_la_mata,caceres,caceres,extremadura,extremadura,peraleda_de_la_mata/caceres,Cáceres,Peraleda de la Mata
1678,peraleda_de_san_roman,peraleda_de_san_roman,caceres,caceres,extremadura,extremadura,peraleda_de_san_roman/caceres,Cáceres,Peraleda de San Román
1679,perales_del_puerto,perales_del_puerto,caceres,caceres,extremadura,extremadura,perales_del_puerto/caceres,Cáceres,Perales del Puerto
1680,pescueza,pescueza,caceres,caceres,extremadura,extremadura,pescueza/caceres,Cáceres,Pescueza
1681,piedras_albas,piedras_albas,caceres,caceres,extremadura,extremadura,piedras_albas/caceres,Cáceres,Piedras Albas
1682,pinofranqueado,pinofranqueado,caceres,caceres,extremadura,extremadura,pinofranqueado/caceres,Cáceres,Pinofranqueado
1683,piornal,piornal,caceres,caceres,extremadura,extremadura,piornal/caceres,Cáceres,Piornal
1684,plasencia,plasencia,caceres,caceres,extremadura,extremadura,plasencia/caceres,Cáceres,Plasencia
1685,plasenzuela,plasenzuela,caceres,caceres,extremadura,extremadura,plasenzuela/caceres,Cáceres,Plasenzuela
1686,portaje,portaje,caceres,caceres,extremadura,extremadura,portaje/caceres,Cáceres,Portaje
1687,portezuelo,portezuelo,caceres,caceres,extremadura,extremadura,portezuelo/caceres,Cáceres,Portezuelo
1688,pozuelo_de_zarzon,pozuelo_de_zarzon,caceres,caceres,extremadura,extremadura,pozuelo_de_zarzon/caceres,Cáceres,Pozuelo de Zarzón
1689,puerto_de_santa_cruz,puerto_de_santa_cruz,caceres,caceres,extremadura,extremadura,puerto_de_santa_cruz/caceres,Cáceres,Puerto de Santa Cruz
1690,rebollar,rebollar,caceres,caceres,extremadura,extremadura,rebollar/caceres,Cáceres,Rebollar
1691,riolobos,riolobos,caceres,caceres,extremadura,extremadura,riolobos/caceres,Cáceres,Riolobos
1692,robledillo_de_gata,robledillo_de_gata,caceres,caceres,extremadura,extremadura,robledillo_de_gata/caceres,Cáceres,Robledillo de Gata
1693,robledillo_de_la_vera,robledillo_de_la_vera,caceres,caceres,extremadura,extremadura,robledillo_de_la_vera/caceres,Cáceres,Robledillo de la Vera
1694,robledillo_de_trujillo,robledillo_de_trujillo,caceres,caceres,extremadura,extremadura,robledillo_de_trujillo/caceres,Cáceres,Robledillo de Trujillo
1695,robledollano,robledollano,caceres,caceres,extremadura,extremadura,robledollano/caceres,Cáceres,Robledollano
1696,ruanes,ruanes,caceres,caceres,extremadura,extremadura,ruanes/caceres,Cáceres,Ruanes
1697,salorino,salorino,caceres,caceres,extremadura,extremadura,salorino/caceres,Cáceres,Salorino
1698,san_martin_de_trevejo,san_martin_de_trevejo,caceres,caceres,extremadura,extremadura,san_martin_de_trevejo/caceres,Cáceres,San Martín de Trevejo
1699,santa_cruz_de_la_sierra,santa_cruz_de_la_sierra,caceres,caceres,extremadura,extremadura,santa_cruz_de_la_sierra/caceres,Cáceres,Santa Cruz de la Sierra
1700,santa_cruz_de_paniagua,santa_cruz_de_paniagua,caceres,caceres,extremadura,extremadura,santa_cruz_de_paniagua/caceres,Cáceres,Santa Cruz de Paniagua
1701,santa_marta_de_magasca,santa_marta_de_magasca,caceres,caceres,extremadura,extremadura,santa_marta_de_magasca/caceres,Cáceres,Santa Marta de Magasca
1702,santiago_de_alcantara,santiago_de_alcantara,caceres,caceres,extremadura,extremadura,santiago_de_alcantara/caceres,Cáceres,Santiago de Alcántara
1703,santiago_del_campo,santiago_del_campo,caceres,caceres,extremadura,extremadura,santiago_del_campo/caceres,Cáceres,Santiago del Campo
1704,santibanez_el_alto,santibanez_el_alto,caceres,caceres,extremadura,extremadura,santibanez_el_alto/caceres,Cáceres,Santibáñez el Alto
1705,saucedilla,saucedilla,caceres,caceres,extremadura,extremadura,saucedilla/caceres,Cáceres,Saucedilla
1706,segura_de_toro,segura_de_toro,caceres,caceres,extremadura,extremadura,segura_de_toro/caceres,Cáceres,Segura de Toro
1707,serradilla,serradilla,caceres,caceres,extremadura,extremadura,serradilla/caceres,Cáceres,Serradilla
1708,serrejon,serrejon,caceres,caceres,extremadura,extremadura,serrejon/caceres,Cáceres,Serrejón
1709,sierra_de_fuentes,sierra_de_fuentes,caceres,caceres,extremadura,extremadura,sierra_de_fuentes/caceres,Cáceres,Sierra de Fuentes
1710,talavan,talavan,caceres,caceres,extremadura,extremadura,talavan/caceres,Cáceres,Talaván
1711,talaveruela_de_la_vera,talaveruela_de_la_vera,caceres,caceres,extremadura,extremadura,talaveruela_de_la_vera/caceres,Cáceres,Talaveruela de la Vera
1712,talayuela,talayuela,caceres,caceres,extremadura,extremadura,talayuela/caceres,Cáceres,Talayuela
1713,tejeda_de_tietar,tejeda_de_tietar,caceres,caceres,extremadura,extremadura,tejeda_de_tietar/caceres,Cáceres,Tejeda de Tiétar
1714,toril,toril,caceres,caceres,extremadura,extremadura,toril/caceres,Cáceres,Toril
1715,tornavacas,tornavacas,caceres,caceres,extremadura,extremadura,tornavacas/caceres,Cáceres,Tornavacas
1716,torrecilla_de_los_angeles,torrecilla_de_los_angeles,caceres,caceres,extremadura,extremadura,torrecilla_de_los_angeles/caceres,Cáceres,Torrecilla de los Ángeles
1717,torrecillas_de_la_tiesa,torrecillas_de_la_tiesa,caceres,caceres,extremadura,extremadura,torrecillas_de_la_tiesa/caceres,Cáceres,Torrecillas de la Tiesa
1718,torre_de_don_miguel,torre_de_don_miguel,caceres,caceres,extremadura,extremadura,torre_de_don_miguel/caceres,Cáceres,Torre de Don Miguel
1719,torre_de_santa_maria,torre_de_santa_maria,caceres,caceres,extremadura,extremadura,torre_de_santa_maria/caceres,Cáceres,Torre de Santa María
1720,torrejoncillo,torrejoncillo,caceres,caceres,extremadura,extremadura,torrejoncillo/caceres,Cáceres,Torrejoncillo
1721,torremenga,torremenga,caceres,caceres,extremadura,extremadura,torremenga/caceres,Cáceres,Torremenga
1722,torremocha,torremocha,caceres,caceres,extremadura,extremadura,torremocha/caceres,Cáceres,Torremocha
1723,torreorgaz,torreorgaz,caceres,caceres,extremadura,extremadura,torreorgaz/caceres,Cáceres,Torreorgaz
1724,torrequemada,torrequemada,caceres,caceres,extremadura,extremadura,torrequemada/caceres,Cáceres,Torrequemada
1725,trujillo,trujillo,caceres,caceres,extremadura,extremadura,trujillo/caceres,Cáceres,Trujillo
1726,valdastillas,valdastillas,caceres,caceres,extremadura,extremadura,valdastillas/caceres,Cáceres,Valdastillas
1727,valdecanas_de_tajo,valdecanas_de_tajo,caceres,caceres,extremadura,extremadura,valdecanas_de_tajo/caceres,Cáceres,Valdecañas de Tajo
1728,valdefuentes,valdefuentes,caceres,caceres,extremadura,extremadura,valdefuentes/caceres,Cáceres,Valdefuentes
1729,valdehuncar,valdehuncar,caceres,caceres,extremadura,extremadura,valdehuncar/caceres,Cáceres,Valdehúncar
1730,valdemorales,valdemorales,caceres,caceres,extremadura,extremadura,valdemorales/caceres,Cáceres,Valdemorales
1731,valdeobispo,valdeobispo,caceres,caceres,extremadura,extremadura,valdeobispo/caceres,Cáceres,Valdeobispo
1732,valencia_de_alcantara,valencia_de_alcantara,caceres,caceres,extremadura,extremadura,valencia_de_alcantara/caceres,Cáceres,Valencia de Alcántara
1733,valverde_de_la_vera,valverde_de_la_vera,caceres,caceres,extremadura,extremadura,valverde_de_la_vera/caceres,Cáceres,Valverde de la Vera
1734,valverde_del_fresno,valverde_del_fresno,caceres,caceres,extremadura,extremadura,valverde_del_fresno/caceres,Cáceres,Valverde del Fresno
1735,viandar_de_la_vera,viandar_de_la_vera,caceres,caceres,extremadura,extremadura,viandar_de_la_vera/caceres,Cáceres,Viandar de la Vera
1736,villa_del_campo,villa_del_campo,caceres,caceres,extremadura,extremadura,villa_del_campo/caceres,Cáceres,Villa del Campo
1737,villa_del_rey,villa_del_rey,caceres,caceres,extremadura,extremadura,villa_del_rey/caceres,Cáceres,Villa del Rey
1738,villamesias,villamesias,caceres,caceres,extremadura,extremadura,villamesias/caceres,Cáceres,Villamesías
1739,villamiel,villamiel,caceres,caceres,extremadura,extremadura,villamiel/caceres,Cáceres,Villamiel
1740,villanueva_de_la_sierra,villanueva_de_la_sierra,caceres,caceres,extremadura,extremadura,villanueva_de_la_sierra/caceres,Cáceres,Villanueva de la Sierra
1741,villanueva_de_la_vera,villanueva_de_la_vera,caceres,caceres,extremadura,extremadura,villanueva_de_la_vera/caceres,Cáceres,Villanueva de la Vera
1742,villar_del_pedroso,villar_del_pedroso,caceres,caceres,extremadura,extremadura,villar_del_pedroso/caceres,Cáceres,Villar del Pedroso
1743,villar_de_plasencia,villar_de_plasencia,caceres,caceres,extremadura,extremadura,villar_de_plasencia/caceres,Cáceres,Villar de Plasencia
1744,villasbuenas_de_gata,villasbuenas_de_gata,caceres,caceres,extremadura,extremadura,villasbuenas_de_gata/caceres,Cáceres,Villasbuenas de Gata
1745,zarza_de_granadilla,zarza_de_granadilla,caceres,caceres,extremadura,extremadura,zarza_de_granadilla/caceres,Cáceres,Zarza de Granadilla
1746,zarza_la_mayor,zarza_la_mayor,caceres,caceres,extremadura,extremadura,zarza_la_mayor/caceres,Cáceres,Zarza la Mayor
1747,zorita,zorita,caceres,caceres,extremadura,extremadura,zorita/caceres,Cáceres,Zorita
1748,rosalejo,rosalejo,caceres,caceres,extremadura,extremadura,rosalejo/caceres,Cáceres,Rosalejo
1749,vegaviana,vegaviana,caceres,caceres,extremadura,extremadura,vegaviana/caceres,Cáceres,Vegaviana
1750,alcala_de_los_gazules,alcala_de_los_gazules,cadiz,cadiz,andalucia,andalucia,alcala_de_los_gazules/cadiz,Cádiz,Alcalá de los Gazules
1751,alcala_del_valle,alcala_del_valle,cadiz,cadiz,andalucia,andalucia,alcala_del_valle/cadiz,Cádiz,Alcalá del Valle
1752,algar,algar,cadiz,cadiz,andalucia,andalucia,algar/cadiz,Cádiz,Algar
1753,algeciras,algeciras,cadiz,cadiz,andalucia,andalucia,algeciras/cadiz,Cádiz,Algeciras
1754,algodonales,algodonales,cadiz,cadiz,andalucia,andalucia,algodonales/cadiz,Cádiz,Algodonales
1755,arcos_de_la_frontera,arcos_de_la_frontera,cadiz,cadiz,andalucia,andalucia,arcos_de_la_frontera/cadiz,Cádiz,Arcos de la Frontera
1756,barbate,barbate,cadiz,cadiz,andalucia,andalucia,barbate/cadiz,Cádiz,Barbate
1757,los_barrios,los_barrios,cadiz,cadiz,andalucia,andalucia,los_barrios/cadiz,Cádiz,Los Barrios
1758,benaocaz,benaocaz,cadiz,cadiz,andalucia,andalucia,benaocaz/cadiz,Cádiz,Benaocaz
1759,bornos,bornos,cadiz,cadiz,andalucia,andalucia,bornos/cadiz,Cádiz,Bornos
1760,el_bosque,el_bosque,cadiz,cadiz,andalucia,andalucia,el_bosque/cadiz,Cádiz,El Bosque
