,comunidad,provincia,población,latitud,longitud,altitud,distanica_km,cuidad_mas_cercana
278,andalucia,granada,deifontes,37.32524,-3.5944839999999996,744.6108,18.59295070709856,Jaén
279,andalucia,granada,diezma,37.32085,-3.331664,1227.448,19.723452623798693,Jaén
280,andalucia,granada,dilar,37.07499,-3.6016239999999997,878.0067,22.662142708168716,Granada
281,andalucia,granada,dolar,37.180040000000005,-2.989589,1204.454,32.890824825531766,Granada
282,andalucia,granada,dudar,37.18567,-3.484442,812.0253,14.591654190359714,Granada
283,andalucia,granada,durcal,36.98793,-3.56616,786.6514,23.50737156528358,Granada
284,andalucia,granada,escuzar,37.062509999999996,-3.7614989999999997,873.6536,36.89289415971778,Granada
285,andalucia,granada,ferreira,37.172290000000004,-3.036083,1267.67,28.6834075587122,Granada
286,andalucia,granada,fonelas,37.41344,-3.1733439999999997,785.6204,26.707365596307906,Jaén
287,andalucia,granada,freila,37.528690000000005,-2.9067950000000002,824.4169,50.287266402206676,Jaén
288,andalucia,granada,fuente_vaqueros,37.219570000000004,-3.7830529999999998,545.4914,38.49167616357881,Jaén
289,andalucia,granada,gabias_,37.135,-3.6983330000000003,703.1069,31.018105362603478,Granada
290,andalucia,granada,galera,37.74289,-2.551193,837.2482,80.8427419127283,Linares
291,andalucia,granada,gobernador,37.47737,-3.3204550000000004,1039.05,13.342688903455086,Jaén
292,andalucia,granada,gojar,37.10443,-3.606203,791.8748,22.7353531429072,Granada
293,andalucia,granada,gor,37.36952,-2.9694439999999998,1241.51,44.37186092548671,Granada
294,andalucia,granada,gorafe,37.47902,-3.044275,847.6644,37.642714777335065,Jaén
295,andalucia,granada,granada,37.17649,-3.597929,697.4860000000001,23.19322003276589,Granada
296,andalucia,granada,guadahortuna,37.55655,-3.4007129999999997,968.3403,12.357444055318535,Jaén
297,andalucia,granada,guadix,37.3004,-3.134583,919.4025,28.508230468224745,Granada
298,andalucia,granada,guajares_,36.84568,-3.61165,475.6051,37.482275813634466,Granada
299,andalucia,granada,gualchos,36.74357,-3.389869,335.95,34.511195310551855,Motril
300,andalucia,granada,guejar_sierra,37.15992,-3.438619,1098.16,9.621997846214,Granada
301,andalucia,granada,guevejar,37.25698,-3.5976779999999997,876.2341,25.24608028680253,Jaén
302,andalucia,granada,huelago,37.4198,-3.2601459999999998,914.9307,19.065134383189122,Jaén
303,andalucia,granada,hueneja,37.17693,-2.9485959999999998,1155.85,36.36041645084399,Granada
304,andalucia,granada,huescar,37.809490000000004,-2.539663,959.9781,78.81103771852527,Linares
305,andalucia,granada,huetor_de_santillan,37.21823,-3.5173989999999997,1019.823,19.107498506479818,Granada
306,andalucia,granada,huetor_tajar,37.19463,-4.047139,489.0,52.81161078403448,Córdoba
307,andalucia,granada,huetor_vega,37.15238,-3.575904,739.9867,20.5799857296992,Granada
308,andalucia,granada,illora,37.28843,-3.879782,775.8689,40.94149627795737,Jaén
309,andalucia,granada,itrabo,36.799479999999996,-3.6387110000000003,384.3103,43.028887133801135,Granada
310,andalucia,granada,iznalloz,37.3927,-3.5275489999999996,816.3354,9.048622800847113,Jaén
311,andalucia,granada,jayena,36.94883,-3.822807,911.8392,45.65127546703825,Granada
312,andalucia,granada,jerez_del_marquesado,37.18385,-3.159872,1237.271,18.751688378059185,Granada
313,andalucia,granada,jete,36.79732,-3.6681510000000004,134.2804,44.8253480809109,Granada
314,andalucia,granada,jun,37.22064,-3.5944300000000005,763.6108,24.917081301665544,Granada
315,andalucia,granada,juviles,36.94825,-3.225788,1258.52,21.103253158692734,Granada
316,andalucia,granada,lachar,37.19508,-3.834064,559.7148,43.64842199559144,Jaén
317,andalucia,granada,lanjaron,36.91806,-3.480488,662.3086,24.29223403357696,Granada
318,andalucia,granada,lanteira,37.1689,-3.1385509999999996,1279.618,19.860622082367343,Granada
319,andalucia,granada,lecrin,36.9477,-3.550382,705.3149,25.34773798122376,Granada
320,andalucia,granada,lentegi,36.8343,-3.6744489999999996,638.0128,42.091433881684104,Granada
321,andalucia,granada,lobras,36.927859999999995,-3.2123060000000003,917.7236,23.6639317370684,Granada
322,andalucia,granada,loja,37.16884,-4.151471,456.7311,49.06151497214609,Córdoba
323,andalucia,granada,lugros,37.23069,-3.240909,1241.42,16.543959621301795,Granada
324,andalucia,granada,lujar,36.78755,-3.401651,509.9037,36.15874220911067,Granada
325,andalucia,granada,malaha_,37.101459999999996,-3.7225019999999995,709.6160000000001,33.05769188050172,Granada
326,andalucia,granada,maracena,37.20568,-3.6368050000000003,649.4002,27.56205075929605,Granada
327,andalucia,granada,marchal,37.2962,-3.202323,926.4476,24.497315664307322,Granada
328,andalucia,granada,moclin,37.34158,-3.786422,1061.0819999999999,30.90685637950461,Jaén
329,andalucia,granada,molvizar,36.78689,-3.6075180000000002,239.2467,42.610516736330354,Granada
330,andalucia,granada,monachil,37.132090000000005,-3.5394690000000004,811.2473,16.982777109603653,Granada
331,andalucia,granada,montefrio,37.32097,-4.011364,835.1361,46.710096110775964,Córdoba
332,andalucia,granada,montejicar,37.57196,-3.5047,1145.2939999999999,12.82407247828665,Jaén
333,andalucia,granada,montillana,37.50127,-3.672423,1019.378,18.4476197411708,Jaén
334,andalucia,granada,moraleda_de_zafayona,37.16977,-3.965147,621.8634,54.4128026308431,Jaén
335,andalucia,granada,morelabor,37.43111,-3.310278,1023.947,14.466284279799295,Jaén
336,andalucia,granada,motril,36.74467,-3.516718,41.48437,38.590623676947075,Motril
337,andalucia,granada,murtas,36.887370000000004,-3.108971,1134.923,32.7362297051779,Granada
338,andalucia,granada,nevada,37.0,-3.016667,792.3126,32.019109379336356,Granada
339,andalucia,granada,niguelas,36.97741,-3.5393190000000003,927.8786,22.36087112534388,Granada
340,andalucia,granada,nivar,37.257940000000005,-3.577918,1038.031,24.41645137072605,Jaén
341,andalucia,granada,ogijares,37.11991,-3.607937,721.7737,22.90492764133147,Granada
342,andalucia,granada,orce,37.72141,-2.4794509999999996,932.2527,87.56321985869968,Linares
343,andalucia,granada,orgiva,36.90224,-3.4239900000000003,465.8732,24.025488494980305,Granada
344,andalucia,granada,otivar,36.81491,-3.6814970000000002,266.5227,44.106084375576295,Granada
345,andalucia,granada,otura,37.09431,-3.635073,783.0234,25.34970360408801,Granada
346,andalucia,granada,padul,37.02432,-3.626719,757.9304,26.344015885298518,Granada
347,andalucia,granada,pampaneira,36.94004,-3.361339,1054.911,18.931420111065687,Granada
348,andalucia,granada,pedro_martinez,37.50168,-3.230659,1036.34,21.628659608194805,Jaén
349,andalucia,granada,peligros,37.23122,-3.6294150000000003,687.5328,28.197759604022817,Granada
350,andalucia,granada,peza_,37.2756,-3.284761,996.5889,19.305414609946602,Granada
351,andalucia,granada,pinar,37.44337,-3.439418,912.6189999999999,3.2732187351083906,Jaén
352,andalucia,granada,pinar_,37.44337,-3.439418,912.6189999999999,3.2732187351083906,Jaén
353,andalucia,granada,pinos_genil,37.16339,-3.5026349999999997,777.8843,14.779998552878563,Granada
354,andalucia,granada,pinos_puente,37.251459999999994,-3.7509949999999996,575.2888,33.98934936301633,Jaén
355,andalucia,granada,policar,37.25764,-3.2321020000000003,1146.402,19.46372366575141,Granada
356,andalucia,granada,polopos,36.79553,-3.297135,783.9265,35.292666962981684,Granada
357,andalucia,granada,portugos,36.942409999999995,-3.3103860000000003,1312.6070000000002,18.97002720017454,Granada
358,andalucia,granada,puebla_de_don_fadrique,37.9579,-2.43508,1160.896,83.58710384791674,Linares
359,andalucia,granada,pulianas,37.222640000000006,-3.608163,728.1589,26.088317520148163,Granada
360,andalucia,granada,purullena,37.31759,-3.190274,907.9955,27.080348606878943,Granada
361,andalucia,granada,quentar,37.192009999999996,-3.4681919999999997,855.6412,13.892659330025936,Granada
362,andalucia,granada,rubite,36.808840000000004,-3.3480440000000002,778.7302,33.49842768967409,Granada
363,andalucia,granada,salar,37.14882,-4.067732,545.4207,55.34570389988296,Córdoba
364,andalucia,granada,salobrena,36.74626,-3.587108,20.959120000000002,42.105345612625904,Motril
365,andalucia,granada,santa_cruz_del_comercio,37.06024,-3.976717,737.3204,55.88484812561248,Granada
366,andalucia,granada,santa_fe,37.18936,-3.7190760000000003,582.6545,33.890864146028925,Granada
367,andalucia,granada,soportujar,36.92839,-3.405133,944.0207,20.785386750454585,Granada
368,andalucia,granada,sorvilan,36.79442,-3.2675240000000003,769.9988,35.85929537292196,Granada
369,andalucia,granada,taha_,36.93333,-3.316667,1100.905,19.87268344574064,Granada
370,andalucia,granada,torre_cardela,37.50457,-3.356015,1219.53,11.216036264138014,Jaén
371,andalucia,granada,torvizcon,36.87788,-3.2985519999999995,667.7946,26.220105835064665,Granada
372,andalucia,granada,trevelez,37.00245,-3.266871,1542.32,14.0555432679817,Granada
373,andalucia,granada,turon,36.86357,-3.057771,698.5202,27.968178562165303,El_Ejido
374,andalucia,granada,ugijar,36.96075,-3.054754,547.5222,31.02942971691812,Granada
375,andalucia,granada,valle_,37.28611,-3.008889,1245.152,36.015452020176895,Granada
376,andalucia,granada,valle_del_zalabi,37.28611,-3.008889,1245.152,36.015452020176895,Granada
377,andalucia,granada,valor,36.99589,-3.083123,901.9865,26.876523256529644,Granada
378,andalucia,granada,vegas_del_genil,37.16667,-3.7,615.0,31.668223328305807,Granada
379,andalucia,granada,velez_de_benaudalla,36.83195,-3.5162089999999995,170.5154,34.27344244423825,Granada
380,andalucia,granada,ventas_de_huelma,37.068529999999996,-3.822133,858.721,42.144418394583724,Granada
381,andalucia,granada,villamena,36.99035,-3.5889349999999998,762.7578,25.040556479553953,Granada
382,andalucia,granada,villanueva_de_las_torres,37.55663,-3.090193,645.9392,35.19354614063921,Jaén
383,andalucia,granada,villanueva_mesia,37.2142,-4.011248,493.5079,53.64961298765587,Córdoba
384,andalucia,granada,viznar,37.23108,-3.553835,1074.323,22.53382784734125,Granada
385,andalucia,granada,zafarraya,36.97551,-4.144421,896.4373,56.40688632346589,Benalmádena
386,andalucia,granada,zagra,37.253029999999995,-4.168132,680.0646,40.752202202023355,Córdoba
387,andalucia,granada,zubia_,37.12061,-3.584668,744.7736,20.847819141544765,Granada
388,andalucia,granada,zujar,37.54015,-2.8428169999999997,771.5205,56.05874269498918,Jaén
389,andalucia,huelva,alajar,37.874390000000005,-6.666078,578.1751,73.31049354193141,Badajoz
390,andalucia,huelva,aljaraque,37.27111,-7.021585000000001,36.698190000000004,41.86684582469479,Huelva
391,andalucia,huelva,almendro_,37.50693,-7.2700190000000005,235.1584,72.9517216482732,Huelva
392,andalucia,huelva,almonaster_la_real,37.871809999999996,-6.787901,581.577,75.43201267036355,Badajoz
393,andalucia,huelva,almonte,37.26254,-6.51724,77.07417,12.325960278864994,Huelva
394,andalucia,huelva,alosno,37.54936,-7.115428,183.9688,64.81666300638639,Huelva
395,andalucia,huelva,aracena,37.89417,-6.5612070000000005,673.9959,70.74233324895337,Badajoz
396,andalucia,huelva,aroche,37.94426,-6.9542649999999995,407.155,72.89642623311072,Badajoz
397,andalucia,huelva,arroyomolinos_de_leon,38.02604,-6.421104,599.7921,57.746857240671616,Badajoz
398,andalucia,huelva,ayamonte,37.214659999999995,-7.409819000000001,3.156081,74.66636853415571,Huelva
399,andalucia,huelva,beas,37.42592,-6.792988,120.9826,35.555847670089356,Huelva
400,andalucia,huelva,berrocal,38.0,-6.883333,465.0762,64.63023601766896,Badajoz
401,andalucia,huelva,bollullos_par_del_condado,37.33615,-6.535758,116.0159,19.826319675036565,Huelva
402,andalucia,huelva,bonares,37.3219,-6.680697,82.23658,20.503046539074266,Huelva
403,andalucia,huelva,cabezas_rubias,37.7265,-7.087451,222.5471,77.83720496598724,Huelva
404,andalucia,huelva,cala,37.97217,-6.31649,594.0731,65.07217410425552,Mataró
405,andalucia,huelva,calanas,37.65482,-6.8786830000000005,297.4208,61.4254432637315,Huelva
406,andalucia,huelva,campillo_,37.69332,-6.630814,434.6812,59.56381134624959,Huelva
407,andalucia,huelva,campillo_,37.69332,-6.630814,434.6812,36.725437605844384,Zamora
408,andalucia,huelva,campofrio,37.767759999999996,-6.573099000000001,518.697,67.6015971027999,Huelva
409,andalucia,huelva,canaveral_de_leon,38.014540000000004,-6.527808,545.9366,57.51538671165545,Badajoz
410,andalucia,huelva,cartaya,37.28314,-7.154978999999999,24.17416,53.59280315742843,Huelva
411,andalucia,huelva,castano_del_robledo,37.8951,-6.703942999999999,739.8133,71.44571123448401,Badajoz
412,andalucia,huelva,cerro_de_andevalo_,37.73519,-6.938733999999999,301.119,71.78755244036087,Huelva
413,andalucia,huelva,chucena,37.36157,-6.393946,148.2157,27.30546626769673,Huelva
414,andalucia,huelva,corteconcepcion,37.89585,-6.505878,581.7432,70.83322392250666,Badajoz
415,andalucia,huelva,cortegana,37.90937,-6.820616,686.309,72.16374987394923,Badajoz
416,andalucia,huelva,cortelazor,37.93554,-6.6247679999999995,624.8343,66.2372737234746,Badajoz
417,andalucia,huelva,cumbres_de_enmedio,38.07224,-6.692877,592.3164,51.8611215558031,Badajoz
418,andalucia,huelva,cumbres_de_san_bartolome,38.07691,-6.743336,579.4737,52.374893267936535,Badajoz
419,andalucia,huelva,cumbres_mayores,38.0637,-6.647074000000001,694.7698,52.195913910196246,Badajoz
420,andalucia,huelva,encinasola,38.135220000000004,-6.872141,430.9646,50.773214736039975,Badajoz
421,andalucia,huelva,escacena_del_campo,37.41033,-6.3895610000000005,172.0,32.09809983100321,Huelva
422,andalucia,huelva,fuenteheridos,37.90327,-6.660661,711.6528,70.06654762941632,Badajoz
423,andalucia,huelva,galaroza,37.92757,-6.709221,562.1963,67.95275486311307,Badajoz
424,andalucia,huelva,gibraleon,37.37495,-6.970141,29.216070000000002,42.73405015332408,Huelva
425,andalucia,huelva,granada_de_rio_tinto_,37.231559999999995,-6.91823,0.0,31.864299978642922,Huelva
426,andalucia,huelva,granado_,37.26469,-6.926992,18.32656,33.699344089448786,Huelva
427,andalucia,huelva,higuera_de_la_sierra,37.838190000000004,-6.447579,627.3121,76.20457241511335,Huelva
428,andalucia,huelva,hinojales,38.00843,-6.5891470000000005,615.3049,58.019642906737225,Badajoz
429,andalucia,huelva,hinojos,37.29273,-6.376253,83.66503,22.63653338296276,Huelva
430,andalucia,huelva,huelva,37.2571,-6.949555,20.744139999999998,35.3159684225613,Huelva
431,andalucia,huelva,isla_cristina,37.19943,-7.325246000000001,6.336774,67.07453902885527,Huelva
432,andalucia,huelva,jabugo,37.916709999999995,-6.7290779999999994,658.2429,69.44880231844706,Badajoz
433,andalucia,huelva,lepe,37.25432,-7.203347999999999,24.5359,57.08026146264609,Huelva
434,andalucia,huelva,linares_de_la_sierra,37.88009,-6.621002000000001,490.7656,72.37815679532456,Badajoz
435,andalucia,huelva,lucena_del_puerto,37.303940000000004,-6.730086,83.68538000000001,21.38523646831538,Huelva
436,andalucia,huelva,manzanilla,37.38773,-6.429422,163.7289,28.22141453104341,Huelva
437,andalucia,huelva,marines_,37.90303,-6.62332,723.576,69.84044698507847,Badajoz
438,andalucia,huelva,minas_de_riotinto,37.693909999999995,-6.591848,417.6434,59.41806792614413,Huelva
439,andalucia,huelva,moguer,37.27469,-6.836591,53.91101,26.83949597076778,Huelva
440,andalucia,huelva,nava_,37.96342,-6.7457460000000005,424.0233,64.66237781701453,Badajoz
441,andalucia,huelva,nerva,37.69511,-6.550632,336.9252,59.54477676388152,Huelva
442,andalucia,huelva,niebla,37.3601,-6.6792,42.88836,24.26586666407855,Huelva
443,andalucia,huelva,palma_del_condado_,37.387840000000004,-6.5534,96.01058,25.385161506306876,Huelva
444,andalucia,huelva,palos_de_la_frontera,37.2282,-6.893426,29.092290000000002,29.644120058020484,Huelva
445,andalucia,huelva,paterna_del_campo,37.42096,-6.401431,184.3562,32.63516159282903,Huelva
446,andalucia,huelva,paymogo,37.740629999999996,-7.345994,180.5523,94.16075478876301,Huelva
447,andalucia,huelva,puebla_de_guzman,37.61144,-7.245831,212.8246,78.03178974105073,Huelva
448,andalucia,huelva,puerto_moral,37.89208,-6.47877,519.9462,71.50515932420689,Badajoz
449,andalucia,huelva,punta_umbria,37.18248,-6.967148,7.5011600000000005,35.288549033359,Huelva
450,andalucia,huelva,rociana_del_condado,37.307809999999996,-6.5986720000000005,97.39848,16.635798675496243,Huelva
451,andalucia,huelva,rosal_de_la_frontera,37.9678,-7.220527000000001,221.4779,83.91002514992337,Badajoz
452,andalucia,huelva,san_bartolome_de_la_torre,37.44596,-7.106683,131.2254,57.15258537483752,Huelva
453,andalucia,huelva,san_juan_del_puerto,37.31416,-6.840783999999999,8.0,29.47918093150939,Huelva
454,andalucia,huelva,san_silvestre_de_guzman,37.3884,-7.3503050000000005,152.8138,73.58932300784817,Huelva
455,andalucia,huelva,sanlucar_de_guadiana,37.47318,-7.467861,15.38703,86.72832944694004,Huelva
456,andalucia,huelva,santa_ana_la_real,37.86396,-6.724444999999999,637.6948,75.15179760520823,Badajoz
457,andalucia,huelva,santa_barbara_de_casa,37.79655,-7.188633,310.5924,89.41437154703596,Huelva
458,andalucia,huelva,santa_olalla_del_cala,37.90651,-6.229617,518.6226,71.62205097193267,Mataró
459,andalucia,huelva,trigueros,37.38319,-6.8337520000000005,78.58913000000001,34.07812716317919,Huelva
460,andalucia,huelva,valdelarco,37.95044,-6.683222,619.3045,65.09202210873576,Badajoz
461,andalucia,huelva,valverde_del_camino,37.57339,-6.753375999999999,282.4763,48.755165688232886,Huelva
462,andalucia,huelva,villablanca,37.30373,-7.341905000000001,95.63974,70.20456311960965,Huelva
463,andalucia,huelva,villalba_del_alcor,37.397290000000005,-6.476595,161.8071,27.65808143899035,Huelva
464,andalucia,huelva,villanueva_de_las_cruces,37.62762,-7.024521000000001,119.6258,65.71651818071537,Huelva
465,andalucia,huelva,villanueva_de_los_castillejos,37.50046,-7.272442999999999,225.0,72.7588748545543,Huelva
466,andalucia,huelva,villarrasa,37.38945,-6.606914,66.98409000000001,25.72997045926548,Huelva
467,andalucia,huelva,zalamea_la_real,37.678909999999995,-6.660578,409.5469,58.27026582296011,Huelva
468,andalucia,huelva,zufre,37.83384,-6.338613,441.5297,77.6827582236577,Huelva
469,andalucia,jaen,albanchez_de_magina,37.79165,-3.468285,838.4496,30.8372358853846,Linares
470,andalucia,jaen,alcala_la_real,37.46358,-3.925078,929.4698,40.18063279034131,Jaén
471,andalucia,jaen,alcaudete,37.59106,-4.086735,660.8123,34.46931497061105,Córdoba
472,andalucia,jaen,aldeaquemada,38.41182,-3.371774,700.2711,25.16906555686685,Ciudad_Real
473,andalucia,jaen,andujar,38.03675,-4.054391000000001,215.333,59.12801440476636,Linares
474,andalucia,jaen,arjona,37.936479999999996,-4.0548910000000005,436.5915,58.11726984202757,Córdoba
475,andalucia,jaen,arjonilla,37.97355,-4.1070269999999995,348.89099999999996,58.76260649570901,Córdoba
476,andalucia,jaen,arquillos,38.18201,-3.430886,382.3034,14.282983145625925,Linares
477,andalucia,jaen,arroyo_del_ojanco,38.32092,-2.894979,540.2305,51.38252470927357,Linares
478,andalucia,jaen,baeza,37.99343,-3.469237,759.475,10.768531342238354,Linares
479,andalucia,jaen,bailen,38.09588,-3.7748589999999997,350.999,34.80225511695325,Linares
480,andalucia,jaen,banos_de_la_encina,38.17133,-3.774258,419.4892,36.65715713148478,Linares
481,andalucia,jaen,beas_de_segura,38.25238,-2.889883,581.1347,47.911202259757786,Linares
482,andalucia,jaen,bedmar_y_garciez,37.82271,-3.4117610000000003,645.4688,26.540366913183746,Linares
483,andalucia,jaen,begijar,37.98452,-3.5348300000000004,556.9252,15.95443103653322,Linares
