población,distanica_km,cuidad_mas_cercana
castilleja_del_campo,32.651093494226245,Huelva
castillo_de_las_guardas_,63.29673025470913,Huelva
cazalla_de_la_sierra,78.9567517779805,Mataró
constantina,71.48570531736551,Sevilla
coria_del_rio,41.34064954728272,Sevilla
coripe,15.63492109143677,Utrera
coronil_,12.247187529546595,Cuenca
corrales_,42.34650436595372,Utrera
cuervo_de_sevilla_,33.573740377553484,El_Puerto_de_Santa_María
dos_hermanas,30.0027265563793,Sevilla
ecija,53.073060172884986,Alcalá_de_Guadaíra
espartinas,46.47694788345983,Huelva
estepa,44.79415703587534,Córdoba
fuentes_de_andalucia,32.10049743389401,Alcalá_de_Guadaíra
garrobo_,62.562422925406615,Huelva
gelves,40.31576298085695,Sevilla
gerena,54.61366627683757,Huelva
gilena,49.96800862959663,Córdoba
gines,46.59856594842394,Sevilla
guadalcanal,60.73163511141834,Mataró
guillena,53.391202303407276,Sevilla
herrera,38.42335549504782,Córdoba
huevar_del_aljarafe,33.91109734854759,Huelva
isla_mayor,36.22141999828922,Huelva
lantejuela_,29.878966905004734,Alcalá_de_Guadaíra
lebrija,39.063103919340385,El_Puerto_de_Santa_María
lora_de_estepa,42.947375484522304,Córdoba
lora_del_rio,48.07360357424269,Sevilla
luisiana_,42.536905829971474,Alcalá_de_Guadaíra
madrono_,54.245015570418126,Huelva
mairena_del_alcor,21.165810240090227,Sevilla
mairena_del_aljarafe,43.95189603744252,Sevilla
marchena,16.21324466974135,Alcalá_de_Guadaíra
marinaleda,46.078208491984185,Córdoba
martin_de_la_jara,44.16157792972128,Utrera
molares_,14.168375259715507,Sevilla
montellano,16.083836961399246,Utrera
moron_de_la_frontera,1.5465719411811505,Utrera
navas_de_la_concepcion_,79.02117208858759,Sevilla
olivares,46.58921285446897,Huelva
osuna,34.6697436934813,Utrera
palacios_y_villafranca_,30.655511058507376,Sevilla
palomares_del_rio,42.65772381680454,Sevilla
paradas,9.99258583826768,Alcalá_de_Guadaíra
pedrera,50.880599776613366,Córdoba
pedroso_,69.79567110575239,Sevilla
penaflor,57.275690940314725,Sevilla
pilas,28.456163185233056,Huelva
pruna,25.94241723472525,Utrera
puebla_de_cazalla_,16.849978188826608,Alcalá_de_Guadaíra
puebla_de_los_infantes_,63.53753217895574,Sevilla
puebla_del_rio_,42.047635658338386,Sevilla
real_de_la_jara_,66.78124131751596,Mataró
rinconada_,44.79881433803882,Sevilla
roda_de_andalucia_,45.68119798916982,Córdoba
ronquillo_,71.84650379519573,Huelva
rubio_,48.43536200840465,Alcalá_de_Guadaíra
salteras,49.70273037850286,Huelva
san_juan_de_aznalfarache,41.923532102154695,Sevilla
san_nicolas_del_puerto,78.18186181453521,Mataró
sanlucar_la_mayor,41.13128541974328,Huelva
santiponce,45.951599299844034,Sevilla
saucejo_,32.584362361559876,Utrera
sevilla,39.75394058445868,Sevilla
tocina,44.09299419916485,Sevilla
tomares,43.344676521978286,Sevilla
umbrete,43.326207509284544,Huelva
utrera,17.80555056497737,Sevilla
valencina_de_la_concepcion,47.78448341077077,Sevilla
villamanrique_de_la_condesa,25.238367567832785,Huelva
villanueva_de_san_juan,26.105368499451924,Utrera
villanueva_del_ariscal,46.11934945676831,Huelva
villanueva_del_rio_y_minas,49.084860673789336,Sevilla
villaverde_del_rio,47.05632354108715,Sevilla
viso_del_alcor_,20.996250695155453,Sevilla
abiego,14.678774913353855,Huesca
abizanda,40.25388842777221,Huesca
adahuesca,20.49645318238521,Huesca
aguero,50.36425211373696,Pamplona
ainsa_sobrarbe,49.070983548336585,Huesca
aisa,97.22403549146853,Huesca
albalate_de_cinca,41.027661851470974,Lérida
albalatillo,38.8947263983117,Huesca
albelda,30.314695943805944,Lérida
albero_alto,8.710617717944046,Huesca
albero_bajo,13.170570522133033,Huesca
alberuela_de_tubo,19.166623841644302,Huesca
alcala_de_gurrea,36.816039857360934,Huesca
alcala_del_obispo,4.3901723927990695,Huesca
alcampell,35.42403604772614,Lérida
alcolea_de_cinca,43.08762478993749,Lérida
alcubierre,35.06434306463285,Huesca
alerre,20.582993618718945,Huesca
alfantega,42.51880720549882,Huesca
almudevar,28.446302870267786,Huesca
almunia_de_san_juan,43.1679606088249,Huesca
almuniente,20.219315184823447,Huesca
alquezar,24.02807986668976,Huesca
altorricon,26.65241440717733,Lérida
angues,7.936492502844536,Huesca
anso,54.09024945951617,Pamplona
antillon,8.076201822479327,Huesca
aragues_del_puerto,62.92721333210768,Pamplona
aren,71.55032166730601,Lérida
argavieso,4.406913517325081,Huesca
arguis,30.80785673745249,Huesca
ayerbe,42.87863015243917,Huesca
azanuy_alins,46.92903531966354,Lérida
azara,17.26593089914951,Huesca
azlor,16.264290768734604,Huesca
baells,39.43569826058875,Lérida
bailo,46.68367847844977,Pamplona
baldellou,33.690414437217456,Lérida
ballobar,35.65604112012868,Lérida
banastas,20.687551434800127,Huesca
barbastro,30.476947740059728,Huesca
barbues,18.541674205678905,Huesca
barbunales,13.98277618246301,Huesca
barcabo,31.189278512924773,Huesca
belver_de_cinca,37.507362042639606,Lérida
benabarre,55.344375809422495,Lérida
benasque,85.7711965364352,Huesca
berbegal,23.715701049798497,Huesca
bielsa,72.21158781947888,Huesca
bierge,15.801111123370214,Huesca
biescas,61.34803912344409,Huesca
binaced,41.68620962167841,Lérida
binefar,37.47343822275344,Lérida
bisaurri,76.9851377938665,Huesca
biscarrues,45.28544337112669,Huesca
blecua_y_torres,5.044349934178104,Huesca
boltana,47.706823760110986,Huesca
bonansa,84.10921672409826,Huesca
borau,67.51973404120263,Pamplona
broto,59.15444140835581,Huesca
caldearenas,41.24880680289187,Huesca
campo,63.73792648516618,Huesca
camporrells,38.55939094091353,Lérida
canal_de_berdun,44.57145187652921,Pamplona
candasnos,48.0324676744484,Lérida
canfranc,74.3110426213877,Pamplona
capdesaso,26.643204599471847,Huesca
capella,54.063586100265034,Huesca
casbas_de_huesca,11.810522829461233,Huesca
castejon_de_monegros,51.437124649670466,Huesca
castejon_de_sos,77.1980556078097,Huesca
castejon_del_puente,35.31161268125721,Huesca
castelflorite,35.77809328194299,Huesca
castiello_de_jaca,66.48488831628292,Huesca
castigaleu,65.0885883168683,Lérida
castillazuelo,25.256908448429176,Huesca
castillonroy,30.693911747197696,Lérida
chalamera,38.412144613081814,Lérida
chia,75.96709487678088,Huesca
chimillas,20.1025376214204,Huesca
colungo,27.15890186802082,Huesca
esplus,34.89824637667429,Lérida
estada,39.213667430328925,Huesca
estadilla,40.048717422043,Huesca
estopinan_del_castillo,42.455608632639866,Lérida
fago,50.17959699277272,Pamplona
fanlo,59.19310608678927,Huesca
fiscal,47.255624053952104,Huesca
fonz,41.890373302303296,Huesca
foradada_del_toscar,60.95725802544892,Huesca
fraga,25.0321956693925,Lérida
fueva_,59.615678735966405,Huesca
gistain,74.00015987380186,Huesca
grado_,39.04195800078365,Huesca
granen,18.88620412203393,Huesca
graus,49.368980187809356,Huesca
gurrea_de_gallego,43.761488451468345,Huesca
hoz_de_jaca,68.11165571321283,Huesca
hoz_y_costean,31.373960868350554,Huesca
huerto,17.555976123906653,Huesca
huesca,15.457218131225321,Huesca
ibieca,9.413534440825089,Huesca
igries,21.75275498554192,Huesca
ilche,28.079877861706986,Huesca
isabena,68.186281765145,Huesca
jaca,60.25267588623721,Huesca
jasa,62.78990535417915,Pamplona
labuerda,51.60709710445572,Huesca
laluenga,18.119336239048266,Huesca
lalueza,26.521644603316048,Huesca
lanaja,35.03541592385136,Huesca
laperdiguera,18.789862907262773,Huesca
lascellas_ponzano,13.707548718394664,Huesca
lascuarre,63.74726644696879,Huesca
laspaules,81.55670299620967,Huesca
laspuna,57.161183807657736,Huesca
loarre,41.07549687874192,Huesca
loporzano,11.395740755340329,Huesca
loscorrales,38.27122042208201,Huesca
lupinen_ortilla,30.04901996185585,Huesca
monesma_y_cajigar,71.22520875253468,Lérida
monflorite_lascasas,9.74012046099284,Huesca
montanuy,88.11254630468056,Huesca
monzon,40.58588794998672,Huesca
naval,34.73100060415507,Huesca
novales,6.673797548895253,Huesca
nueno,26.468340895165184,Huesca
olvena,41.36790330617172,Huesca
ontinena,44.603828144208755,Lérida
osso_de_cinca,35.976955356930866,Lérida
palo,48.150527022925814,Huesca
panticosa,71.67996272343503,Huesca
penalba,56.40330484569488,Lérida
penas_de_riglos_,50.02822303434347,Huesca
peralta_de_alcofea,21.838735729574278,Huesca
peralta_de_calasanz,48.092123120101576,Lérida
peraltilla,18.618176154119734,Huesca
perarrua,53.03478435220154,Huesca
pertusa,12.715761477056889,Huesca
piraces,10.596088005412497,Huesca
plan,54.673678120085754,Huesca
polenino,24.00397402967425,Huesca
pozan_de_vero,22.589263580200928,Huesca
puebla_de_castro_,44.10811152577756,Huesca
puente_de_montanana,59.31179072073835,Lérida
puente_la_reina_de_jaca,49.24437979374343,Pamplona
puertolas,60.41099846962059,Huesca
pueyo_de_araguas_,52.07796995242468,Huesca
pueyo_de_santa_cruz,41.08544003707277,Huesca
quicena,12.36963573660651,Huesca
robres,29.97266963913809,Huesca
sabinanigo,49.97853065866964,Huesca
sahun,80.02202063642515,Huesca
salas_altas,25.98075419796403,Huesca
salas_bajas,26.80269230499716,Huesca
salillas,9.74401446938432,Huesca
sallent_de_gallego,77.36786405338985,Huesca
san_esteban_de_litera,39.930646172115786,Lérida
san_juan_de_plan,74.1291737632078,Huesca
san_miguel_del_cinca,38.80640060571183,Huesca
sangarren,17.253943992538833,Huesca
santa_cilia,55.194746017745906,Pamplona
santa_cruz_de_la_seros,57.97451878125303,Pamplona
santa_maria_de_dulcis,22.259748682154036,Huesca
santaliestra_y_san_quilez,55.904231014341384,Huesca
sarinena,32.738310249457534,Huesca
secastilla,43.28559010532107,Huesca
seira,70.87348691329709,Huesca
sena,43.76250387381265,Huesca
senes_de_alcubierre,28.2422339103095,Huesca
sesa,9.324312645014693,Huesca
sesue,78.66799097650016,Huesca
sietamo,5.8326606504550575,Huesca
sopeira,78.20814412093067,Lérida
sotonera_,31.75676555670855,Huesca
tamarite_de_litera,32.010591356416114,Lérida
tardienta,27.116404988266172,Huesca
tella_sin,66.65828958295494,Huesca
tierz,11.033424219051838,Huesca
tolva,55.31040791984128,Lérida
torla,61.8669725228952,Huesca
torralba_de_aragon,27.56605299711339,Huesca
torre_la_ribera,71.0677243063074,Huesca
torrente_de_cinca,28.829022225580164,Lérida
torres_de_alcanadre,16.397017184636802,Huesca
torres_de_barbues,20.75950106163578,Huesca
tramaced,12.853876711046453,Huesca
valfarta,58.73492550457818,Huesca
valle_de_bardaji,70.20710566129009,Huesca
valle_de_hecho,58.54030628504072,Pamplona
valle_de_lierp,68.69009515340333,Huesca
velilla_de_cinca,30.04552818427276,Lérida
vencillon,26.513763095084826,Lérida
veracruz,77.73500663308376,Huesca
viacamp_y_litera,56.42232257342768,Lérida
vicien,16.75386454171667,Huesca
villanova,77.63413105069849,Huesca
villanua,70.86717152264063,Huesca
villanueva_de_sigena,44.849471880215816,Huesca
yebra_de_basa,45.325942580031025,Huesca
yesero,59.98935811074852,Huesca
zaidin,29.485193928115645,Lérida
ababuj,121.85119202403631,Coslada
abejuela,81.29555692883686,Villarreal
aguaton,100.3399024138948,Coslada
aguaviva,110.03566120501544,Reus
aguilar_del_alfambra,124.88137032821709,Coslada
alacon,123.48962307660372,Huesca
alba,89.50945550789902,Coslada
albalate_del_arzobispo,109.04488732462684,Huesca
albarracin,67.64475835087592,Coslada
albentosa,85.56524347008326,Villarreal
alcaine,131.14970788550713,Huesca
alcala_de_la_selva,105.44483729929294,Castellón_de_la_Plana
alcaniz,89.24478165484986,Lérida
alcorisa,116.46127311461085,Lérida
alfambra,105.1755715374222,Coslada
aliaga,133.81392895319132,Castellón_de_la_Plana
allepuz,117.099784393853,Castellón_de_la_Plana
alloza,120.31342133322748,Lérida
allueva,122.97609385653088,Zaragoza
almohaja,83.19823476647375,Coslada
alobras,60.84243706114243,Coslada
alpenes,120.42832496944962,Coslada
anadon,127.7651548589401,Zaragoza
andorra,114.194252541102,Lérida
arcos_de_las_salinas,88.57073308359585,Coslada
arens_de_lledo,67.21408243407609,Reus
argente,106.03990556630285,Coslada
arino,120.39619395418278,Huesca
azaila,90.3432427564332,Huesca
badenas,112.77361021540159,Zaragoza
baguena,96.37617144880835,Zaragoza
banon,116.53169089727687,Coslada
barrachina,119.63580511153341,Zaragoza
bea,112.77725058043241,Zaragoza
beceite,79.76916643988667,Reus
bello,92.31324229421013,Zaragoza
belmonte_de_san_jose,97.58535855152898,Reus
berge,121.93309478826193,Lérida
bezas,71.93024539460224,Coslada
blancas,99.78569228798412,Coslada
blesa,126.36464523745936,Huesca
bordon,124.72927066244304,Castellón_de_la_Plana
bronchales,66.76836166160146,Coslada
buena,101.3592003108708,Coslada
burbaguena,98.93107619598524,Zaragoza
cabra_de_mora,105.11703623721348,Castellón_de_la_Plana
calaceite,73.6839508346456,Reus
calamocha,106.56569758169547,Zaragoza
calanda,103.86060911996893,Lérida
calomarde,56.627171718301035,Coslada
camanas,104.28460070822064,Coslada
camarena_de_la_sierra,89.22207098741947,Coslada
camarillas,129.20694922677515,Coslada
caminreal,109.32889986476415,Coslada
canada_de_benatanduz,118.58433199794244,Castellón_de_la_Plana
canada_de_verich_,100.76614054512704,Reus
canada_vellida,123.61453470060995,Coslada
canizar_del_olivar,138.60200992010215,Lérida
cantavieja,109.37859944205358,Castellón_de_la_Plana
cascante_del_rio,83.87546749602178,Coslada
castejon_de_tornos,93.2372174919973,Zaragoza
castel_de_cabra,142.8736571761263,Lérida
castellar_,109.7895351551175,Castellón_de_la_Plana
castellote,120.41772654416677,Lérida
castelnou,92.97959057862178,Lérida
castelseras,95.7219164435422,Lérida
cedrillas,113.24558938992827,Coslada
celadas,92.6248409957864,Coslada
cella,81.65092821287907,Coslada
cerollera_,98.01966363677832,Reus
codonera_,96.51133368843752,Lérida
corbalan,101.35124530506657,Coslada
cortes_de_aragon,132.60493046234652,Huesca
cosa,119.11041887059895,Coslada
cretas,73.67550763925723,Reus
crivillen,129.24911902484018,Lérida
cuba_,113.88156839987973,Castellón_de_la_Plana
cubla,87.226125188398,Coslada
cucalon,105.6047461612648,Zaragoza
cuervo_,65.3896192127893,Coslada
cuevas_de_almuden,129.75717099980275,Coslada
cuevas_labradas,98.58808527620391,Coslada
ejulve,136.00555683832093,Lérida
escorihuela,109.46158250253931,Coslada
escucha,136.50032574572455,Coslada
estercuel,134.8236978303735,Lérida
ferreruela_de_huerva,104.93630635648407,Zaragoza
fonfria,119.26497317181088,Zaragoza
formiche_alto,105.67146959502676,Coslada
fornoles,92.21789592751765,Reus
fortanete,110.48838722752669,Castellón_de_la_Plana
foz_calanda,107.27453088854216,Lérida
fresneda_,84.8606118824604,Reus
frias_de_albarracin,51.54797388230679,Coslada
fuenferrada,129.14845305775992,Coslada
fuentes_calientes,118.7964385244748,Coslada
fuentes_claras,108.2256082398792,Zaragoza
fuentes_de_rubielos,82.24604712211656,Castellón_de_la_Plana
fuentespalda,89.76828784234888,Reus
galve,122.56045550054668,Coslada
gargallo,133.2837946307731,Lérida
gea_de_albarracin,74.60206270456835,Coslada
ginebrosa_,103.40720955099823,Reus
griegos,53.20133604654295,Coslada
guadalaviar,49.44962383652357,Coslada
gudar,111.862244955478,Castellón_de_la_Plana
hijar,102.10130391944656,Huesca
hinojosa_de_jarque,131.43700268032748,Coslada
hoz_de_la_vieja_,138.07757582861686,Huesca
huesa_del_comun,131.6828343602513,Zaragoza
iglesuela_del_cid_,102.42723625207172,Castellón_de_la_Plana
jabaloyas,61.372230006362635,Coslada
jarque_de_la_val,131.1019351397452,Coslada
jatiel,94.6957232636512,Lérida
jorcas,123.06004498260832,Castellón_de_la_Plana
josa,132.50826138184777,Huesca
lagueruela,108.97489125253294,Zaragoza
lanzuela,105.96312008244006,Zaragoza
libros,73.20256961807796,Coslada
lidon,111.22059698219977,Coslada
linares_de_mora,94.18029765269735,Castellón_de_la_Plana
lledo,67.65987401791567,Reus
loscos,119.24230258807607,Zaragoza
maicas,135.2077561124612,Huesca
manzanera,85.9895132059757,Villarreal
martin_del_rio,134.3688968150648,Coslada
mas_de_las_matas,113.25165858166893,Reus
mata_de_los_olmos_,127.05726590854937,Lérida
mazaleon,76.68118810508435,Lérida
mezquita_de_jarque,127.64572843647134,Coslada
mirambel,114.24851570208806,Castellón_de_la_Plana
miravete_de_la_sierra,123.90249989376892,Castellón_de_la_Plana
molinos,126.27978846634916,Lérida
monforte_de_moyuela,122.54063898547884,Zaragoza
monreal_del_campo,103.65202403920748,Coslada
monroyo,98.09448657569176,Reus
montalban,139.94205951938778,Coslada
monteagudo_del_castillo,116.81406618317908,Coslada
monterde_de_albarracin,71.27144991556712,Coslada
mora_de_rubielos,96.67650451243773,Castellón_de_la_Plana
moscardon,56.45177696277466,Coslada
mosqueruela,93.26785990098541,Castellón_de_la_Plana
muniesa,125.72641681452282,Huesca
noguera_de_albarracin,62.190148195222186,Coslada
nogueras,115.83749413612156,Zaragoza
nogueruelas,89.17541072292919,Castellón_de_la_Plana
obon,136.78008100977564,Huesca
odon,90.21983372173237,Zaragoza
ojos_negros,91.87576358117347,Coslada
olba,79.43730909742224,Castellón_de_la_Plana
oliete,125.66211031111787,Huesca
olmos_,124.14370264083193,Lérida
orihuela_del_tremedal,67.51166059315125,Coslada
orrios,110.81208368888822,Coslada
palomar_de_arroyos,139.48137579348906,Coslada
pancrudo,119.82904312721894,Coslada
parras_de_castellote_,115.31108117397687,Reus
penarroya_de_tastavins,93.95093689838842,Reus
peracense,84.60708877950222,Coslada
peralejos,101.68307121773977,Coslada
perales_del_alfambra,112.69326594291924,Coslada
pitarque,127.4108241383796,Castellón_de_la_Plana
plou,131.38061283433686,Huesca
pobo_,115.85640022786572,Coslada
portellada_,87.75296306841824,Reus
pozondon,77.73643988066681,Coslada
pozuel_del_campo,94.7252847548085,Coslada
puebla_de_hijar_,97.04889560956028,Huesca
puebla_de_valverde_,99.94938702642216,Coslada
puertomingalvo,83.9175959212582,Castellón_de_la_Plana
rafales,92.02803034647106,Reus
rillo,119.1935457641922,Coslada
riodeva,79.7648348746244,Coslada
rodenas,82.20823823576536,Coslada
royuela,61.084857987467025,Coslada
rubiales,73.77642636060385,Coslada
rubielos_de_la_cerida,109.58992533905874,Coslada
rubielos_de_mora,85.78476918286083,Castellón_de_la_Plana
salcedillo,126.86091737193478,Zaragoza
saldon,63.79000678070286,Coslada
samper_de_calanda,96.9093937777772,Lérida
san_agustin,77.54337801330274,Villarreal
san_martin_del_rio,92.93767100419169,Zaragoza
santa_cruz_de_nogueras,114.65472942931422,Zaragoza
santa_eulalia,87.55102778114521,Coslada
sarrion,91.3648363597389,Villarreal
segura_de_los_banos,132.00183738102018,Zaragoza
seno,120.47061110156368,Lérida
singra,94.51951784768637,Coslada
terriente,56.67486022178181,Coslada
teruel,89.33160283556704,Coslada
toril_y_masegoso,55.53885361702032,Coslada
tormon,64.36825827110594,Coslada
