,postal_code,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province_es,cities_es/province,cities_es/ccaa_es,cities_es/ccaa,cities/province_es,province_es/ccaa_es,province_es/ccaa,province/ccaa_es,province/ccaa
2957,17111,forallac,forallac,girona,girona,cataluna,catalunya,forallac/girona,forallac/girona,forallac/cataluna,forallac/catalunya,forallac/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2958,17113,forallac,forallac,girona,girona,cataluna,catalunya,forallac/girona,forallac/girona,forallac/cataluna,forallac/catalunya,forallac/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2959,17114,ullastret,ullastret,girona,girona,cataluna,catalunya,ullastret/girona,ullastret/girona,ullastret/cataluna,ullastret/catalunya,ullastret/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2960,17116,"cruilles, monells i sant sadurni de l'heura","cruilles, monells i sant sadurni de l'heura",girona,girona,cataluna,catalunya,"cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/cataluna","cruilles, monells i sant sadurni de l'heura/catalunya","cruilles, monells i sant sadurni de l'heura/girona",girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2961,17117,"cruilles, monells i sant sadurni de l'heura","cruilles, monells i sant sadurni de l'heura",girona,girona,cataluna,catalunya,"cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/cataluna","cruilles, monells i sant sadurni de l'heura/catalunya","cruilles, monells i sant sadurni de l'heura/girona",girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2962,17118,"cruilles, monells i sant sadurni de l'heura","cruilles, monells i sant sadurni de l'heura",girona,girona,cataluna,catalunya,"cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/girona","cruilles, monells i sant sadurni de l'heura/cataluna","cruilles, monells i sant sadurni de l'heura/catalunya","cruilles, monells i sant sadurni de l'heura/girona",girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2963,17120,la pera,la pera,girona,girona,cataluna,catalunya,la pera/girona,la pera/girona,la pera/cataluna,la pera/catalunya,la pera/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2964,17121,corca,corca,girona,girona,cataluna,catalunya,corca/girona,corca/girona,corca/cataluna,corca/catalunya,corca/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2965,17124,palafrugell,palafrugell,girona,girona,cataluna,catalunya,palafrugell/girona,palafrugell/girona,palafrugell/cataluna,palafrugell/catalunya,palafrugell/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2966,17130,l'escala,l'escala,girona,girona,cataluna,catalunya,l'escala/girona,l'escala/girona,l'escala/cataluna,l'escala/catalunya,l'escala/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2967,17131,rupia,rupia,girona,girona,cataluna,catalunya,rupia/girona,rupia/girona,rupia/cataluna,rupia/catalunya,rupia/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2968,17132,foixa,foixa,girona,girona,cataluna,catalunya,foixa/girona,foixa/girona,foixa/cataluna,foixa/catalunya,foixa/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2969,17133,foixa,foixa,girona,girona,cataluna,catalunya,foixa/girona,foixa/girona,foixa/cataluna,foixa/catalunya,foixa/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2970,17134,la tallada d'emporda,la tallada d'emporda,girona,girona,cataluna,catalunya,la tallada d'emporda/girona,la tallada d'emporda/girona,la tallada d'emporda/cataluna,la tallada d'emporda/catalunya,la tallada d'emporda/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2971,17136,albons,albons,girona,girona,cataluna,catalunya,albons/girona,albons/girona,albons/cataluna,albons/catalunya,albons/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2972,17137,ventallo,ventallo,girona,girona,cataluna,catalunya,ventallo/girona,ventallo/girona,ventallo/cataluna,ventallo/catalunya,ventallo/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2973,17140,torroella de montgri,torroella de montgri,girona,girona,cataluna,catalunya,torroella de montgri/girona,torroella de montgri/girona,torroella de montgri/cataluna,torroella de montgri/catalunya,torroella de montgri/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2974,17141,bellcaire d'emporda,bellcaire d'emporda,girona,girona,cataluna,catalunya,bellcaire d'emporda/girona,bellcaire d'emporda/girona,bellcaire d'emporda/cataluna,bellcaire d'emporda/catalunya,bellcaire d'emporda/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2975,17142,verges,verges,girona,girona,cataluna,catalunya,verges/girona,verges/girona,verges/cataluna,verges/catalunya,verges/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2976,17143,jafre,jafre,girona,girona,cataluna,catalunya,jafre/girona,jafre/girona,jafre/cataluna,jafre/catalunya,jafre/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2977,17144,colomers,colomers,girona,girona,cataluna,catalunya,colomers/girona,colomers/girona,colomers/cataluna,colomers/catalunya,colomers/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2978,17150,sant gregori,sant gregori,girona,girona,cataluna,catalunya,sant gregori/girona,sant gregori/girona,sant gregori/cataluna,sant gregori/catalunya,sant gregori/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2979,17151,sant gregori,sant gregori,girona,girona,cataluna,catalunya,sant gregori/girona,sant gregori/girona,sant gregori/cataluna,sant gregori/catalunya,sant gregori/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2980,17152,sant marti de llemena,sant marti de llemena,girona,girona,cataluna,catalunya,sant marti de llemena/girona,sant marti de llemena/girona,sant marti de llemena/cataluna,sant marti de llemena/catalunya,sant marti de llemena/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2981,17153,sant marti de llemena,sant marti de llemena,girona,girona,cataluna,catalunya,sant marti de llemena/girona,sant marti de llemena/girona,sant marti de llemena/cataluna,sant marti de llemena/catalunya,sant marti de llemena/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2982,17154,sant aniol de finestres,sant aniol de finestres,girona,girona,cataluna,catalunya,sant aniol de finestres/girona,sant aniol de finestres/girona,sant aniol de finestres/cataluna,sant aniol de finestres/catalunya,sant aniol de finestres/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2983,17160,angles,angles,girona,girona,cataluna,catalunya,angles/girona,angles/girona,angles/cataluna,angles/catalunya,angles/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2984,17161,osor,osor,girona,girona,cataluna,catalunya,osor/girona,osor/girona,osor/cataluna,osor/catalunya,osor/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2985,17162,bescano,bescano,girona,girona,cataluna,catalunya,bescano/girona,bescano/girona,bescano/cataluna,bescano/catalunya,bescano/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2986,17164,sant gregori,sant gregori,girona,girona,cataluna,catalunya,sant gregori/girona,sant gregori/girona,sant gregori/cataluna,sant gregori/catalunya,sant gregori/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2987,17165,la cellera de ter,la cellera de ter,girona,girona,cataluna,catalunya,la cellera de ter/girona,la cellera de ter/girona,la cellera de ter/cataluna,la cellera de ter/catalunya,la cellera de ter/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2988,17166,la cellera de ter,la cellera de ter,girona,girona,cataluna,catalunya,la cellera de ter/girona,la cellera de ter/girona,la cellera de ter/cataluna,la cellera de ter/catalunya,la cellera de ter/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2989,17170,amer,amer,girona,girona,cataluna,catalunya,amer/girona,amer/girona,amer/cataluna,amer/catalunya,amer/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2990,17171,sant aniol de finestres,sant aniol de finestres,girona,girona,cataluna,catalunya,sant aniol de finestres/girona,sant aniol de finestres/girona,sant aniol de finestres/cataluna,sant aniol de finestres/catalunya,sant aniol de finestres/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2991,17172,les planes d'hostoles,les planes d'hostoles,girona,girona,cataluna,catalunya,les planes d'hostoles/girona,les planes d'hostoles/girona,les planes d'hostoles/cataluna,les planes d'hostoles/catalunya,les planes d'hostoles/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2992,17173,les planes d'hostoles,les planes d'hostoles,girona,girona,cataluna,catalunya,les planes d'hostoles/girona,les planes d'hostoles/girona,les planes d'hostoles/cataluna,les planes d'hostoles/catalunya,les planes d'hostoles/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2993,17174,sant feliu de pallerols,sant feliu de pallerols,girona,girona,cataluna,catalunya,sant feliu de pallerols/girona,sant feliu de pallerols/girona,sant feliu de pallerols/cataluna,sant feliu de pallerols/catalunya,sant feliu de pallerols/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2994,17176,la vall d'en bas,la vall d'en bas,girona,girona,cataluna,catalunya,la vall d'en bas/girona,la vall d'en bas/girona,la vall d'en bas/cataluna,la vall d'en bas/catalunya,la vall d'en bas/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2995,17177,la vall d'en bas,la vall d'en bas,girona,girona,cataluna,catalunya,la vall d'en bas/girona,la vall d'en bas/girona,la vall d'en bas/cataluna,la vall d'en bas/catalunya,la vall d'en bas/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2996,17178,les preses,les preses,girona,girona,cataluna,catalunya,les preses/girona,les preses/girona,les preses/cataluna,les preses/catalunya,les preses/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2997,17179,riudaura,riudaura,girona,girona,cataluna,catalunya,riudaura/girona,riudaura/girona,riudaura/cataluna,riudaura/catalunya,riudaura/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2998,17180,vilablareix,vilablareix,girona,girona,cataluna,catalunya,vilablareix/girona,vilablareix/girona,vilablareix/cataluna,vilablareix/catalunya,vilablareix/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
2999,17181,aiguaviva,aiguaviva,girona,girona,cataluna,catalunya,aiguaviva/girona,aiguaviva/girona,aiguaviva/cataluna,aiguaviva/catalunya,aiguaviva/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3000,17182,bescano,bescano,girona,girona,cataluna,catalunya,bescano/girona,bescano/girona,bescano/cataluna,bescano/catalunya,bescano/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3001,17183,vilobi d'onyar,vilobi d'onyar,girona,girona,cataluna,catalunya,vilobi d'onyar/girona,vilobi d'onyar/girona,vilobi d'onyar/cataluna,vilobi d'onyar/catalunya,vilobi d'onyar/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3002,17184,vilobi d'onyar,vilobi d'onyar,girona,girona,cataluna,catalunya,vilobi d'onyar/girona,vilobi d'onyar/girona,vilobi d'onyar/cataluna,vilobi d'onyar/catalunya,vilobi d'onyar/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3003,17185,vilobi d'onyar,vilobi d'onyar,girona,girona,cataluna,catalunya,vilobi d'onyar/girona,vilobi d'onyar/girona,vilobi d'onyar/cataluna,vilobi d'onyar/catalunya,vilobi d'onyar/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3004,17190,salt,salt,girona,girona,cataluna,catalunya,salt/girona,salt/girona,salt/cataluna,salt/catalunya,salt/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3005,17199,canet d'adri,canet d'adri,girona,girona,cataluna,catalunya,canet d'adri/girona,canet d'adri/girona,canet d'adri/cataluna,canet d'adri/catalunya,canet d'adri/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3006,17200,palafrugell,palafrugell,girona,girona,cataluna,catalunya,palafrugell/girona,palafrugell/girona,palafrugell/cataluna,palafrugell/catalunya,palafrugell/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3007,17210,palafrugell,palafrugell,girona,girona,cataluna,catalunya,palafrugell/girona,palafrugell/girona,palafrugell/cataluna,palafrugell/catalunya,palafrugell/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3008,17211,palafrugell,palafrugell,girona,girona,cataluna,catalunya,palafrugell/girona,palafrugell/girona,palafrugell/cataluna,palafrugell/catalunya,palafrugell/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3009,17212,palafrugell,palafrugell,girona,girona,cataluna,catalunya,palafrugell/girona,palafrugell/girona,palafrugell/cataluna,palafrugell/catalunya,palafrugell/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3010,17213,begur,begur,girona,girona,cataluna,catalunya,begur/girona,begur/girona,begur/cataluna,begur/catalunya,begur/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3011,17214,regencos,regencos,girona,girona,cataluna,catalunya,regencos/girona,regencos/girona,regencos/cataluna,regencos/catalunya,regencos/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3012,17220,sant feliu de guixols,sant feliu de guixols,girona,girona,cataluna,catalunya,sant feliu de guixols/girona,sant feliu de guixols/girona,sant feliu de guixols/cataluna,sant feliu de guixols/catalunya,sant feliu de guixols/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3013,17230,palamos,palamos,girona,girona,cataluna,catalunya,palamos/girona,palamos/girona,palamos/cataluna,palamos/catalunya,palamos/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3014,17240,llagostera,llagostera,girona,girona,cataluna,catalunya,llagostera/girona,llagostera/girona,llagostera/cataluna,llagostera/catalunya,llagostera/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3015,17241,quart,quart,girona,girona,cataluna,catalunya,quart/girona,quart/girona,quart/cataluna,quart/catalunya,quart/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3016,17242,quart,quart,girona,girona,cataluna,catalunya,quart/girona,quart/girona,quart/cataluna,quart/catalunya,quart/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3017,17243,llambilles,llambilles,girona,girona,cataluna,catalunya,llambilles/girona,llambilles/girona,llambilles/cataluna,llambilles/catalunya,llambilles/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3018,17244,cassa de la selva,cassa de la selva,girona,girona,cataluna,catalunya,cassa de la selva/girona,cassa de la selva/girona,cassa de la selva/cataluna,cassa de la selva/catalunya,cassa de la selva/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3019,17245,santa cristina d'aro,santa cristina d'aro,girona,girona,cataluna,catalunya,santa cristina d'aro/girona,santa cristina d'aro/girona,santa cristina d'aro/cataluna,santa cristina d'aro/catalunya,santa cristina d'aro/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3020,17246,santa cristina d'aro,santa cristina d'aro,girona,girona,cataluna,catalunya,santa cristina d'aro/girona,santa cristina d'aro/girona,santa cristina d'aro/cataluna,santa cristina d'aro/catalunya,santa cristina d'aro/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3021,17248,castell-platja d'aro,castell-platja d'aro,girona,girona,cataluna,catalunya,castell-platja d'aro/girona,castell-platja d'aro/girona,castell-platja d'aro/cataluna,castell-platja d'aro/catalunya,castell-platja d'aro/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3022,17249,castell-platja d'aro,castell-platja d'aro,girona,girona,cataluna,catalunya,castell-platja d'aro/girona,castell-platja d'aro/girona,castell-platja d'aro/cataluna,castell-platja d'aro/catalunya,castell-platja d'aro/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
3023,17250,castell-platja d'aro,castell-platja d'aro,girona,girona,cataluna,catalunya,castell-platja d'aro/girona,castell-platja d'aro/girona,castell-platja d'aro/cataluna,castell-platja d'aro/catalunya,castell-platja d'aro/girona,girona/cataluna,girona/catalunya,girona/cataluna,girona/catalunya
