,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,num_bibliotecas,num_hospitales,num_centros_salud,num_colegios_privados,num_colegios_publicos,num_guardia_civil,num_universidades_privadas,num_universidades_publicas,num_tit_uni_privadas,num_tit_uni_publicas,agencias_de_viajes,albergues,alojamientos_rurales,artesanos,atraque_de_cruceros_y_ferries,bares_y_cafeterías,bodegas,campings,campos_de_golf_y_campos_de_pitch&putt,comercios,convention_bureaux,empresas_de_alquiler_de_vehículos_y_embarcaciones,empresas_de_transporte_turístico,empresas_de_turismo_activo,escuelas_de_español_para_extranjeros,espacios_naturales_protegidos,estaciones_de_esquí_y_montaña,guías_turísticos,hoteles_y_apartamentos_turísticos,museos_y_centros_de_interés_turístico_visitable,opc,oficinas_de_información_turística,otros_servicios,palacios_de_congresos,playas,puertos_deportivos,restaurantes_y_empresas_turísticas_de_catering,seguridad_ciudadana,servicios_de_limpieza,servicios_turísticos_de_salud,taxis,turismo_industrial
3615,robledillo_de_gata,robledillo_de_gata,caceres,caceres,extremadura,extremadura,robledillo_de_gata/caceres,Cáceres,Robledillo de Gata,2.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,robledillo_de_la_vera,robledillo_de_la_vera,caceres,caceres,extremadura,extremadura,robledillo_de_la_vera/caceres,Cáceres,Robledillo de la Vera,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3617,robledillo_de_trujillo,robledillo_de_trujillo,caceres,caceres,extremadura,extremadura,robledillo_de_trujillo/caceres,Cáceres,Robledillo de Trujillo,1.0,0.0,0.0,2.0,5.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3618,robledollano,robledollano,caceres,caceres,extremadura,extremadura,robledollano/caceres,Cáceres,Robledollano,,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,ruanes,ruanes,caceres,caceres,extremadura,extremadura,ruanes/caceres,Cáceres,Ruanes,,0.0,4.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,salorino,salorino,caceres,caceres,extremadura,extremadura,salorino/caceres,Cáceres,Salorino,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,san_martin_de_trevejo,san_martin_de_trevejo,caceres,caceres,extremadura,extremadura,san_martin_de_trevejo/caceres,Cáceres,San Martín de Trevejo,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,santa_cruz_de_la_sierra,santa_cruz_de_la_sierra,caceres,caceres,extremadura,extremadura,santa_cruz_de_la_sierra/caceres,Cáceres,Santa Cruz de la Sierra,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623,santa_cruz_de_paniagua,santa_cruz_de_paniagua,caceres,caceres,extremadura,extremadura,santa_cruz_de_paniagua/caceres,Cáceres,Santa Cruz de Paniagua,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,santa_marta_de_magasca,santa_marta_de_magasca,caceres,caceres,extremadura,extremadura,santa_marta_de_magasca/caceres,Cáceres,Santa Marta de Magasca,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625,santiago_de_alcantara,santiago_de_alcantara,caceres,caceres,extremadura,extremadura,santiago_de_alcantara/caceres,Cáceres,Santiago de Alcántara,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626,santiago_del_campo,santiago_del_campo,caceres,caceres,extremadura,extremadura,santiago_del_campo/caceres,Cáceres,Santiago del Campo,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,santibanez_el_alto,santibanez_el_alto,caceres,caceres,extremadura,extremadura,santibanez_el_alto/caceres,Cáceres,Santibáñez el Alto,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,saucedilla,saucedilla,caceres,caceres,extremadura,extremadura,saucedilla/caceres,Cáceres,Saucedilla,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,segura_de_toro,segura_de_toro,caceres,caceres,extremadura,extremadura,segura_de_toro/caceres,Cáceres,Segura de Toro,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630,serradilla,serradilla,caceres,caceres,extremadura,extremadura,serradilla/caceres,Cáceres,Serradilla,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3631,serrejon,serrejon,caceres,caceres,extremadura,extremadura,serrejon/caceres,Cáceres,Serrejón,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,sierra_de_fuentes,sierra_de_fuentes,caceres,caceres,extremadura,extremadura,sierra_de_fuentes/caceres,Cáceres,Sierra de Fuentes,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,talavan,talavan,caceres,caceres,extremadura,extremadura,talavan/caceres,Cáceres,Talaván,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,talaveruela_de_la_vera,talaveruela_de_la_vera,caceres,caceres,extremadura,extremadura,talaveruela_de_la_vera/caceres,Cáceres,Talaveruela de la Vera,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,talayuela,talayuela,caceres,caceres,extremadura,extremadura,talayuela/caceres,Cáceres,Talayuela,4.0,0.0,5.0,0.0,4.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,tejeda_de_tietar,tejeda_de_tietar,caceres,caceres,extremadura,extremadura,tejeda_de_tietar/caceres,Cáceres,Tejeda de Tiétar,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,toril,toril,caceres,caceres,extremadura,extremadura,toril/caceres,Cáceres,Toril,,0.0,1.0,29.0,38.0,1.0,,,,,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3638,tornavacas,tornavacas,caceres,caceres,extremadura,extremadura,tornavacas/caceres,Cáceres,Tornavacas,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,torrecilla_de_los_angeles,torrecilla_de_los_angeles,caceres,caceres,extremadura,extremadura,torrecilla_de_los_angeles/caceres,Cáceres,Torrecilla de los Ángeles,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,torrecillas_de_la_tiesa,torrecillas_de_la_tiesa,caceres,caceres,extremadura,extremadura,torrecillas_de_la_tiesa/caceres,Cáceres,Torrecillas de la Tiesa,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,torre_de_don_miguel,torre_de_don_miguel,caceres,caceres,extremadura,extremadura,torre_de_don_miguel/caceres,Cáceres,Torre de Don Miguel,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,torre_de_santa_maria,torre_de_santa_maria,caceres,caceres,extremadura,extremadura,torre_de_santa_maria/caceres,Cáceres,Torre de Santa María,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,torrejoncillo,torrejoncillo,caceres,caceres,extremadura,extremadura,torrejoncillo/caceres,Cáceres,Torrejoncillo,2.0,0.0,2.0,0.0,3.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,torremenga,torremenga,caceres,caceres,extremadura,extremadura,torremenga/caceres,Cáceres,Torremenga,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,torremocha,torremocha,caceres,caceres,extremadura,extremadura,torremocha/caceres,Cáceres,Torremocha,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3646,torreorgaz,torreorgaz,caceres,caceres,extremadura,extremadura,torreorgaz/caceres,Cáceres,Torreorgaz,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,torrequemada,torrequemada,caceres,caceres,extremadura,extremadura,torrequemada/caceres,Cáceres,Torrequemada,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,trujillo,trujillo,caceres,caceres,extremadura,extremadura,trujillo/caceres,Cáceres,Trujillo,1.0,0.0,3.0,2.0,5.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,valdastillas,valdastillas,caceres,caceres,extremadura,extremadura,valdastillas/caceres,Cáceres,Valdastillas,,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3650,valdecanas_de_tajo,valdecanas_de_tajo,caceres,caceres,extremadura,extremadura,valdecanas_de_tajo/caceres,Cáceres,Valdecañas de Tajo,1.0,0.0,1.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,valdefuentes,valdefuentes,caceres,caceres,extremadura,extremadura,valdefuentes/caceres,Cáceres,Valdefuentes,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,valdehuncar,valdehuncar,caceres,caceres,extremadura,extremadura,valdehuncar/caceres,Cáceres,Valdehúncar,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,valdemorales,valdemorales,caceres,caceres,extremadura,extremadura,valdemorales/caceres,Cáceres,Valdemorales,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3654,valdeobispo,valdeobispo,caceres,caceres,extremadura,extremadura,valdeobispo/caceres,Cáceres,Valdeobispo,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,valencia_de_alcantara,valencia_de_alcantara,caceres,caceres,extremadura,extremadura,valencia_de_alcantara/caceres,Cáceres,Valencia de Alcántara,1.0,0.0,9.0,1.0,3.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,valverde_de_la_vera,valverde_de_la_vera,caceres,caceres,extremadura,extremadura,valverde_de_la_vera/caceres,Cáceres,Valverde de la Vera,1.0,0.0,1.0,0.0,2.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,valverde_del_fresno,valverde_del_fresno,caceres,caceres,extremadura,extremadura,valverde_del_fresno/caceres,Cáceres,Valverde del Fresno,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,viandar_de_la_vera,viandar_de_la_vera,caceres,caceres,extremadura,extremadura,viandar_de_la_vera/caceres,Cáceres,Viandar de la Vera,1.0,0.0,1.0,0.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,villa_del_campo,villa_del_campo,caceres,caceres,extremadura,extremadura,villa_del_campo/caceres,Cáceres,Villa del Campo,1.0,0.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,villa_del_rey,villa_del_rey,caceres,caceres,extremadura,extremadura,villa_del_rey/caceres,Cáceres,Villa del Rey,3.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,villamesias,villamesias,caceres,caceres,extremadura,extremadura,villamesias/caceres,Cáceres,Villamesías,1.0,0.0,1.0,29.0,38.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,villamiel,villamiel,caceres,caceres,extremadura,extremadura,villamiel/caceres,Cáceres,Villamiel,,0.0,2.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,villanueva_de_la_sierra,villanueva_de_la_sierra,caceres,caceres,extremadura,extremadura,villanueva_de_la_sierra/caceres,Cáceres,Villanueva de la Sierra,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,villanueva_de_la_vera,villanueva_de_la_vera,caceres,caceres,extremadura,extremadura,villanueva_de_la_vera/caceres,Cáceres,Villanueva de la Vera,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,villar_del_pedroso,villar_del_pedroso,caceres,caceres,extremadura,extremadura,villar_del_pedroso/caceres,Cáceres,Villar del Pedroso,2.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,villar_de_plasencia,villar_de_plasencia,caceres,caceres,extremadura,extremadura,villar_de_plasencia/caceres,Cáceres,Villar de Plasencia,1.0,0.0,1.0,10.0,22.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,villasbuenas_de_gata,villasbuenas_de_gata,caceres,caceres,extremadura,extremadura,villasbuenas_de_gata/caceres,Cáceres,Villasbuenas de Gata,2.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,zarza_de_granadilla,zarza_de_granadilla,caceres,caceres,extremadura,extremadura,zarza_de_granadilla/caceres,Cáceres,Zarza de Granadilla,1.0,0.0,1.0,0.0,2.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,zarza_la_mayor,zarza_la_mayor,caceres,caceres,extremadura,extremadura,zarza_la_mayor/caceres,Cáceres,Zarza la Mayor,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,zorita,zorita,caceres,caceres,extremadura,extremadura,zorita/caceres,Cáceres,Zorita,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,rosalejo,rosalejo,caceres,caceres,extremadura,extremadura,rosalejo/caceres,Cáceres,Rosalejo,1.0,0.0,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,vegaviana,vegaviana,caceres,caceres,extremadura,extremadura,vegaviana/caceres,Cáceres,Vegaviana,1.0,0.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,alaro,alaro,illes_balears,illes_balears,islas_baleares,illes_balears,alaro/illes_balears,Illes Balears,Alaró,1.0,0.0,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,alaior,alaior,illes_balears,illes_balears,islas_baleares,illes_balears,alaior/illes_balears,Illes Balears,Alaior,1.0,0.0,2.0,1.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,alcudia,alcudia,illes_balears,illes_balears,islas_baleares,illes_balears,alcudia/illes_balears,Illes Balears,Alcúdia,1.0,0.0,2.0,1.0,5.0,,,,,,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0
