,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original
4699,santa_cruz_de_tenerife,santa_cruz_de_tenerife,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,santa_cruz_de_tenerife/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Santa Cruz de Tenerife
4700,santa_ursula,santa_ursula,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,santa_ursula/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Santa Úrsula
4701,santiago_del_teide,santiago_del_teide,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,santiago_del_teide/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Santiago del Teide
4702,el_sauzal,el_sauzal,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,el_sauzal/santa_cruz_de_tenerife,Santa Cruz de Tenerife,El Sauzal
4703,los_silos,los_silos,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,los_silos/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Los Silos
4704,tacoronte,tacoronte,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,tacoronte/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Tacoronte
4705,tazacorte,tazacorte,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,tazacorte/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Tazacorte
4706,tegueste,tegueste,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,tegueste/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Tegueste
4707,tijarafe,tijarafe,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,tijarafe/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Tijarafe
4708,valverde,valverde,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,valverde/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Valverde
4709,valle_gran_rey,valle_gran_rey,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,valle_gran_rey/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Valle Gran Rey
4710,vallehermoso,vallehermoso,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,vallehermoso/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Vallehermoso
4711,la_victoria_de_acentejo,la_victoria_de_acentejo,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,la_victoria_de_acentejo/santa_cruz_de_tenerife,Santa Cruz de Tenerife,La Victoria de Acentejo
4712,vilaflor_de_chasna,vilaflor_de_chasna,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,vilaflor_de_chasna/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Vilaflor de Chasna
4713,villa_de_mazo,villa_de_mazo,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,villa_de_mazo/santa_cruz_de_tenerife,Santa Cruz de Tenerife,Villa de Mazo
4714,el_pinar_de_el_hierro,el_pinar_de_el_hierro,santa_cruz_de_tenerife,santa_cruz_de_tenerife,canarias,canarias,el_pinar_de_el_hierro/santa_cruz_de_tenerife,Santa Cruz de Tenerife,El Pinar de El Hierro
4715,abades,abades,segovia,segovia,castilla_y_leon,castilla_y_leon,abades/segovia,Segovia,Abades
4716,adrada_de_piron,adrada_de_piron,segovia,segovia,castilla_y_leon,castilla_y_leon,adrada_de_piron/segovia,Segovia,Adrada de Pirón
4717,adrados,adrados,segovia,segovia,castilla_y_leon,castilla_y_leon,adrados/segovia,Segovia,Adrados
4718,aguilafuente,aguilafuente,segovia,segovia,castilla_y_leon,castilla_y_leon,aguilafuente/segovia,Segovia,Aguilafuente
4719,alconada_de_maderuelo,alconada_de_maderuelo,segovia,segovia,castilla_y_leon,castilla_y_leon,alconada_de_maderuelo/segovia,Segovia,Alconada de Maderuelo
4720,aldealcorvo,aldealcorvo,segovia,segovia,castilla_y_leon,castilla_y_leon,aldealcorvo/segovia,Segovia,Aldealcorvo
4721,aldealengua_de_pedraza,aldealengua_de_pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,aldealengua_de_pedraza/segovia,Segovia,Aldealengua de Pedraza
4722,aldealengua_de_santa_maria,aldealengua_de_santa_maria,segovia,segovia,castilla_y_leon,castilla_y_leon,aldealengua_de_santa_maria/segovia,Segovia,Aldealengua de Santa María
4723,aldeanueva_de_la_serrezuela,aldeanueva_de_la_serrezuela,segovia,segovia,castilla_y_leon,castilla_y_leon,aldeanueva_de_la_serrezuela/segovia,Segovia,Aldeanueva de la Serrezuela
4724,aldeanueva_del_codonal,aldeanueva_del_codonal,segovia,segovia,castilla_y_leon,castilla_y_leon,aldeanueva_del_codonal/segovia,Segovia,Aldeanueva del Codonal
4725,aldea_real,aldea_real,segovia,segovia,castilla_y_leon,castilla_y_leon,aldea_real/segovia,Segovia,Aldea Real
4726,aldeasona,aldeasona,segovia,segovia,castilla_y_leon,castilla_y_leon,aldeasona/segovia,Segovia,Aldeasoña
4727,aldehorno,aldehorno,segovia,segovia,castilla_y_leon,castilla_y_leon,aldehorno/segovia,Segovia,Aldehorno
4728,aldeonte,aldeonte,segovia,segovia,castilla_y_leon,castilla_y_leon,aldeonte/segovia,Segovia,Aldeonte
4729,anaya,anaya,segovia,segovia,castilla_y_leon,castilla_y_leon,anaya/segovia,Segovia,Anaya
4730,ane,ane,segovia,segovia,castilla_y_leon,castilla_y_leon,ane/segovia,Segovia,Añe
4731,arahuetes,arahuetes,segovia,segovia,castilla_y_leon,castilla_y_leon,arahuetes/segovia,Segovia,Arahuetes
4732,arcones,arcones,segovia,segovia,castilla_y_leon,castilla_y_leon,arcones/segovia,Segovia,Arcones
4733,arevalillo_de_cega,arevalillo_de_cega,segovia,segovia,castilla_y_leon,castilla_y_leon,arevalillo_de_cega/segovia,Segovia,Arevalillo de Cega
4734,armuna,armuna,segovia,segovia,castilla_y_leon,castilla_y_leon,armuna/segovia,Segovia,Armuña
4735,ayllon,ayllon,segovia,segovia,castilla_y_leon,castilla_y_leon,ayllon/segovia,Segovia,Ayllón
4736,basardilla,basardilla,segovia,segovia,castilla_y_leon,castilla_y_leon,basardilla/segovia,Segovia,Basardilla
4737,bercial,bercial,segovia,segovia,castilla_y_leon,castilla_y_leon,bercial/segovia,Segovia,Bercial
4738,bercimuel,bercimuel,segovia,segovia,castilla_y_leon,castilla_y_leon,bercimuel/segovia,Segovia,Bercimuel
4739,bernardos,bernardos,segovia,segovia,castilla_y_leon,castilla_y_leon,bernardos/segovia,Segovia,Bernardos
4740,bernuy_de_porreros,bernuy_de_porreros,segovia,segovia,castilla_y_leon,castilla_y_leon,bernuy_de_porreros/segovia,Segovia,Bernuy de Porreros
4741,boceguillas,boceguillas,segovia,segovia,castilla_y_leon,castilla_y_leon,boceguillas/segovia,Segovia,Boceguillas
4742,caballar,caballar,segovia,segovia,castilla_y_leon,castilla_y_leon,caballar/segovia,Segovia,Caballar
4743,cabanas_de_polendos,cabanas_de_polendos,segovia,segovia,castilla_y_leon,castilla_y_leon,cabanas_de_polendos/segovia,Segovia,Cabañas de Polendos
4744,cabezuela,cabezuela,segovia,segovia,castilla_y_leon,castilla_y_leon,cabezuela/segovia,Segovia,Cabezuela
4745,calabazas_de_fuentiduena,calabazas_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,calabazas_de_fuentiduena/segovia,Segovia,Calabazas de Fuentidueña
4746,campo_de_san_pedro,campo_de_san_pedro,segovia,segovia,castilla_y_leon,castilla_y_leon,campo_de_san_pedro/segovia,Segovia,Campo de San Pedro
4747,cantalejo,cantalejo,segovia,segovia,castilla_y_leon,castilla_y_leon,cantalejo/segovia,Segovia,Cantalejo
4748,cantimpalos,cantimpalos,segovia,segovia,castilla_y_leon,castilla_y_leon,cantimpalos/segovia,Segovia,Cantimpalos
4749,carbonero_el_mayor,carbonero_el_mayor,segovia,segovia,castilla_y_leon,castilla_y_leon,carbonero_el_mayor/segovia,Segovia,Carbonero el Mayor
4750,carrascal_del_rio,carrascal_del_rio,segovia,segovia,castilla_y_leon,castilla_y_leon,carrascal_del_rio/segovia,Segovia,Carrascal del Río
4751,casla,casla,segovia,segovia,castilla_y_leon,castilla_y_leon,casla/segovia,Segovia,Casla
4752,castillejo_de_mesleon,castillejo_de_mesleon,segovia,segovia,castilla_y_leon,castilla_y_leon,castillejo_de_mesleon/segovia,Segovia,Castillejo de Mesleón
4753,castro_de_fuentiduena,castro_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,castro_de_fuentiduena/segovia,Segovia,Castro de Fuentidueña
4754,castroserna_de_abajo,castroserna_de_abajo,segovia,segovia,castilla_y_leon,castilla_y_leon,castroserna_de_abajo/segovia,Segovia,Castroserna de Abajo
4755,cerezo_de_abajo,cerezo_de_abajo,segovia,segovia,castilla_y_leon,castilla_y_leon,cerezo_de_abajo/segovia,Segovia,Cerezo de Abajo
4756,cerezo_de_arriba,cerezo_de_arriba,segovia,segovia,castilla_y_leon,castilla_y_leon,cerezo_de_arriba/segovia,Segovia,Cerezo de Arriba
4757,cobos_de_fuentiduena,cobos_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,cobos_de_fuentiduena/segovia,Segovia,Cobos de Fuentidueña
4758,coca,coca,segovia,segovia,castilla_y_leon,castilla_y_leon,coca/segovia,Segovia,Coca
4759,codorniz,codorniz,segovia,segovia,castilla_y_leon,castilla_y_leon,codorniz/segovia,Segovia,Codorniz
4760,collado_hermoso,collado_hermoso,segovia,segovia,castilla_y_leon,castilla_y_leon,collado_hermoso/segovia,Segovia,Collado Hermoso
4761,cuellar,cuellar,segovia,segovia,castilla_y_leon,castilla_y_leon,cuellar/segovia,Segovia,Cuéllar
4762,chane,chane,segovia,segovia,castilla_y_leon,castilla_y_leon,chane/segovia,Segovia,Chañe
4763,domingo_garcia,domingo_garcia,segovia,segovia,castilla_y_leon,castilla_y_leon,domingo_garcia/segovia,Segovia,Domingo García
4764,donhierro,donhierro,segovia,segovia,castilla_y_leon,castilla_y_leon,donhierro/segovia,Segovia,Donhierro
4765,duruelo,duruelo,segovia,segovia,castilla_y_leon,castilla_y_leon,duruelo/segovia,Segovia,Duruelo
4766,encinillas,encinillas,segovia,segovia,castilla_y_leon,castilla_y_leon,encinillas/segovia,Segovia,Encinillas
4767,escalona_del_prado,escalona_del_prado,segovia,segovia,castilla_y_leon,castilla_y_leon,escalona_del_prado/segovia,Segovia,Escalona del Prado
4768,escarabajosa_de_cabezas,escarabajosa_de_cabezas,segovia,segovia,castilla_y_leon,castilla_y_leon,escarabajosa_de_cabezas/segovia,Segovia,Escarabajosa de Cabezas
4769,escobar_de_polendos,escobar_de_polendos,segovia,segovia,castilla_y_leon,castilla_y_leon,escobar_de_polendos/segovia,Segovia,Escobar de Polendos
4770,el_espinar,el_espinar,segovia,segovia,castilla_y_leon,castilla_y_leon,el_espinar/segovia,Segovia,El Espinar
4771,fresneda_de_cuellar,fresneda_de_cuellar,segovia,segovia,castilla_y_leon,castilla_y_leon,fresneda_de_cuellar/segovia,Segovia,Fresneda de Cuéllar
4772,fresno_de_cantespino,fresno_de_cantespino,segovia,segovia,castilla_y_leon,castilla_y_leon,fresno_de_cantespino/segovia,Segovia,Fresno de Cantespino
4773,fresno_de_la_fuente,fresno_de_la_fuente,segovia,segovia,castilla_y_leon,castilla_y_leon,fresno_de_la_fuente/segovia,Segovia,Fresno de la Fuente
4774,frumales,frumales,segovia,segovia,castilla_y_leon,castilla_y_leon,frumales/segovia,Segovia,Frumales
4775,fuente_el_olmo_de_fuentiduena,fuente_el_olmo_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,fuente_el_olmo_de_fuentiduena/segovia,Segovia,Fuente el Olmo de Fuentidueña
4776,fuente_el_olmo_de_iscar,fuente_el_olmo_de_iscar,segovia,segovia,castilla_y_leon,castilla_y_leon,fuente_el_olmo_de_iscar/segovia,Segovia,Fuente el Olmo de Íscar
4777,fuentepelayo,fuentepelayo,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentepelayo/segovia,Segovia,Fuentepelayo
4778,fuentepinel,fuentepinel,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentepinel/segovia,Segovia,Fuentepiñel
4779,fuenterrebollo,fuenterrebollo,segovia,segovia,castilla_y_leon,castilla_y_leon,fuenterrebollo/segovia,Segovia,Fuenterrebollo
4780,fuentesauco_de_fuentiduena,fuentesauco_de_fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentesauco_de_fuentiduena/segovia,Segovia,Fuentesaúco de Fuentidueña
4781,fuentesoto,fuentesoto,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentesoto/segovia,Segovia,Fuentesoto
4782,fuentiduena,fuentiduena,segovia,segovia,castilla_y_leon,castilla_y_leon,fuentiduena/segovia,Segovia,Fuentidueña
4783,garcillan,garcillan,segovia,segovia,castilla_y_leon,castilla_y_leon,garcillan/segovia,Segovia,Garcillán
4784,gomezserracin,gomezserracin,segovia,segovia,castilla_y_leon,castilla_y_leon,gomezserracin/segovia,Segovia,Gomezserracín
4785,grajera,grajera,segovia,segovia,castilla_y_leon,castilla_y_leon,grajera/segovia,Segovia,Grajera
4786,honrubia_de_la_cuesta,honrubia_de_la_cuesta,segovia,segovia,castilla_y_leon,castilla_y_leon,honrubia_de_la_cuesta/segovia,Segovia,Honrubia de la Cuesta
4787,hontalbilla,hontalbilla,segovia,segovia,castilla_y_leon,castilla_y_leon,hontalbilla/segovia,Segovia,Hontalbilla
4788,hontanares_de_eresma,hontanares_de_eresma,segovia,segovia,castilla_y_leon,castilla_y_leon,hontanares_de_eresma/segovia,Segovia,Hontanares de Eresma
4789,ituero_y_lama,ituero_y_lama,segovia,segovia,castilla_y_leon,castilla_y_leon,ituero_y_lama/segovia,Segovia,Ituero y Lama
4790,juarros_de_voltoya,juarros_de_voltoya,segovia,segovia,castilla_y_leon,castilla_y_leon,juarros_de_voltoya/segovia,Segovia,Juarros de Voltoya
4791,labajos,labajos,segovia,segovia,castilla_y_leon,castilla_y_leon,labajos/segovia,Segovia,Labajos
4792,laguna_de_contreras,laguna_de_contreras,segovia,segovia,castilla_y_leon,castilla_y_leon,laguna_de_contreras/segovia,Segovia,Laguna de Contreras
4793,languilla,languilla,segovia,segovia,castilla_y_leon,castilla_y_leon,languilla/segovia,Segovia,Languilla
4794,lastras_de_cuellar,lastras_de_cuellar,segovia,segovia,castilla_y_leon,castilla_y_leon,lastras_de_cuellar/segovia,Segovia,Lastras de Cuéllar
4795,lastras_del_pozo,lastras_del_pozo,segovia,segovia,castilla_y_leon,castilla_y_leon,lastras_del_pozo/segovia,Segovia,Lastras del Pozo
4796,la_lastrilla,la_lastrilla,segovia,segovia,castilla_y_leon,castilla_y_leon,la_lastrilla/segovia,Segovia,La Lastrilla
4797,la_losa,la_losa,segovia,segovia,castilla_y_leon,castilla_y_leon,la_losa/segovia,Segovia,La Losa
4798,maderuelo,maderuelo,segovia,segovia,castilla_y_leon,castilla_y_leon,maderuelo/segovia,Segovia,Maderuelo
4799,marazuela,marazuela,segovia,segovia,castilla_y_leon,castilla_y_leon,marazuela/segovia,Segovia,Marazuela
4800,martin_miguel,martin_miguel,segovia,segovia,castilla_y_leon,castilla_y_leon,martin_miguel/segovia,Segovia,Martín Miguel
4801,martin_munoz_de_la_dehesa,martin_munoz_de_la_dehesa,segovia,segovia,castilla_y_leon,castilla_y_leon,martin_munoz_de_la_dehesa/segovia,Segovia,Martín Muñoz de la Dehesa
4802,martin_munoz_de_las_posadas,martin_munoz_de_las_posadas,segovia,segovia,castilla_y_leon,castilla_y_leon,martin_munoz_de_las_posadas/segovia,Segovia,Martín Muñoz de las Posadas
4803,matabuena,matabuena,segovia,segovia,castilla_y_leon,castilla_y_leon,matabuena/segovia,Segovia,Matabuena
4804,la_matilla,la_matilla,segovia,segovia,castilla_y_leon,castilla_y_leon,la_matilla/segovia,Segovia,La Matilla
4805,melque_de_cercos,melque_de_cercos,segovia,segovia,castilla_y_leon,castilla_y_leon,melque_de_cercos/segovia,Segovia,Melque de Cercos
4806,membibre_de_la_hoz,membibre_de_la_hoz,segovia,segovia,castilla_y_leon,castilla_y_leon,membibre_de_la_hoz/segovia,Segovia,Membibre de la Hoz
4807,miguelanez,miguelanez,segovia,segovia,castilla_y_leon,castilla_y_leon,miguelanez/segovia,Segovia,Migueláñez
4808,montejo_de_arevalo,montejo_de_arevalo,segovia,segovia,castilla_y_leon,castilla_y_leon,montejo_de_arevalo/segovia,Segovia,Montejo de Arévalo
4809,montejo_de_la_vega_de_la_serrezuela,montejo_de_la_vega_de_la_serrezuela,segovia,segovia,castilla_y_leon,castilla_y_leon,montejo_de_la_vega_de_la_serrezuela/segovia,Segovia,Montejo de la Vega de la Serrezuela
4810,mozoncillo,mozoncillo,segovia,segovia,castilla_y_leon,castilla_y_leon,mozoncillo/segovia,Segovia,Mozoncillo
4811,munopedro,munopedro,segovia,segovia,castilla_y_leon,castilla_y_leon,munopedro/segovia,Segovia,Muñopedro
4812,munoveros,munoveros,segovia,segovia,castilla_y_leon,castilla_y_leon,munoveros/segovia,Segovia,Muñoveros
4813,nava_de_la_asuncion,nava_de_la_asuncion,segovia,segovia,castilla_y_leon,castilla_y_leon,nava_de_la_asuncion/segovia,Segovia,Nava de la Asunción
4814,navafria,navafria,segovia,segovia,castilla_y_leon,castilla_y_leon,navafria/segovia,Segovia,Navafría
4815,navalmanzano,navalmanzano,segovia,segovia,castilla_y_leon,castilla_y_leon,navalmanzano/segovia,Segovia,Navalmanzano
4816,navas_de_oro,navas_de_oro,segovia,segovia,castilla_y_leon,castilla_y_leon,navas_de_oro/segovia,Segovia,Navas de Oro
4817,navas_de_san_antonio,navas_de_san_antonio,segovia,segovia,castilla_y_leon,castilla_y_leon,navas_de_san_antonio/segovia,Segovia,Navas de San Antonio
4818,nieva,nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,nieva/segovia,Segovia,Nieva
4819,olombrada,olombrada,segovia,segovia,castilla_y_leon,castilla_y_leon,olombrada/segovia,Segovia,Olombrada
4820,orejana,orejana,segovia,segovia,castilla_y_leon,castilla_y_leon,orejana/segovia,Segovia,Orejana
4821,otero_de_herreros,otero_de_herreros,segovia,segovia,castilla_y_leon,castilla_y_leon,otero_de_herreros/segovia,Segovia,Otero de Herreros
4822,pajarejos,pajarejos,segovia,segovia,castilla_y_leon,castilla_y_leon,pajarejos/segovia,Segovia,Pajarejos
4823,palazuelos_de_eresma,palazuelos_de_eresma,segovia,segovia,castilla_y_leon,castilla_y_leon,palazuelos_de_eresma/segovia,Segovia,Palazuelos de Eresma
4824,pedraza,pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,pedraza/segovia,Segovia,Pedraza
4825,pinarejos,pinarejos,segovia,segovia,castilla_y_leon,castilla_y_leon,pinarejos/segovia,Segovia,Pinarejos
4826,pinarnegrillo,pinarnegrillo,segovia,segovia,castilla_y_leon,castilla_y_leon,pinarnegrillo/segovia,Segovia,Pinarnegrillo
4827,pradena,pradena,segovia,segovia,castilla_y_leon,castilla_y_leon,pradena/segovia,Segovia,Prádena
4828,riaza,riaza,segovia,segovia,castilla_y_leon,castilla_y_leon,riaza/segovia,Segovia,Riaza
4829,ribota,ribota,segovia,segovia,castilla_y_leon,castilla_y_leon,ribota/segovia,Segovia,Ribota
4830,riofrio_de_riaza,riofrio_de_riaza,segovia,segovia,castilla_y_leon,castilla_y_leon,riofrio_de_riaza/segovia,Segovia,Riofrío de Riaza
4831,roda_de_eresma,roda_de_eresma,segovia,segovia,castilla_y_leon,castilla_y_leon,roda_de_eresma/segovia,Segovia,Roda de Eresma
4832,sacramenia,sacramenia,segovia,segovia,castilla_y_leon,castilla_y_leon,sacramenia/segovia,Segovia,Sacramenia
4833,samboal,samboal,segovia,segovia,castilla_y_leon,castilla_y_leon,samboal/segovia,Segovia,Samboal
4834,san_cristobal_de_cuellar,san_cristobal_de_cuellar,segovia,segovia,castilla_y_leon,castilla_y_leon,san_cristobal_de_cuellar/segovia,Segovia,San Cristóbal de Cuéllar
4835,san_cristobal_de_la_vega,san_cristobal_de_la_vega,segovia,segovia,castilla_y_leon,castilla_y_leon,san_cristobal_de_la_vega/segovia,Segovia,San Cristóbal de la Vega
4836,sanchonuno,sanchonuno,segovia,segovia,castilla_y_leon,castilla_y_leon,sanchonuno/segovia,Segovia,Sanchonuño
4837,sangarcia,sangarcia,segovia,segovia,castilla_y_leon,castilla_y_leon,sangarcia/segovia,Segovia,Sangarcía
4838,real_sitio_de_san_ildefonso,real_sitio_de_san_ildefonso,segovia,segovia,castilla_y_leon,castilla_y_leon,real_sitio_de_san_ildefonso/segovia,Segovia,Real Sitio de San Ildefonso
4839,san_martin_y_mudrian,san_martin_y_mudrian,segovia,segovia,castilla_y_leon,castilla_y_leon,san_martin_y_mudrian/segovia,Segovia,San Martín y Mudrián
4840,santa_maria_la_real_de_nieva,santa_maria_la_real_de_nieva,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_maria_la_real_de_nieva/segovia,Segovia,Santa María la Real de Nieva
4841,santa_marta_del_cerro,santa_marta_del_cerro,segovia,segovia,castilla_y_leon,castilla_y_leon,santa_marta_del_cerro/segovia,Segovia,Santa Marta del Cerro
4842,santiuste_de_pedraza,santiuste_de_pedraza,segovia,segovia,castilla_y_leon,castilla_y_leon,santiuste_de_pedraza/segovia,Segovia,Santiuste de Pedraza
4843,santiuste_de_san_juan_bautista,santiuste_de_san_juan_bautista,segovia,segovia,castilla_y_leon,castilla_y_leon,santiuste_de_san_juan_bautista/segovia,Segovia,Santiuste de San Juan Bautista
4844,sauquillo_de_cabezas,sauquillo_de_cabezas,segovia,segovia,castilla_y_leon,castilla_y_leon,sauquillo_de_cabezas/segovia,Segovia,Sauquillo de Cabezas
4845,segovia,segovia,segovia,segovia,castilla_y_leon,castilla_y_leon,segovia/segovia,Segovia,Segovia
4846,sepulveda,sepulveda,segovia,segovia,castilla_y_leon,castilla_y_leon,sepulveda/segovia,Segovia,Sepúlveda
4847,tolocirio,tolocirio,segovia,segovia,castilla_y_leon,castilla_y_leon,tolocirio/segovia,Segovia,Tolocirio
4848,torreadrada,torreadrada,segovia,segovia,castilla_y_leon,castilla_y_leon,torreadrada/segovia,Segovia,Torreadrada
4849,torrecaballeros,torrecaballeros,segovia,segovia,castilla_y_leon,castilla_y_leon,torrecaballeros/segovia,Segovia,Torrecaballeros
