,cities_es,cities,province_es,province,ccaa_es,ccaa,cities_es/province,provincia_original,municipio_original,muni_agrup,total_comercios,b_e_industria,f_construccion,comercio_transporte_y_hosteleria,j_informacion_y_comunicaciones,k_actividades_financieras_y_de_seguros,l_actividades_inmobiliarias,actividades_profesionales_y_tecnicas,educacion_sanidad_y_servicios_sociales,otros_servicios_personales,total_servicios,prov_pib
3994,la_almolda,la_almolda,zaragoza,zaragoza,aragon,aragon,la_almolda/zaragoza,Zaragoza,La Almolda,la_almolda/aragon,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
3995,almonacid_de_la_cuba,almonacid_de_la_cuba,zaragoza,zaragoza,aragon,aragon,almonacid_de_la_cuba/zaragoza,Zaragoza,Almonacid de la Cuba,almonacid_de_la_cuba/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
3996,almonacid_de_la_sierra,almonacid_de_la_sierra,zaragoza,zaragoza,aragon,aragon,almonacid_de_la_sierra/zaragoza,Zaragoza,Almonacid de la Sierra,almonacid_de_la_sierra/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
3997,la_almunia_de_dona_godina,la_almunia_de_dona_godina,zaragoza,zaragoza,aragon,aragon,la_almunia_de_dona_godina/zaragoza,Zaragoza,La Almunia de Doña Godina,la_almunia_de_dona_godina/aragon,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
3998,alpartir,alpartir,zaragoza,zaragoza,aragon,aragon,alpartir/zaragoza,Zaragoza,Alpartir,alpartir/aragon,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
3999,ambel,ambel,zaragoza,zaragoza,aragon,aragon,ambel/zaragoza,Zaragoza,Ambel,ambel/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4000,anento,anento,zaragoza,zaragoza,aragon,aragon,anento/zaragoza,Zaragoza,Anento,anento/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4001,aninon,aninon,zaragoza,zaragoza,aragon,aragon,aninon/zaragoza,Zaragoza,Aniñón,aninon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4002,anon_de_moncayo,anon_de_moncayo,zaragoza,zaragoza,aragon,aragon,anon_de_moncayo/zaragoza,Zaragoza,Añón de Moncayo,anon_de_moncayo/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4003,aranda_de_moncayo,aranda_de_moncayo,zaragoza,zaragoza,aragon,aragon,aranda_de_moncayo/zaragoza,Zaragoza,Aranda de Moncayo,aranda_de_moncayo/aragon,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4004,arandiga,arandiga,zaragoza,zaragoza,aragon,aragon,arandiga/zaragoza,Zaragoza,Arándiga,arandiga/aragon,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4005,ardisa,ardisa,zaragoza,zaragoza,aragon,aragon,ardisa/zaragoza,Zaragoza,Ardisa,ardisa/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4006,ariza,ariza,zaragoza,zaragoza,aragon,aragon,ariza/zaragoza,Zaragoza,Ariza,ariza/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4007,artieda,artieda,zaragoza,zaragoza,aragon,aragon,artieda/zaragoza,Zaragoza,Artieda,artieda/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4008,asin,asin,zaragoza,zaragoza,aragon,aragon,asin/zaragoza,Zaragoza,Asín,asin/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4009,atea,atea,zaragoza,zaragoza,aragon,aragon,atea/zaragoza,Zaragoza,Atea,atea/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4010,ateca,ateca,zaragoza,zaragoza,aragon,aragon,ateca/zaragoza,Zaragoza,Ateca,ateca/aragon,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4011,azuara,azuara,zaragoza,zaragoza,aragon,aragon,azuara/zaragoza,Zaragoza,Azuara,azuara/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4012,badules,badules,zaragoza,zaragoza,aragon,aragon,badules/zaragoza,Zaragoza,Badules,badules/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4013,bagues,bagues,zaragoza,zaragoza,aragon,aragon,bagues/zaragoza,Zaragoza,Bagüés,bagues/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4014,balconchan,balconchan,zaragoza,zaragoza,aragon,aragon,balconchan/zaragoza,Zaragoza,Balconchán,balconchan/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4015,barboles,barboles,zaragoza,zaragoza,aragon,aragon,barboles/zaragoza,Zaragoza,Bárboles,barboles/aragon,46256.0,1993.0,5322.0,15218.0,884.0,1260.0,3494.0,9152.0,4507.0,4426.0,23723.0,25996273
4016,bardallur,bardallur,zaragoza,zaragoza,aragon,aragon,bardallur/zaragoza,Zaragoza,Bardallur,bardallur/aragon,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4017,belchite,belchite,zaragoza,zaragoza,aragon,aragon,belchite/zaragoza,Zaragoza,Belchite,belchite/aragon,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4018,belmonte_de_gracian,belmonte_de_gracian,zaragoza,zaragoza,aragon,aragon,belmonte_de_gracian/zaragoza,Zaragoza,Belmonte de Gracián,belmonte_de_gracian/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4019,berdejo,berdejo,zaragoza,zaragoza,aragon,aragon,berdejo/zaragoza,Zaragoza,Berdejo,berdejo/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4020,berrueco,berrueco,zaragoza,zaragoza,aragon,aragon,berrueco/zaragoza,Zaragoza,Berrueco,berrueco/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4021,biota,biota,zaragoza,zaragoza,aragon,aragon,biota/zaragoza,Zaragoza,Biota,biota/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4022,bisimbre,bisimbre,zaragoza,zaragoza,aragon,aragon,bisimbre/zaragoza,Zaragoza,Bisimbre,bisimbre/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4023,boquineni,boquineni,zaragoza,zaragoza,aragon,aragon,boquineni/zaragoza,Zaragoza,Boquiñeni,boquineni/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4024,bordalba,bordalba,zaragoza,zaragoza,aragon,aragon,bordalba/zaragoza,Zaragoza,Bordalba,bordalba/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4025,borja,borja,zaragoza,zaragoza,aragon,aragon,borja/zaragoza,Zaragoza,Borja,borja/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4026,botorrita,botorrita,zaragoza,zaragoza,aragon,aragon,botorrita/zaragoza,Zaragoza,Botorrita,botorrita/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4027,brea_de_aragon,brea_de_aragon,zaragoza,zaragoza,aragon,aragon,brea_de_aragon/zaragoza,Zaragoza,Brea de Aragón,brea_de_aragon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4028,bubierca,bubierca,zaragoza,zaragoza,aragon,aragon,bubierca/zaragoza,Zaragoza,Bubierca,bubierca/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4029,bujaraloz,bujaraloz,zaragoza,zaragoza,aragon,aragon,bujaraloz/zaragoza,Zaragoza,Bujaraloz,bujaraloz/aragon,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4030,bureta,bureta,zaragoza,zaragoza,aragon,aragon,bureta/zaragoza,Zaragoza,Bureta,bureta/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4031,el_burgo_de_ebro,el_burgo_de_ebro,zaragoza,zaragoza,aragon,aragon,el_burgo_de_ebro/zaragoza,Zaragoza,El Burgo de Ebro,el_burgo_de_ebro/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4032,el_buste,el_buste,zaragoza,zaragoza,aragon,aragon,el_buste/zaragoza,Zaragoza,El Buste,el_buste/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4033,cabanas_de_ebro,cabanas_de_ebro,zaragoza,zaragoza,aragon,aragon,cabanas_de_ebro/zaragoza,Zaragoza,Cabañas de Ebro,cabanas_de_ebro/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4034,cabolafuente,cabolafuente,zaragoza,zaragoza,aragon,aragon,cabolafuente/zaragoza,Zaragoza,Cabolafuente,cabolafuente/aragon,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4035,cadrete,cadrete,zaragoza,zaragoza,aragon,aragon,cadrete/zaragoza,Zaragoza,Cadrete,cadrete/aragon,63.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25996273
4036,calatayud,calatayud,zaragoza,zaragoza,aragon,aragon,calatayud/zaragoza,Zaragoza,Calatayud,calatayud/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4037,calatorao,calatorao,zaragoza,zaragoza,aragon,aragon,calatorao/zaragoza,Zaragoza,Calatorao,calatorao/aragon,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4038,calcena,calcena,zaragoza,zaragoza,aragon,aragon,calcena/zaragoza,Zaragoza,Calcena,calcena/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4039,calmarza,calmarza,zaragoza,zaragoza,aragon,aragon,calmarza/zaragoza,Zaragoza,Calmarza,calmarza/aragon,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4040,campillo_de_aragon,campillo_de_aragon,zaragoza,zaragoza,aragon,aragon,campillo_de_aragon/zaragoza,Zaragoza,Campillo de Aragón,campillo_de_aragon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4041,carenas,carenas,zaragoza,zaragoza,aragon,aragon,carenas/zaragoza,Zaragoza,Carenas,carenas/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4042,carinena,carinena,zaragoza,zaragoza,aragon,aragon,carinena/zaragoza,Zaragoza,Cariñena,carinena/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4043,caspe,caspe,zaragoza,zaragoza,aragon,aragon,caspe/zaragoza,Zaragoza,Caspe,caspe/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4044,castejon_de_alarba,castejon_de_alarba,zaragoza,zaragoza,aragon,aragon,castejon_de_alarba/zaragoza,Zaragoza,Castejón de Alarba,castejon_de_alarba/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4045,castejon_de_las_armas,castejon_de_las_armas,zaragoza,zaragoza,aragon,aragon,castejon_de_las_armas/zaragoza,Zaragoza,Castejón de las Armas,castejon_de_las_armas/aragon,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4046,castiliscar,castiliscar,zaragoza,zaragoza,aragon,aragon,castiliscar/zaragoza,Zaragoza,Castiliscar,castiliscar/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4047,cervera_de_la_canada,cervera_de_la_canada,zaragoza,zaragoza,aragon,aragon,cervera_de_la_canada/zaragoza,Zaragoza,Cervera de la Cañada,cervera_de_la_canada/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4048,cerveruela,cerveruela,zaragoza,zaragoza,aragon,aragon,cerveruela/zaragoza,Zaragoza,Cerveruela,cerveruela/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4049,cetina,cetina,zaragoza,zaragoza,aragon,aragon,cetina/zaragoza,Zaragoza,Cetina,cetina/aragon,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4050,cimballa,cimballa,zaragoza,zaragoza,aragon,aragon,cimballa/zaragoza,Zaragoza,Cimballa,cimballa/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4051,cinco_olivas,cinco_olivas,zaragoza,zaragoza,aragon,aragon,cinco_olivas/zaragoza,Zaragoza,Cinco Olivas,cinco_olivas/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4052,clares_de_ribota,clares_de_ribota,zaragoza,zaragoza,aragon,aragon,clares_de_ribota/zaragoza,Zaragoza,Clarés de Ribota,clares_de_ribota/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4053,codo,codo,zaragoza,zaragoza,aragon,aragon,codo/zaragoza,Zaragoza,Codo,codo/aragon,57.0,4.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25996273
4054,codos,codos,zaragoza,zaragoza,aragon,aragon,codos/zaragoza,Zaragoza,Codos,codos/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4055,cosuenda,cosuenda,zaragoza,zaragoza,aragon,aragon,cosuenda/zaragoza,Zaragoza,Cosuenda,cosuenda/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4056,cuarte_de_huerva,cuarte_de_huerva,zaragoza,zaragoza,aragon,aragon,cuarte_de_huerva/zaragoza,Zaragoza,Cuarte de Huerva,cuarte_de_huerva/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4057,chiprana,chiprana,zaragoza,zaragoza,aragon,aragon,chiprana/zaragoza,Zaragoza,Chiprana,chiprana/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4058,chodes,chodes,zaragoza,zaragoza,aragon,aragon,chodes/zaragoza,Zaragoza,Chodes,chodes/aragon,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4059,daroca,daroca,zaragoza,zaragoza,aragon,aragon,daroca/zaragoza,Zaragoza,Daroca,daroca/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4060,ejea_de_los_caballeros,ejea_de_los_caballeros,zaragoza,zaragoza,aragon,aragon,ejea_de_los_caballeros/zaragoza,Zaragoza,Ejea de los Caballeros,ejea_de_los_caballeros/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4061,encinacorba,encinacorba,zaragoza,zaragoza,aragon,aragon,encinacorba/zaragoza,Zaragoza,Encinacorba,encinacorba/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4062,epila,epila,zaragoza,zaragoza,aragon,aragon,epila/zaragoza,Zaragoza,Épila,epila/aragon,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4063,erla,erla,zaragoza,zaragoza,aragon,aragon,erla/zaragoza,Zaragoza,Erla,erla/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4064,escatron,escatron,zaragoza,zaragoza,aragon,aragon,escatron/zaragoza,Zaragoza,Escatrón,escatron/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4065,fabara,fabara,zaragoza,zaragoza,aragon,aragon,fabara/zaragoza,Zaragoza,Fabara,fabara/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4066,farlete,farlete,zaragoza,zaragoza,aragon,aragon,farlete/zaragoza,Zaragoza,Farlete,farlete/aragon,425.0,46.0,62.0,162.0,6.0,12.0,17.0,72.0,20.0,28.0,155.0,25996273
4067,fayon,fayon,zaragoza,zaragoza,aragon,aragon,fayon/zaragoza,Zaragoza,Fayón,fayon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4068,los_fayos,los_fayos,zaragoza,zaragoza,aragon,aragon,los_fayos/zaragoza,Zaragoza,Los Fayos,los_fayos/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4069,figueruelas,figueruelas,zaragoza,zaragoza,aragon,aragon,figueruelas/zaragoza,Zaragoza,Figueruelas,figueruelas/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4070,el_frasno,el_frasno,zaragoza,zaragoza,aragon,aragon,el_frasno/zaragoza,Zaragoza,El Frasno,el_frasno/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4071,frescano,frescano,zaragoza,zaragoza,aragon,aragon,frescano/zaragoza,Zaragoza,Fréscano,frescano/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4072,fuendetodos,fuendetodos,zaragoza,zaragoza,aragon,aragon,fuendetodos/zaragoza,Zaragoza,Fuendetodos,fuendetodos/aragon,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4073,fuentes_de_ebro,fuentes_de_ebro,zaragoza,zaragoza,aragon,aragon,fuentes_de_ebro/zaragoza,Zaragoza,Fuentes de Ebro,fuentes_de_ebro/aragon,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4074,fuentes_de_jiloca,fuentes_de_jiloca,zaragoza,zaragoza,aragon,aragon,fuentes_de_jiloca/zaragoza,Zaragoza,Fuentes de Jiloca,fuentes_de_jiloca/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4075,gallur,gallur,zaragoza,zaragoza,aragon,aragon,gallur/zaragoza,Zaragoza,Gallur,gallur/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4076,gelsa,gelsa,zaragoza,zaragoza,aragon,aragon,gelsa/zaragoza,Zaragoza,Gelsa,gelsa/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4077,gotor,gotor,zaragoza,zaragoza,aragon,aragon,gotor/zaragoza,Zaragoza,Gotor,gotor/aragon,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4078,herrera_de_los_navarros,herrera_de_los_navarros,zaragoza,zaragoza,aragon,aragon,herrera_de_los_navarros/zaragoza,Zaragoza,Herrera de los Navarros,herrera_de_los_navarros/aragon,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4079,ibdes,ibdes,zaragoza,zaragoza,aragon,aragon,ibdes/zaragoza,Zaragoza,Ibdes,ibdes/aragon,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4080,illueca,illueca,zaragoza,zaragoza,aragon,aragon,illueca/zaragoza,Zaragoza,Illueca,illueca/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4081,isuerre,isuerre,zaragoza,zaragoza,aragon,aragon,isuerre/zaragoza,Zaragoza,Isuerre,isuerre/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4082,jaraba,jaraba,zaragoza,zaragoza,aragon,aragon,jaraba/zaragoza,Zaragoza,Jaraba,jaraba/aragon,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4083,jarque,jarque,zaragoza,zaragoza,aragon,aragon,jarque/zaragoza,Zaragoza,Jarque,jarque/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4084,jaulin,jaulin,zaragoza,zaragoza,aragon,aragon,jaulin/zaragoza,Zaragoza,Jaulín,jaulin/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4085,la_joyosa,la_joyosa,zaragoza,zaragoza,aragon,aragon,la_joyosa/zaragoza,Zaragoza,La Joyosa,la_joyosa/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4086,lagata,lagata,zaragoza,zaragoza,aragon,aragon,lagata/zaragoza,Zaragoza,Lagata,lagata/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4087,langa_del_castillo,langa_del_castillo,zaragoza,zaragoza,aragon,aragon,langa_del_castillo/zaragoza,Zaragoza,Langa del Castillo,langa_del_castillo/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4088,layana,layana,zaragoza,zaragoza,aragon,aragon,layana/zaragoza,Zaragoza,Layana,layana/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4089,lecera,lecera,zaragoza,zaragoza,aragon,aragon,lecera/zaragoza,Zaragoza,Lécera,lecera/aragon,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4090,lecinena,lecinena,zaragoza,zaragoza,aragon,aragon,lecinena/zaragoza,Zaragoza,Leciñena,lecinena/aragon,175.0,11.0,28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,25996273
4091,letux,letux,zaragoza,zaragoza,aragon,aragon,letux/zaragoza,Zaragoza,Letux,letux/aragon,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4092,litago,litago,zaragoza,zaragoza,aragon,aragon,litago/zaragoza,Zaragoza,Litago,litago/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4093,lituenigo,lituenigo,zaragoza,zaragoza,aragon,aragon,lituenigo/zaragoza,Zaragoza,Lituénigo,lituenigo/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4094,longares,longares,zaragoza,zaragoza,aragon,aragon,longares/zaragoza,Zaragoza,Longares,longares/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4095,longas,longas,zaragoza,zaragoza,aragon,aragon,longas/zaragoza,Zaragoza,Longás,longas/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4096,lucena_de_jalon,lucena_de_jalon,zaragoza,zaragoza,aragon,aragon,lucena_de_jalon/zaragoza,Zaragoza,Lucena de Jalón,lucena_de_jalon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4097,luceni,luceni,zaragoza,zaragoza,aragon,aragon,luceni/zaragoza,Zaragoza,Luceni,luceni/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4098,luesma,luesma,zaragoza,zaragoza,aragon,aragon,luesma/zaragoza,Zaragoza,Luesma,luesma/aragon,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4099,lumpiaque,lumpiaque,zaragoza,zaragoza,aragon,aragon,lumpiaque/zaragoza,Zaragoza,Lumpiaque,lumpiaque/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4100,luna,luna,zaragoza,zaragoza,aragon,aragon,luna/zaragoza,Zaragoza,Luna,luna/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4101,maella,maella,zaragoza,zaragoza,aragon,aragon,maella/zaragoza,Zaragoza,Maella,maella/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4102,magallon,magallon,zaragoza,zaragoza,aragon,aragon,magallon/zaragoza,Zaragoza,Magallón,magallon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4103,malanquilla,malanquilla,zaragoza,zaragoza,aragon,aragon,malanquilla/zaragoza,Zaragoza,Malanquilla,malanquilla/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4104,malon,malon,zaragoza,zaragoza,aragon,aragon,malon/zaragoza,Zaragoza,Malón,malon/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4105,maluenda,maluenda,zaragoza,zaragoza,aragon,aragon,maluenda/zaragoza,Zaragoza,Maluenda,maluenda/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4106,mallen,mallen,zaragoza,zaragoza,aragon,aragon,mallen/zaragoza,Zaragoza,Mallén,mallen/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4107,mara,mara,zaragoza,zaragoza,aragon,aragon,mara/zaragoza,Zaragoza,Mara,mara/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4108,maria_de_huerva,maria_de_huerva,zaragoza,zaragoza,aragon,aragon,maria_de_huerva/zaragoza,Zaragoza,María de Huerva,maria_de_huerva/aragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4109,mequinenza,mequinenza,zaragoza,zaragoza,aragon,aragon,mequinenza/zaragoza,Zaragoza,Mequinenza,mequinenza/aragon,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
4110,mesones_de_isuela,mesones_de_isuela,zaragoza,zaragoza,aragon,aragon,mesones_de_isuela/zaragoza,Zaragoza,Mesones de Isuela,mesones_de_isuela/aragon,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25996273
