,PC1_e,PC2_e,cities_es/province,PC1_c,PC2_c,PC3_c,PC4_c,PC1_d,PC2_d,PC1_g,PC2_g,PC3_g,PC1_r,PC2_r,PC3_r,PC1_tr,PC2_tr,PC1_t,PC2_t,cluster,latitud,longitud,provincia_original,municipio_original
12,-0.16076498351751614,-0.3371486448715343,campezo/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.9668561615211564,0.07532345775196307,-0.1326172022785481,-0.17272198351157408,-0.7994649456387531,-0.6664670600988272,-0.14836737860522345,-1.1034416379905083,-2.0408726916490454,1.7402332991532856,0.7860276787442616,-0.3634418407180367,0,42.69194,-2.37,-1,-1
13,-0.16076498351751614,-0.3371486448715343,zigoitia/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,24.733296743171948,-0.5921169441461299,0.009648447215746038,-0.22997863632695206,-0.7758278741039726,-0.4400430990294948,-0.6763907883509108,-0.7039842272664141,-2.0408726916490454,1.7402332991532856,-0.344001141223467,0.0602637775727248,6,42.9682,-2.7183,Araba/Álava,Zigoitia
14,-0.16076498351751614,-0.3371486448715343,kripan/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.867971596912065,0.039932239616029694,0.1370005600385778,-0.14092377197188355,-0.9829366415362014,-0.82025051253214,-0.5615155338498091,-0.9244133702430652,-2.0408726916490454,1.7402332991532856,-0.4772412930823284,0.16034402471671927,0,42.59167,-2.516079,Araba/Álava,Kripan
15,-0.16076498351751614,-0.3371486448715343,kuartango/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-1.0912865527469695,0.056151368984318016,-0.31104729287662963,-0.2519586613504621,-0.3820911574465356,-0.4532302510370148,-0.6748842746132213,-0.6594236174750153,-2.0408726916490454,1.7402332991532856,-0.4772412930823284,0.16034402471671927,0,42.87139000000001,-2.885556,Araba/Álava,Kuartango
16,-0.16076498351751614,-0.3371486448715343,elburgo/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,24.618241001420888,-0.5819769904861679,-0.0687857178977985,-0.3444517372539416,-0.5344598291787263,-0.9134298866143538,-0.5446413646237857,-1.1125911770978472,-2.0408726916490454,1.7402332991532856,-0.344001141223467,0.0602637775727248,6,42.84956,-2.544762,-1,-1
17,-0.16076498351751614,-0.3371486448715343,elciego/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-1.023498392412722,0.05895763816215814,0.470370453240362,-0.3159647310154797,-0.8756358817343735,-0.3909556839204522,-0.6319013464166571,-0.8154880766249694,-2.0408726916490454,1.7402332991532856,1.4514015426739075,-2.0125956513969854,0,42.51507,-2.618277,Araba/Álava,Elciego
18,-0.16076498351751614,-0.3371486448715343,elvillar/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.9062110520421504,0.05323526099845191,0.31931667604044445,-0.2184987601992152,-0.973838419720484,3.061900043238881,-1.6519806841463924,1.2644689438229,-2.0408726916490454,1.7402332991532856,0.588295395631326,-0.9374349406635945,0,42.5705,-2.544915,-1,-1
19,-0.16076498351751614,-0.3371486448715343,iruraiz_gauna/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.4877781544371356,0.031177038884300182,-0.22124571566835108,-0.3111701595827926,-0.480147136784036,-0.9307358603775036,-0.5426643124745869,-1.054112686557953,-2.0408726916490454,1.7402332991532856,-0.29344615596304097,0.08343888675112837,0,42.82207,-2.495043,Araba/Álava,Iruraiz-Gauna
20,0.8079597790040097,-0.3364777300144416,vitoria_gasteiz/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,25.023845710665498,-0.6827531079668319,-0.09637326810065833,-0.3216421753347989,-0.5050201712431706,7.316770544569375,-1.1212032501387954,3.21286609859556,-1.7326426306791889,-0.7965432931638006,13.31964839944389,7.225731208304936,6,42.84641,-2.667893,Araba/Álava,Vitoria-Gasteiz
21,-0.16076498351751614,-0.3371486448715343,labastida/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.9844496132800103,0.035137281964163644,-0.043966400882719116,-0.2507308674690911,-0.5372496302715455,-0.5503160804978188,-0.1564866285706214,-1.4900728879990917,-2.0408726916490454,1.7402332991532856,0.9513770890954432,-0.22137025200173652,0,42.59042,-2.793166,Araba/Álava,Labastida/Bastida
22,-0.16076498351751614,-0.3371486448715343,laguardia/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.9844783799522598,0.04307674277871495,0.2023180974632137,-0.1817937808045381,-0.9243140221369788,-0.1739784888208673,-0.27606974745032864,-1.2624209416366867,-2.0408726916490454,1.7402332991532856,7.263343776946247,-4.543763791200548,0,42.55428,-2.584237,Araba/Álava,Laguardia
23,-0.16076498351751614,-0.3371486448715343,lapuebla_de_labarca/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-1.0374748194037329,0.06031320033257213,0.57855821107405,-0.3286773396167436,-0.9494269892664318,-0.7056557113249611,-0.5423014272215254,-1.2763917276400512,-2.0408726916490454,1.7402332991532856,0.6455108065209298,-1.2208463456893741,0,42.49467,-2.575167,Araba/Álava,Lapuebla de Labarca
24,-0.16076498351751614,-0.3371486448715343,llodio/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,0.7604878122025416,0.1624602635942095,5.759317347162466,2.1474570345971173,4.8946486432638805,-0.5097746508864366,-0.30138307737892955,-0.1967988537352178,-1.9133452136546367,1.4422391127245051,2.8830093603556697,-0.6594726252020298,0,-1.0,-1.0,Araba/Álava,Laudio/Llodio
25,-0.16076498351751614,-0.3371486448715343,arraia_maeztu/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-1.055775126416112,0.053695310561911985,-0.1000138621362862,-0.24209643799002326,-0.6904075848786955,-0.4369203502353776,-0.6266502959083844,-0.6601692057510123,-1.7326426306791889,-0.7965432931638006,0.8164213053943492,-0.2090630390379871,0,42.73981,-2.44598,Araba/Álava,Arraia-Maeztu
26,-0.16076498351751614,-0.3371486448715343,moreda_de_alava/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.7298727078751458,0.031631285464825964,0.8043831778558685,-0.32540508938272544,-1.2118493670235122,-0.7530300990946506,-0.5754241248520338,-0.6485178275784436,-2.0408726916490454,1.7402332991532856,0.03399199642240382,-0.14819393994004768,0,42.52802,-2.40767,-1,-1
27,-0.16076498351751614,-0.3371486448715343,okondo/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-1.0100512559267003,0.04586835451135597,0.8735282250567897,-0.5342011970420306,-0.8845329123725714,-0.3871906551568361,-0.6824287056145646,-0.8825775373752492,-2.0408726916490454,1.7402332991532856,-0.10299059321457572,-0.30005276541864523,0,43.16222,-3.018889,Araba/Álava,Okondo
28,-0.16076498351751614,-0.3371486448715343,oyon_oion/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.7872052352636004,0.010196331883513751,0.8481379338838568,-0.33821638692159284,-1.2057003049216921,-0.35029831690134466,-0.6271822129361241,-0.9425976437851064,-2.0408726916490454,1.7402332991532856,0.2712601066531769,-0.7604495555540091,0,42.50614,-2.4369650000000003,Araba/Álava,Oyón-Oion
29,-0.16076498351751614,-0.3371486448715343,ribera_alta/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.3749071552326063,-0.0009617510003447373,5.759317347162466,2.1474570345971173,4.8946486432638805,-0.3684713053703832,-0.6505028258809143,0.5672201122329636,-2.0408726916490454,1.7402332991532856,3.5735032979993244,-3.548809832558283,0,-1.0,-1.0,Araba/Álava,Erriberagoitia/Ribera Alta
30,-0.16076498351751614,-0.3371486448715343,agurain/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.6246074951355262,0.0016574422150742569,5.759317347162466,2.1474570345971173,4.8946486432638805,-0.9985559191541332,-0.440951264845698,-0.2131687040948362,-2.0408726916490454,1.7402332991532856,2.2089224070661757,-2.2788025512104952,0,-1.0,-1.0,-1,-1
31,-0.16076498351751614,-0.3371486448715343,urkabustaiz/araba,0.6470784949356709,-1.4860677135621816,0.7272901901276317,0.2324042896332539,-0.9955587633632352,0.031498714852287515,-0.4040437629933809,-0.14426959734640266,-0.5190540955477384,-0.43159778383307773,-0.6773555897997199,-0.7325217306498821,-2.0408726916490454,1.7402332991532856,0.16248650223455965,-0.6604108121890571,0,42.97194,-2.922222,Araba/Álava,Urkabustaiz
