AREF;C_INE;C_COMUNI;CODI;CCAA_C_COMUNI;NOM_COMUNI;C_PROVIN;PROVINCIA;CODIGOYNOMBREPROV;C_TIPOFICH;MUNINENOMBRE;ULT_REVISION;UURBANAS;V_CATASTRAL;V_CONSTRUCCION;V_SUELO;SUPERF_URB;PARCELAS_URB;UU_ALMACEN;V_CAT_ALMACEN;UU_COMERCIAL;V_CAT_COMERCIAL;UU_CULTURAL;V_CAT_CULTURAL;UU_HOSTELERIA;V_CAT_HOSTELERIA;UU_INDUSTRIAL;V_CAT_INDUSTRIAL;UU_DEPORTIVO;V_CAT_DEPORTIVO;UU_SOLAR;V_CAT_SOLAR;UU_OFICINAS;V_CAT_OFICINAS;UU_SINGULAR;V_CAT_SINGULAR;UU_RELIGIOSO;V_CAT_RELIGIOSO;UU_ESPECTACULOS;V_CAT_ESPECTACULOS;UU_RES;V_CAT_RES;UU_SANIDAD;V_CAT_SANIDAD
2019;02079;06;022079;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villamalea;2,005;3,202;204,220,523;87,891,892;116,328,631;1,351,089;2,628;190;3,184,376;48;2,215,264;4;782,180;2;272,059;561;39,003,474;10;5,372,919;323;9,961,196;9;727,797;4;1,490,981;2;305,804;3;1,662,985;2,043;130,921,565;3;8,319,925
2019;02080;06;022080;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villapalacios;2,007;731;29,032,144;17,042,192;11,989,952;189,613;680;43;495,114;4;177,956;2;543,503;3;336,423;44;559,192;0;0;115;3,070,134;2;130,081;2;336,718;1;101,683;1;186,015;513;23,071,622;1;23,703
2019;02081;06;022081;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villarrobledo;1,999;21,681;960,809,915;652,443,335;308,366,579;10,606,679;12,275;3,524;36,240,366;378;29,227,792;21;16,564,932;27;9,304,916;1,477;141,752,581;103;19,597,541;1,404;37,489,728;66;6,350,055;7;4,114,299;11;2,031,353;1;151,104;14,642;630,818,448;19;27,152,550
2019;02082;06;022082;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villatoya;1,990;430;8,893,330;8,344,006;549,324;114,433;414;8;63,630;0;0;1;25,728;4;1,556,422;85;375,988;8;101,279;55;194,431;3;72,172;0;0;2;88,696;0;0;263;5,238,151;1;1,176,832
2019;02083;06;022083;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villavaliente;2,009;390;12,312,723;6,795,813;5,516,911;224,780;368;11;151,843;0;0;3;129,892;2;110,624;76;1,268,239;1;331,808;68;2,405,930;2;104,079;1;104,552;1;33,373;0;0;224;7,615,448;1;56,935
2019;02084;06;022084;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Villaverde de Guadalimar;1,990;744;11,397,467;9,514,539;1,882,927;151,972;715;7;38,736;2;57,275;2;135,008;0;0;189;764,715;6;198,946;44;276,778;0;0;1;66,798;1;51,682;0;0;491;9,799,637;1;7,892
2019;02085;06;022085;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Viveros;2,009;517;13,686,659;9,927,445;3,759,213;219,237;506;10;150,850;2;46,424;1;234,011;5;230,679;70;804,350;4;596,666;43;1,194,909;0;0;0;0;2;37,616;0;0;377;10,266,014;3;125,140
2019;02086;06;022086;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Yeste;2,007;5,510;114,657,154;81,959,719;32,697,435;917,449;4,878;625;7,176,378;52;1,440,861;24;3,472,171;22;3,427,471;1,708;8,108,513;17;1,738,984;370;7,970,650;13;565,566;4;781,588;14;515,647;1;494,187;2,650;78,297,767;10;667,372
2019;02901;06;022087;08;Castilla - La Mancha;02;Albacete;02 Albacete;0;Pozo Cañada;2,006;2,150;92,518,882;59,976,448;32,542,433;647,055;1,406;263;3,184,150;30;1,616,763;3;2,424,210;4;850,206;222;7,018,425;2;1,750,446;142;4,163,081;2;52,795;1;71,963;3;731,640;1;89,101;1,477;70,566,101;0;0
2019;03001;15;032001;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Adsubia;1,990;837;21,537,329;19,548,996;1,988,333;222,761;719;60;279,161;12;288,634;1;28,681;5;218,837;69;464,561;12;189,478;81;292,873;2;24,446;1;7,290;3;65,904;0;0;590;19,657,021;1;20,444
2019;03002;15;032002;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Agost;2,006;4,274;244,900,405;125,658,050;119,242,354;1,440,782;2,596;554;7,529,245;111;6,842,839;8;5,813,315;64;610,017;373;54,527,720;15;3,084,188;261;37,919,158;12;1,139,538;3;826,761;1;35,112;2;490,641;2,869;124,965,032;1;1,116,840
2019;03003;15;032003;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Agres;1,989;739;30,033,732;27,620,996;2,412,735;126,777;633;37;620,985;5;207,740;2;266,371;2;475,114;72;2,682,613;2;141,686;10;38,310;0;0;1;107,961;3;522,798;0;0;605;24,970,152;0;0
2019;03004;15;032004;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Aigües;1,988;1,183;40,933,038;34,276,146;6,656,892;410,417;857;45;506,502;9;225,827;1;754,312;1;86,468;60;801,413;8;1,804,299;105;2,801,101;0;0;1;280,170;1;102,028;0;0;951;33,187,964;1;382,953
2019;03005;15;032005;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Albatera;1,987;10,787;311,818,736;267,845,331;43,973,405;1,544,777;4,299;1,841;11,577,217;569;24,847,647;14;2,219,995;13;3,541,385;1,009;30,517,433;26;4,137,302;647;11,281,049;17;934,840;0;0;3;248,220;6;430,537;6,637;221,071,705;5;1,011,408
2019;03006;15;032006;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alcalalí;2,001;1,396;65,387,104;41,279,126;24,107,978;628,104;1,240;108;1,587,224;3;195,701;4;145,785;6;1,111,702;10;235,833;3;93,463;192;4,384,407;2;242,788;1;66,811;3;92,735;1;93,335;1,063;57,137,320;0;0
2019;03007;15;032007;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alcocer de Planes;1,989;272;11,735,612;10,940,665;794,947;89,711;271;13;272,695;0;0;1;75,871;0;0;25;3,510,989;6;170,329;1;1,071;1;9,843;1;15,804;1;25,227;0;0;223;7,653,783;0;0
2019;03008;15;032008;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alcoleja;2,011;282;11,912,251;7,052,620;4,859,632;46,936;267;21;482,129;1;28,944;2;159,341;0;0;18;235,439;0;0;33;447,470;0;0;1;259,884;1;91,773;0;0;205;10,207,272;0;0
2019;03009;15;032009;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alcoy/Alcoi;2,000;55,925;1,663,726,133;1,118,493,540;545,232,593;7,533,801;7,986;18,726;141,826,269;2,096;136,654,783;70;44,090,871;20;3,484,459;1,260;135,091,117;55;9,858,591;1,742;43,757,988;336;33,036,430;6;4,733,311;30;5,681,177;5;917,431;31,558;1,081,741,590;21;22,852,118
2019;03010;15;032010;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alfafara;1,989;465;20,596,664;19,045,806;1,550,858;147,141;413;15;404,233;1;45,665;3;410,847;4;545,846;50;2,963,417;4;110,022;52;171,563;2;123,073;1;32,740;3;220,441;0;0;330;15,568,817;0;0
2019;03011;15;032011;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alfàs del Pi (l');1,996;19,571;828,423,328;661,769,544;166,653,784;10,970,653;5,492;3,813;22,568,227;793;51,270,105;10;13,872,251;1,349;84,689,364;621;15,453,107;104;8,231,370;637;15,548,784;25;3,795,695;7;640,378;2;430,493;2;1,107,211;12,199;605,089,019;9;5,727,325
2019;03012;15;032012;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Algorfa;1,995;5,079;229,146,725;172,032,198;57,114,527;2,321,182;987;556;3,395,979;149;7,459,789;4;449,459;6;12,415,540;74;6,480,711;9;11,066,897;151;16,563,647;4;159,079;3;789,754;1;117,747;2;222,224;4,119;169,937,895;1;88,004
2019;03013;15;032013;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Algueña;2,001;1,487;42,034,586;27,749,302;14,285,283;435,936;1,324;50;1,188,765;11;799,761;6;988,050;4;452,250;418;9,306,457;12;865,808;140;1,690,609;3;77,230;3;481,394;3;88,471;1;52,260;834;25,870,001;2;173,528
2019;03014;15;032900;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alicante/Alacant;1,996;293,074;14,305,690,512;9,625,661,839;4,680,028,672;40,227,248;26,496;79,481;706,090,194;17,184;1,578,811,233;186;331,285,160;276;187,495,958;2,339;843,115,318;732;124,621,338;5,404;309,192,651;3,611;610,591,443;63;91,881,857;91;46,836,045;10;25,608,638;183,487;9,219,335,208;210;230,825,468
2019;03015;15;032015;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Almoradí;2,008;15,567;670,499,007;331,612,554;338,886,453;2,470,565;4,047;3,700;27,454,936;855;57,909,448;19;12,832,775;145;4,524,597;318;50,370,333;23;10,887,104;552;46,217,854;62;5,737,775;12;4,974,002;20;2,263,255;1;527,519;9,847;442,145,289;13;4,654,120
2019;03016;15;032016;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Almudaina;1,990;191;3,256,078;2,655,792;600,286;40,609;191;3;32,692;1;1,482;0;0;0;0;53;404,394;2;66,861;10;63,319;0;0;1;35,064;0;0;0;0;120;2,608,547;1;43,720
2019;03017;15;032017;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Alqueria d'Asnar (l');1,989;409;18,969,956;16,868,178;2,101,778;204,096;292;8;120,417;1;76,132;1;101,386;1;113,024;66;7,218,695;3;114,895;33;329,120;3;190,191;1;13,695;1;32,720;0;0;291;10,659,680;0;0
2019;03018;15;032018;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Altea;2,010;28,165;2,106,649,543;801,287,301;1,305,362,242;8,385,703;5,696;9,105;94,143,271;1,080;103,166,484;21;31,446,110;49;51,699,480;818;63,313,825;47;11,876,581;1,465;197,650,411;62;6,846,370;6;7,963,721;12;2,436,569;0;0;15,491;1,531,822,711;9;4,284,010
2019;03019;15;032019;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Aspe;2,009;14,011;762,762,707;490,116,391;272,646,316;3,219,827;5,404;3,070;34,946,703;557;44,929,513;21;16,373,887;45;2,449,487;509;90,934,977;11;7,402,215;887;42,722,493;60;21,969,288;2;690,284;5;1,367,801;2;1,092,470;8,834;495,511,056;8;2,372,532
2019;03020;15;032020;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Balones;1,990;184;6,861,904;6,210,194;651,710;34,582;180;4;28,290;1;199,352;1;157,207;1;129,712;35;446,377;2;108,817;9;27,565;0;0;0;0;1;68,654;0;0;130;5,695,929;0;0
2019;03021;15;032021;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Banyeres de Mariola;1,986;7,355;224,898,280;179,839,566;45,058,714;2,371,652;3,008;1,320;8,142,032;260;8,763,526;8;3,660,866;4;703,525;957;60,495,072;23;2,786,870;351;12,749,793;39;4,342,290;3;532,110;6;521,085;10;1,865,962;4,366;118,799,187;8;1,535,960
2019;03022;15;032022;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benasau;1,990;235;6,724,274;5,705,318;1,018,956;65,164;228;1;24,735;0;0;1;93,138;0;0;40;352,997;1;83,577;9;95,568;2;605,842;0;0;2;84,636;0;0;179;5,383,780;0;0
2019;03023;15;032023;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Beneixama;1,998;2,012;55,626,458;42,076,365;13,550,093;609,647;1,706;83;915,789;27;768,442;4;1,287,777;7;764,152;391;14,703,302;30;235,505;125;1,181,036;1;29,385;6;909,779;5;144,579;2;177,215;1,329;34,455,327;2;54,171
2019;03024;15;032024;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benejúzar;2,002;3,991;154,939,358;123,479,063;31,460,295;955,743;2,323;540;3,750,202;187;10,528,178;5;4,617,857;13;1,058,524;258;11,800,029;4;2,195,444;369;4,254,076;3;159,327;3;643,835;3;728,378;1;916,898;2,596;111,524,173;9;2,762,437
2019;03025;15;032025;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benferri;2,006;1,705;102,683,967;62,576,344;40,107,623;619,357;1,196;173;2,140,843;10;751,036;1;892,223;2;131,246;95;3,154,043;11;2,436,549;299;11,303,781;4;114,643;0;0;1;56,009;0;0;1,106;81,236,374;3;467,220
2019;03026;15;032026;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Beniarbeig;2,001;2,086;75,597,931;53,500,861;22,097,071;563,158;1,014;415;2,557,195;55;1,717,030;4;681,400;1;257,575;80;6,333,609;6;147,190;173;3,890,750;2;211,133;2;98,595;0;0;0;0;1,346;58,394,258;2;1,309,196
2019;03027;15;032027;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Beniardá;2,008;208;9,938,170;5,906,068;4,032,103;20,435;205;22;428,780;1;25,023;1;21,833;0;0;2;150,276;0;0;8;77,974;0;0;1;28,896;1;111,384;0;0;172;9,094,005;0;0
2019;03028;15;032028;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Beniarrés;2,008;964;31,621,009;15,285,123;16,335,886;240,935;766;59;928,786;3;238,977;2;739,877;4;154,012;45;1,563,719;3;591,173;121;1,814,272;0;0;3;382,972;4;481,039;1;64,493;718;24,594,260;1;67,429
2019;03029;15;032029;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benigembla;2,010;485;18,764,533;8,468,442;10,296,091;157,521;423;64;1,269,109;3;121,178;1;25,820;0;0;6;138,375;0;0;59;2,711,710;1;45,934;2;100,291;2;57,120;0;0;347;14,294,997;0;0
2019;03030;15;032030;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benidoleig;2,003;1,477;67,486,544;44,659,690;22,826,854;680,771;1,253;133;1,055,024;11;459,241;1;161,794;4;545,782;68;1,030,786;7;2,332,798;336;9,280,775;2;80,068;2;363,630;1;34,468;2;504,507;910;51,637,671;0;0
2019;03031;15;032031;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benidorm;1,990;92,276;5,696,708,141;3,700,198,617;1,996,509,524;14,439,983;4,173;22,656;239,494,082;4,464;454,871,936;25;52,513,445;487;844,857,085;2,976;113,758,561;78;30,198,335;762;180,530,296;376;54,320,490;0;0;12;21,689,213;28;23,560,841;60,392;3,628,995,219;20;51,918,639
2019;03032;15;032032;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benifallim;1,990;186;4,698,818;4,140,311;558,507;28,077;181;0;0;1;64,712;0;0;0;0;40;184,254;2;250,685;6;30,643;0;0;0;0;1;74,594;0;0;136;4,093,930;0;0
2019;03033;15;032033;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benifato;1,990;213;4,939,258;4,683,705;255,553;25,985;208;2;35,113;0;0;1;10,319;2;149,213;18;139,037;1;43,502;4;20,665;0;0;1;4,342;1;20,562;0;0;183;4,516,505;0;0
2019;03034;15;032034;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benijófar;2,009;3,080;184,711,898;95,512,872;89,199,027;1,335,834;1,638;307;4,528,880;139;14,069,582;4;1,402,138;1;128,754;46;4,186,120;9;2,595,500;462;36,034,368;5;809,668;3;1,311,100;1;162,145;0;0;2,103;119,483,643;0;0
2019;03035;15;032035;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benilloba;1,990;770;23,819,842;19,777,903;4,041,939;145,228;658;26;398,260;4;148,436;1;444,035;2;211,322;106;2,339,933;4;290,862;32;414,524;0;0;0;0;1;109,192;0;0;593;19,396,264;1;67,015
2019;03036;15;032036;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benillup;1,990;92;3,180,199;2,955,490;224,708;16,596;88;0;0;0;0;1;28,442;1;52,736;15;80,025;1;92,830;2;154,134;0;0;0;0;1;44,014;0;0;71;2,728,018;0;0
2019;03037;15;032037;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benimantell;1,990;665;19,189,456;17,853,730;1,335,726;73,780;425;112;556,195;12;305,472;2;82,101;3;450,288;47;433,249;2;58,965;19;130,884;0;0;1;16,332;1;61,009;0;0;466;17,094,962;0;0
2019;03038;15;032038;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benimarfull;2,006;512;25,252,393;17,178,487;8,073,906;224,743;508;5;82,480;0;0;1;112,727;0;0;69;6,656,775;7;301,911;62;1,234,552;1;20,695;2;76,004;1;61,525;0;0;364;16,705,723;0;0
2019;03039;15;032039;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benimassot;1,990;142;4,801,318;4,126,793;674,524;26,729;141;4;145,945;0;0;1;30,151;1;232,369;20;165,511;4;149,119;10;178,103;0;0;0;0;1;90,598;0;0;101;3,809,522;0;0
2019;03040;15;032040;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benimeli;1,990;370;9,597,224;8,404,380;1,192,844;72,334;318;20;109,438;1;12,928;2;250,264;1;249,733;29;381,462;4;52,609;15;126,077;0;0;0;0;1;31,345;0;0;296;7,292,364;1;1,091,003
2019;03041;15;032041;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benissa;2,005;14,331;1,031,825,143;432,031,052;599,794,091;6,561,066;9,018;2,999;32,750,393;279;29,867,826;12;13,878,469;89;9,234,208;236;38,499,755;66;13,225,435;950;85,169,555;44;5,147,493;7;1,751,629;12;2,789,942;1;448,253;9,631;796,533,705;5;2,528,480
2019;03042;15;032042;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Benitachell/Poble Nou de Benitatxell (el);1,996;7,185;295,909,772;233,287,995;62,621,777;3,759,527;4,499;521;3,144,246;91;9,157,849;5;3,402,281;6;528,309;145;2,983,249;28;2,828,319;820;11,557,357;4;328,336;7;919,375;2;96,249;0;0;5,552;260,669,765;4;294,437
2019;03043;15;032043;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Biar;2,009;4,224;215,974,338;125,534,782;90,439,556;1,933,040;1,841;995;9,000,201;227;11,117,163;11;4,870,047;70;5,137,512;201;41,514,011;14;5,006,496;386;14,793,589;10;1,199,586;8;1,845,313;6;953,875;3;1,496,943;2,291;118,327,855;2;711,747
2019;03044;15;032044;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Bigastro;2,000;5,250;221,379,985;135,980,395;85,399,591;992,193;1,922;1,137;8,207,974;155;11,785,491;7;4,382,721;1;78,048;385;22,347,290;11;2,096,142;332;16,755,150;5;786,557;0;0;1;293,034;1;2,443,453;3,211;152,106,042;4;98,083
2019;03045;15;032045;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Bolulla;2,008;285;13,007,358;6,728,748;6,278,610;51,017;255;31;557,165;2;161,394;1;232,045;0;0;2;608,268;0;0;26;429,798;1;29,612;1;78,547;1;111,460;0;0;220;10,799,070;0;0
2019;03046;15;032046;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Busot;2,003;2,792;201,229,215;113,429,536;87,799,679;2,952,028;2,428;67;1,140,634;16;1,400,100;3;1,170,872;2;126,547;56;2,462,092;11;2,243,179;373;17,907,799;1;36,114;1;254,408;2;149,646;0;0;2,258;174,060,269;2;277,557
2019;03047;15;032047;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Calp;1,996;42,273;1,928,210,510;1,368,705,798;559,504,713;9,737,241;8,795;11,161;83,817,212;1,771;142,702,224;11;7,898,014;373;103,012,475;306;17,201,398;178;12,498,717;2,695;66,495,773;97;27,527,838;7;6,056,217;5;1,201,462;2;228,965;25,661;1,450,443,245;6;9,126,972
2019;03048;15;032048;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Callosa d'En Sarrià;2,008;5,986;267,162,291;94,517,704;172,644,586;1,605,795;2,214;1,581;17,280,701;262;14,277,990;5;12,368,934;68;1,225,444;65;7,714,587;8;1,477,802;581;31,802,812;24;2,064,682;11;1,571,277;3;410,134;0;0;3,376;174,848,148;2;2,119,780
2019;03049;15;032049;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Callosa de Segura;1,987;13,581;474,677,256;412,019,289;62,657,967;2,077,014;5,450;2,204;14,850,939;691;31,639,186;28;19,616,154;15;1,307,395;1,075;58,219,738;22;4,324,721;423;10,230,927;42;2,179,705;4;496,924;13;2,165,711;1;220,465;9,051;324,036,692;12;5,388,699
2019;03050;15;032050;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Campello (el);2,008;44,349;2,423,005,071;874,211,372;1,548,793,699;6,364,352;6,016;15,997;119,528,154;1,328;123,088,316;16;36,130,763;40;18,437,990;135;23,503,993;84;16,980,449;1,003;168,177,948;31;2,363,827;3;2,329,415;8;794,476;0;0;25,606;1,903,643,139;98;8,026,600
2019;03051;15;032051;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Campo de Mirra/Camp de Mirra (el);1,985;447;20,302,712;16,603,065;3,699,647;166,483;403;10;296,133;5;132,053;3;551,335;3;452,544;72;4,143,216;3;342,592;28;904,386;1;26,514;2;183,007;2;263,282;0;0;316;12,830,553;2;177,097
2019;03052;15;032052;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Cañada;2,002;1,201;58,512,055;40,099,634;18,412,422;441,816;1,025;69;1,373,661;20;940,968;2;1,081,115;2;72,166;211;13,459,440;5;436,386;150;3,880,232;1;146,446;1;58,138;3;115,511;0;0;736;36,785,812;1;162,181
2019;03053;15;032053;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Castalla;2,006;11,327;489,481,226;350,058,637;139,422,589;3,258,314;5,087;1,797;12,622,340;341;19,388,554;7;7,487,701;23;4,841,067;872;106,917,799;27;1,660,152;384;31,611,681;25;2,611,299;3;424,718;3;380,469;2;398,025;7,837;298,304,577;6;2,832,845
2019;03054;15;032054;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Castell de Castells;1,990;761;12,851,992;11,584,173;1,267,819;98,008;725;28;354,967;3;87,799;1;93,285;4;348,543;121;994,357;2;189,993;51;250,262;2;39,990;1;48,402;1;99,903;0;0;545;10,124,565;2;219,925
2019;03055;15;032055;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Catral;1,999;6,199;210,462,490;188,635,962;21,826,528;1,162,511;2,741;738;3,750,620;217;8,154,068;7;4,243,412;15;4,099,370;401;22,043,393;11;2,776,968;251;2,306,046;24;1,649,292;3;404,323;5;340,746;1;128,718;4,522;155,467,897;4;5,097,636
2019;03056;15;032056;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Cocentaina;1,998;10,591;379,516,177;293,545,508;85,970,669;3,252,906;4,904;1,902;9,827,618;427;36,362,290;16;8,284,331;16;1,954,237;923;79,364,383;25;3,145,319;366;9,813,353;39;5,183,539;3;1,210,129;10;1,548,630;0;0;6,858;219,123,269;6;3,699,080
2019;03057;15;032057;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Confrides;1,990;530;13,578,273;12,476,900;1,101,373;66,229;495;5;48,229;4;87,529;1;40,303;3;507,830;55;536,147;3;143,938;8;27,748;0;0;0;0;2;50,615;0;0;448;12,133,815;0;0
2019;03058;15;032058;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Cox;1,990;5,869;214,970,322;141,899,226;73,071,096;2,477,918;4,113;385;3,677,439;113;5,854,997;4;2,133,870;5;353,727;598;38,481,576;19;2,212,255;1,239;27,822,508;19;1,563,577;2;1,163,852;2;229,827;4;549,709;3,475;130,285,927;4;641,057
2019;03059;15;032059;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Crevillent;2,001;23,346;1,093,670,327;786,827,975;306,842,352;5,614,960;8,631;5,475;57,760,888;1,066;69,226,198;26;14,681,788;22;15,155,106;857;181,113,514;42;10,106,228;660;37,766,076;127;25,095,434;7;5,783,057;12;2,243,075;1;266,066;14,997;667,262,210;54;7,210,689
2019;03060;15;032060;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Quatretondeta;1,990;198;5,179,978;4,323,299;856,679;34,040;190;3;22,552;0;0;1;52,548;0;0;41;320,081;1;242,296;9;39,864;0;0;1;89,206;1;75,203;0;0;140;4,328,908;1;9,321
2019;03061;15;032061;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Daya Nueva;1,995;1,943;60,046,841;46,741,589;13,305,252;512,401;906;197;1,548,497;28;1,051,162;2;935,381;5;644,883;153;7,133,506;9;981,032;170;3,933,367;4;403,209;2;559,937;3;78,218;0;0;1,369;42,749,488;0;0
2019;03062;15;032062;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Daya Vieja;2,010;523;26,124,245;15,682,766;10,441,479;94,303;138;7;245,435;13;512,863;0;0;2;213,614;1;49,292;2;1,023,674;35;3,788,091;2;193,523;1;183,517;1;60,152;0;0;458;19,827,194;1;26,891
2019;03063;15;032063;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Dénia;1,989;64,004;2,400,834,650;1,744,553,999;656,280,651;15,280,426;14,552;11,984;106,907,642;1,649;104,305,181;24;25,562,709;219;52,022,831;1,012;58,349,840;67;10,808,121;3,630;149,171,672;285;18,591,879;7;3,875,107;15;2,283,919;7;2,833,191;45,096;1,852,865,964;9;13,256,595
2019;03064;15;032064;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Dolores;2,007;5,157;269,344,041;126,449,256;142,894,785;3,049,160;2,543;723;7,659,968;190;9,280,885;6;8,256,682;10;885,623;229;33,777,341;5;4,053,268;639;54,965,943;34;2,212,683;4;2,197,418;1;277,519;1;161,264;3,312;145,050,315;3;565,134
2019;03065;15;032065;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Elche/Elx;2,001;193,361;6,934,704,491;4,213,733,488;2,720,971,003;31,289,235;34,056;59,670;464,761,488;11,443;671,691,416;209;174,367,813;133;53,680,244;3,434;568,357,097;243;69,290,796;3,079;208,871,037;1,250;128,483,103;19;21,790,739;46;14,409,625;7;2,896,021;113,749;4,434,664,338;78;121,422,175
2019;03066;15;032066;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Elda;2,013;39,687;1,668,014,442;1,113,449,729;554,564,712;5,175,948;7,118;9,863;68,954,862;2,988;177,832,215;38;45,838,786;121;16,749,710;791;126,921,781;38;34,931,405;723;50,727,981;445;36,649,225;16;6,804,680;25;8,978,831;2;1,502,178;24,591;1,054,095,557;46;38,027,231
2019;03067;15;032067;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Facheca;1,990;194;4,802,927;3,863,713;939,214;41,553;183;11;92,936;1;27,767;1;67,502;1;52,827;14;133,433;1;88,717;39;357,037;0;0;1;37,718;1;67,235;0;0;124;3,877,755;0;0
2019;03068;15;032068;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Famorca;1,990;97;1,983,674;1,734,539;249,135;11,287;97;0;0;0;0;0;0;1;26,357;13;100,400;1;120,745;0;0;1;18,373;0;0;1;23,009;0;0;80;1,694,790;0;0
2019;03069;15;032069;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Finestrat;2,001;9,846;815,362,973;397,381,770;417,981,203;6,169,444;2,945;1,967;19,665,828;313;134,796,187;7;4,413,201;24;17,379,293;359;57,041,863;36;13,031,831;884;182,983,129;49;15,797,821;9;5,312,145;1;226,422;2;597,527;6,191;362,485,678;4;1,632,050
2019;03070;15;032070;10;Comunidad Valenciana;03;Alicante;03 Alicante;0;Formentera del Segura;1,995;5,308;101,774,925;81,054,788;20,720,136;576,284;1,364;1,189;4,519,674;154;6,428,257;3;894,905;10;867,656;130;4,581,610;9;1,149,706;207;3,131,913;7;389,710;3;347,994;1;55,993;1;90,309;3,591;78,499,562;3;817,635
