CÓDIGO,DESCRIPCION,LATITUD,LONGITUD,C.P.,POBLACION,PROVINCIA,PAIS,CERCANIAS,FEVE,tiempo de antelacion,Punto de Encuentro,Aparcamiento,Andén,Aseos,Vestíbulo
1007,OSUNA,37.233776899999995,-5.1148398,41640.0,osuna,sevilla,espana,NO,NO,,,,,,
5795,OTERO,42.859567999999996,-5.389983,24847.0,villaquilambre,leon,espana,NO,SI,,,,,,
12012,OTERO-HERREROS,40.8009154,-4.203556400000001,40422.0,otero de herreros,segovia,espana,NO,NO,,,,,,
5277,OTUR,43.540541,-6.5935619999999995,33792.0,valdes,asturias,espana,NO,SI,,,,,,
22100,OURENSE,42.350397799999996,-7.872820699999999,32001.0,ourense,ourense,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
31215,OURENSE-SAN FRANCISCO,42.3326562,-7.860902499999999,32005.0,ourense,ourense,espana,NO,NO,,,,,,
15211,OVIEDO,43.366523,-5.855231,33012.0,oviedo,asturias,espana,SI,SI,30 m.,Venta de Billetes,Si,Si,Si,Si
5381,OYANCO,43.166568,-5.7222040000000005,33679.0,aller,asturias,espana,NO,SI,,,,,,
20320,OZA DOS RIOS,43.218716,-8.187044,15380.0,oza-cesuras,"coruna, a",espana,NO,NO,,,,,,
5541,OZANES,43.368395,-5.1851910000000005,33546.0,parres,asturias,espana,NO,SI,,,,,,
51010,PADRE PIO-PALMETE,37.370836,-5.9393910000000005,41006.0,sevilla,sevilla,espana,SI,NO,,,,,,
23011,PADRON,42.739327,-8.6525701,15917.0,padron,"coruna, a",espana,NO,NO,,,,,,
23021,PADRON BARBANZA,42.7812443,-8.656552,15980.0,padron,"coruna, a",espana,NO,NO,,,,,,
51009,PALACIO DE CONGRESOS,37.403741,-5.936357,41020.0,sevilla,sevilla,espana,SI,NO,,,,,,
15015,PALANQUINOS,42.4606633,-5.497477099999999,24225.0,villanueva de las manzanas,leon,espana,NO,NO,,,,,,
79103,PALAUTORDERA,41.6714084,2.4536742,8460.0,santa maria de palautordera,barcelona,espana,SI,NO,,,,,,
5775,PALAZUELO,42.707132,-5.533764,24891.0,garrafe de torio,leon,espana,NO,SI,,,,,,
14100,PALENCIA,42.015584000000004,-4.5340370000000005,34005.0,palencia,palencia,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
50506,PALMA DEL RIO,37.7181028,-5.2927599999999995,14700.0,palma del rio,cordoba,espana,NO,NO,,,,,,
80100,PAMPLONA,42.8249954,-1.6614366000000003,31012.0,pamplona/iruna,navarra,espana,NO,NO,30 m.,Venta de Billetes,Si,No,Si,Si
11111,PANCORBO,42.6302302,-3.1129697,9280.0,pancorbo,burgos,espana,NO,NO,,,,,,
70603,PARACUELLOS-SABIÑAN,41.429389,-1.5677113,50299.0,paracuellos de la ribera,zaragoza,espana,NO,NO,,,,,,
14217,PARBAYON,43.37672,-3.8942099999999997,39612.0,pielagos,cantabria,espana,SI,NO,,,,,,
5771,PARDAVE,42.806349,-5.508186,24820.0,matallana de torio,leon,espana,NO,SI,,,,,,
15004,PAREDES DE NAVA,42.15072670000001,-4.6974860000000005,34300.0,paredes de nava,palencia,espana,NO,NO,,,,,,
77005,PARETS DEL VALLES,41.5561401,2.2266276,8150.0,parets del valles,barcelona,espana,SI,NO,,,,,,
20313,PARGA,43.1636305,-7.8373270999999995,27380.0,guitiriz,lugo,espana,NO,NO,,,,,,
37012,PARLA,40.241032000000004,-3.769312,28981.0,parla,madrid,espana,SI,NO,,,,,,
35011,PARQUE POLVORANCA,40.312544,-3.783546,28914.0,leganes,madrid,espana,SI,NO,,,,,,
5504,PARQUE PRINCIPADO,43.386506,-5.808862,33011.0,oviedo,asturias,espana,NO,SI,,,,,,
11515,PASAIA,43.31892,-1.917169,20110.0,pasaia,gipuzkoa,espana,SI,NO,,,,,,
20306,PEDRELO-CELTIGOS,42.832904,-7.3933761,27617.0,sarria,lugo,espana,NO,NO,,,,,,
1009,PEDRERA,37.2223527,-4.893696,41566.0,pedrera,sevilla,espana,NO,NO,,,,,,
81208,PEDROLA,41.8050062,-1.2019686,50690.0,pedrola,zaragoza,espana,NO,NO,,,,,,
5735,PEDROSA,43.012399,-3.7378690000000003,9574.0,merindad de valdeporres,burgos,espana,NO,SI,,,,,,
40115,PEDROSO,37.837371000000005,-5.762448,41360.0,"pedroso, el",sevilla,espana,SI,NO,,,,,,
5113,PEDROSO DE NARON,43.536747999999996,-8.109213,15597.0,naron,"coruna, a",espana,NO,SI,,,,,,
5772,PEDRUN,42.791013,-5.506954,24820.0,garrafe de torio,leon,espana,NO,SI,,,,,,
5577,PENDUELES,43.392856,-4.630046,33598.0,llanes,asturias,espana,NO,SI,,,,,,
16005,PEÑA RUBIA,43.321329,-5.720867,33929.0,langreo,asturias,espana,SI,NO,,,,,,
50507,PEÑAFLOR,37.7074846,-5.3416079000000005,41470.0,penaflor,sevilla,espana,NO,NO,,,,,,
5316,PEÑAFLOR DE GRADO,43.402879999999996,-6.045457,33829.0,grado,asturias,espana,NO,SI,,,,,,
34010,PEÑARANDA DE BRACAMONTE,40.8980292,-5.2064124000000005,37300.0,penaranda de bracamonte,salamanca,espana,NO,NO,12 H.,Venta de Billetes,No,No,Si,Si
5237,PEÑAULLAN,43.491163,-6.093979,33127.0,pravia,asturias,espana,NO,SI,,,,,,
13404,PEÑOTA,43.326331,-3.023458,48980.0,santurtzi,bizkaia,espana,SI,NO,,,,,,
21003,PERBES,43.3781843,-8.201080000000001,15608.0,mino,"coruna, a",espana,NO,NO,,,,,,
21008,PERLIO,43.4730193,-8.17485,15500.0,fene,"coruna, a",espana,NO,NO,,,,,,
5209,PERLORA,43.580864,-5.754112,33491.0,carreno,asturias,espana,NO,SI,,,,,,
14204,PESQUERA,43.0823,-4.073829,39491.0,pesquera,cantabria,espana,SI,NO,,,,,,
5647,PESUES,43.370289,-4.480174,39548.0,val de san vicente,cantabria,espana,NO,SI,,,,,,
5227,PIEDRAS BLANCAS,43.556554,-5.975562,33450.0,castrillon,asturias,espana,NO,SI,,,,,,
10100,PINAR DE LAS ROZAS,40.522282000000004,-3.882258,28230.0,"rozas de madrid, las",madrid,espana,SI,NO,,,,,,
79604,PINEDA DE MAR,41.6222525,2.6929077,8397.0,pineda de mar,barcelona,espana,SI,NO,,,,,,
60103,PINTO,40.242982899999994,-3.7036534,28320.0,pinto,madrid,espana,SI,NO,,,,,,
5531,PINTUELES,43.359945,-5.384157,33535.0,pilona,asturias,espana,NO,SI,,,,,,
5407,PINZALES,43.48652,-5.7197,33392.0,gijon,asturias,espana,NO,SI,,,,,,
14103,PIÑA,42.2117274,-4.4345791,34430.0,pina de campos,palencia,espana,NO,NO,,,,,,
5105,PIÑEIROS,43.509526,-8.183968,15572.0,naron,"coruna, a",espana,NO,SI,,,,,,
5281,PIÑERA-VILLAORIL,43.535685,-6.685414,33719.0,navia,asturias,espana,NO,SI,,,,,,
5383,PIÑERES,43.166008000000005,-5.684312,33685.0,aller,asturias,espana,NO,SI,,,,,,
20318,PIÑOI,43.1452995,-8.191197599999999,15390.0,oza-cesuras,"coruna, a",espana,NO,NO,,,,,,
18005,PIRAMIDES,40.402516,-3.7113739999999997,28005.0,madrid,madrid,espana,SI,NO,,,,,,
32007,PITIEGUA,41.063765999999994,-5.4741063,37490.0,pitiegua,salamanca,espana,NO,NO,,,,,,
97100,PITIS,40.495631599999996,-3.7256015,28035.0,madrid,madrid,espana,SI,NO,,,,,,
54406,PIZARRA,36.765619,-4.711121400000001,29569.0,pizarra,malaga,espana,SI,NO,,,,,,
78805,PLAÇA  DE CATALUNYA,41.3867713,2.1663099999999997,8002.0,barcelona,barcelona,espana,SI,NO,,,,,,
77304,PLANOLES,42.3143913,2.0998317,17535.0,planoles,girona,espana,SI,NO,,,,,,
30002,PLASENCIA,40.022194299999995,-6.0994465,10600.0,plasencia,caceres,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
70705,PLASENCIA DE JALON,41.6894768,-1.234261,50296.0,plasencia de jalon,zaragoza,espana,NO,NO,,,,,,
74202,PLASENCIA DEL MONTE,42.205181700000004,-0.5609244000000001,22810.0,"sotonera, la",huesca,espana,NO,NO,,,,,,
71704,PLATJA DE CASTELLDEFELS,41.267238899999995,1.9569471999999999,8860.0,castelldefels,barcelona,espana,SI,NO,,,,,,
69111,PLATJA I GRAU DE GANDIA,38.983932,-0.168872,46730.0,gandia,valencia/valencia,espana,SI,NO,,,,,,
54520,PLAZA MAYOR,36.6560328,-4.480013700000001,29004.0,malaga,malaga,espana,SI,NO,,,,,,
20218,POBRA DE BROLLON,42.5337515,-7.400153200000001,27331.0,"pobra do brollon, a",lugo,espana,NO,NO,,,,,,
15122,POLA DE LENA,43.15866,-5.831059,33630.0,lena,asturias,espana,SI,NO,,,,,,
5513,POLA DE SIERO,43.388113,-5.664779,33510.0,siero,asturias,espana,NO,SI,,,,,,
5542,POLICLINICO,43.378763,-5.186088,33540.0,parres,asturias,espana,NO,SI,,,,,,
20200,PONFERRADA,42.545398,-6.602382,24400.0,ponferrada,leon,espana,NO,NO,12 H.,Venta de Billetes,Si,No,Si,Si
5133,PONTE MERA,43.666061,-7.902557000000001,15340.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
23010,PONTECESURES,42.72297460000001,-8.652134599999998,36640.0,pontecesures,pontevedra,espana,NO,NO,,,,,,
21004,PONTEDEUME,43.4117646,-8.180366099999999,15614.0,pontedeume,"coruna, a",espana,NO,NO,,,,,,
23004,PONTEVEDRA,42.421640000000004,-8.63583,36003.0,pontevedra,pontevedra,espana,NO,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
23018,PONTEVEDRA-UNIVERSIDAD,42.4388295,-8.630378199999999,36002.0,pontevedra,pontevedra,espana,NO,NO,,,,,,
5569,POO,43.424145,-4.782398000000001,33509.0,llanes,asturias,espana,NO,SI,,,,,,
20103,PORQUEROS,42.598974,-6.108328,24397.0,magaz de cepeda,leon,espana,NO,NO,,,,,,
65411,PORT AVENTURA,41.0891944,1.1463881999999999,43840.0,salou,tarragona,espana,NO,NO,12 H.,,No,Si,No,No
79315,PORTBOU,42.42468220000001,3.1577347999999996,17497.0,portbou,girona,espana,NO,NO,12 H.,Venta de Billetes,No,No,Si,Si
23005,PORTELA,42.5177336,-8.6545656,36692.0,barro,pontevedra,espana,NO,NO,,,,,,
13403,PORTUGALETE,43.318625,-3.014985,48920.0,portugalete,bizkaia,espana,SI,NO,,,,,,
5563,POSADA,43.424931,-4.865114,33594.0,llanes,asturias,espana,NO,SI,,,,,,
50504,POSADAS,37.803977,-5.106321,14730.0,posadas,cordoba,espana,NO,NO,,,,,,
22105,POUSA-CRECENTE,42.136686299999994,-8.2348913,36493.0,crecente,pontevedra,espana,NO,NO,,,,,,
10501,POZALDEZ,41.367354399999996,-4.836035400000001,47220.0,pozaldez,valladolid,espana,NO,NO,,,,,,
10002,POZUELO,40.447225,-3.8001449999999997,28224.0,pozuelo de alarcon,madrid,espana,SI,NO,,,,,,
71304,PRADELL,41.133328999999996,0.8586158000000002,43774.0,pradell de la teixeta,tarragona,espana,NO,NO,,,,,,
5759,PRADO DE LA GUZPEÑA,42.783264,-5.027122,24893.0,prado de la guzpena,leon,espana,NO,SI,,,,,,
5325,PRAVIA,43.490885999999996,-6.110544,33120.0,pravia,asturias,espana,NO,SI,,,,,,
79409,PREMIA DE MAR,41.487645,2.3540806,8330.0,premia de mar,barcelona,espana,SI,NO,,,,,,
65008,PUÇOL,39.6211074,-0.3024345,46530.0,pucol,valencia/valencia,espana,SI,NO,,,,,,
31200,PUEBLA DE SANABRIA,42.0456228,-6.6266696,49300.0,puebla de sanabria,zamora,espana,NO,NO,,,,,,
67203,PUEBLA DE VALVERDE,40.2123416,-0.9438360999999998,44450.0,"puebla de valverde, la",teruel,espana,NO,NO,,,,,,
5672,PUENTE AGÜERO,43.406489,-3.7193419999999997,39719.0,entrambasaguas,cantabria,espana,NO,SI,,,,,,
35704,PUENTE ALCOCER,40.350418,-3.7051220000000002,28041.0,madrid,madrid,espana,SI,NO,,,,,,
5758,PUENTE ALMUHEY,42.78764,-4.971911,24880.0,valderrueda,leon,espana,NO,SI,,,,,,
5412,PUENTE BURACOS,43.448069,-5.717261,33189.0,siero,asturias,espana,NO,SI,,,,,,
15118,PUENTE DE LOS FIERROS,43.071756,-5.76938,33692.0,lena,asturias,espana,SI,NO,,,,,,
2002,PUENTE GENIL-HERRERA,37.359711600000004,-4.8221945999999996,14500.0,puente genil,cordoba,espana,NO,NO,30 m.,Atención al Cliente,Si,Si,Si,Si
5623,PUENTE SAN MIGUEL,43.358632,-4.0877300000000005,39530.0,reocin,cantabria,espana,NO,SI,,,,,,
12020,PUERTO DE NAVACERRADA,40.784445,-4.004772,28470.0,cercedilla,madrid,espana,SI,NO,,,,,,
51400,PUERTO DE SANTA MARIA,36.604017,-6.217919,11500.0,"puerto de santa maria, el",cadiz,espana,SI,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
67202,PUERTO ESCANDON,40.2732626,-0.9845119000000001,44442.0,"puebla de valverde, la",teruel,espana,NO,NO,,,,,,
6007,PUERTO LUMBRERAS,37.58099,-1.7319060000000002,30891.0,puerto lumbreras,murcia,espana,SI,NO,,,,,,
51401,PUERTO REAL,36.530968,-6.18559,11510.0,puerto real,cadiz,espana,SI,NO,,,,,,
37300,PUERTOLLANO,38.6914111,-4.1116111,13500.0,puertollano,ciudad real,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
77309,PUIGCERDA,42.429518,1.9246499,17520.0,puigcerda,girona,espana,SI,NO,,,,,,
73001,PUIGVERD DE LLEIDA-ARTESA DE LLEIDA,41.553674900000004,0.7333933000000001,25153.0,puigverd de lleida,lleida,espana,NO,NO,,,,,,
14234,PUJAYO,43.122883,-4.0824370000000005,39420.0,barcena de pie de concha,cantabria,espana,SI,NO,,,,,,
7001,PULPI,37.399982,-1.7501900000000001,4640.0,pulpi,almeria,espana,SI,NO,,,,,,
70606,PURROY,41.477180600000004,-1.5400778,50247.0,mores,zaragoza,espana,NO,NO,,,,,,
13505,PUTXETA,43.31579,-3.09131,48540.0,abanto y ciervana-abanto zierbena,bizkaia,espana,SI,NO,,,,,,
20208,QUEREÑO,42.4207086,-6.8295034,32320.0,rubia,ourense,espana,NO,NO,,,,,,
60301,QUERO,39.5041874,-3.2660226000000003,45790.0,quero,toledo,espana,NO,NO,,,,,,
5731,QUINTANA DE LOS PRADOS,43.1350358,-3.5535711,9569.0,espinosa de los monteros,burgos,espana,NO,SI,,,,,,
11006,QUINTANA DEL PUENTE,42.0800306,-4.1985943,34250.0,quintana del puente,palencia,espana,NO,NO,,,,,,
84104,QUINTANA REDONDA,41.6396602,-2.6096561,42291.0,quintana redonda,soria,espana,NO,NO,,,,,,
20002,QUINTANA-RANEROS,42.550068700000004,-5.6377276,24391.0,santovenia de la valdoncina,leon,espana,NO,NO,,,,,,
14115,QUINTANILLA DE LAS TORRES,42.818975,-4.2026884,34811.0,pomar de valdivia,palencia,espana,NO,NO,,,,,,
71105,QUINTO,41.4194178,-0.4907242,50770.0,quinto,zaragoza,espana,NO,NO,,,,,,
20310,RABADE,43.121342,-7.6247063,27370.0,rabade,lugo,espana,NO,NO,,,,,,
5224,RAICES,43.576334,-5.939915,33400.0,castrillon,asturias,espana,NO,SI,,,,,,
78506,RAJADELL,41.732411,1.6986636999999998,8256.0,rajadell,barcelona,espana,NO,NO,,,,,,
97201,RAMON Y CAJAL,40.4880223,-3.6935144999999996,28034.0,madrid,madrid,espana,SI,NO,,,,,,
22300,REDONDELA,42.2860395,-8.619415199999999,36800.0,redondela,pontevedra,espana,NO,NO,,,,,,
8224,REDONDELA-AV,42.284533,-8.603713,36818.0,redondela,pontevedra,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
23000,REDONDELA-PICOTA,42.2867756,-8.60741,36800.0,redondela,pontevedra,espana,NO,NO,,,,,,
5733,REDONDO,43.060660999999996,-3.619448,9568.0,espinosa de los monteros,burgos,espana,NO,SI,,,,,,
5213,REGUERAL,43.580531,-5.797681,33439.0,carreno,asturias,espana,NO,SI,,,,,,
5185,REINANTE,43.549685,-7.174346000000001,27794.0,barreiros,lugo,espana,NO,SI,,,,,,
14202,REINOSA,42.9946234,-4.1400411,39200.0,reinosa,cantabria,espana,SI,NO,,,,,,
14216,RENEDO,43.352978,-3.94947,39470.0,pielagos,cantabria,espana,SI,NO,,,,,,
5617,REQUEJADA,43.391427,-4.028048,39312.0,polanco,cantabria,espana,NO,SI,,,,,,
66202,REQUENA,39.491437299999994,-1.1048262,46340.0,requena,valencia/valencia,espana,SI,NO,,,,,,
3213,REQUENA-UTIEL,39.5217269,-1.1346669,46340.0,requena,valencia/valencia,espana,NO,NO,12 H.,Atención al Cliente,Si,Si,Si,Si
71400,REUS,41.1604541,1.1001041,43203.0,reus,tarragona,espana,NO,NO,12 H.,Atención al Cliente,Si,Si,Si,Si
22102,RIBADAVIA,42.2931292,-8.1391141,32400.0,ribadavia,ourense,espana,NO,NO,,,,,,
5193,RIBADEO,43.53607,-7.055572,27700.0,ribadeo,lugo,espana,NO,SI,,,,,,
5553,RIBADESELLA,43.459482,-5.0547,33560.0,ribadesella,asturias,espana,NO,SI,,,,,,
5552,RIBADESELLA PUERTO  ,43.4579299,-5.0584164000000005,33560.0,ribadesella,asturias,espana,NO,SI,,,,,,
81203,RIBAFORADA,41.997097700000005,-1.5152248,31550.0,ribaforada,navarra,espana,NO,NO,,,,,,
71209,RIBA-ROJA D'EBRE,41.2485589,0.48107040000000006,43790.0,riba-roja d'ebre,tarragona,espana,NO,NO,,,,,,
5235,RIBERAS,43.502742,-6.074331,33127.0,soto del barco,asturias,espana,NO,SI,,,,,,
77303,RIBES DE FRESER,42.298685,2.1653592999999995,17534.0,ribes de freser,girona,espana,SI,NO,,,,,,
70700,RICLA-LA ALMUNIA,41.501464399999996,-1.402843,50270.0,ricla,zaragoza,espana,NO,NO,,,,,,
79106,RIELLS I VIABREA-BREDA,41.726442600000006,2.567899,17404.0,riells i viabrea,girona,espana,SI,NO,,,,,,
74206,RIGLOS,42.3447386,-0.7317148,22808.0,"penas de riglos, las",huesca,espana,NO,NO,,,,,,
74205,RIGLOS-CONCILIO,42.316965100000004,-0.7274176,22808.0,"penas de riglos, las",huesca,espana,NO,NO,,,,,,
81109,RINCON DE SOTO,42.2301894,-1.8477929,26550.0,rincon de soto,"rioja, la",espana,NO,NO,,,,,,
5191,RINLO,43.549761,-7.108645,27797.0,ribadeo,lugo,espana,NO,SI,,,,,,
14233,RIO EBRO,43.000769,-4.134507,39200.0,reinosa,cantabria,espana,SI,NO,,,,,,
77200,RIPOLL,42.1960343,2.1958647,17500.0,ripoll,girona,espana,SI,NO,,,,,,
71306,RIUDECANYES-BOTARELL,41.140022200000004,0.9756851000000001,43771.0,riudecanyes,tarragona,espana,NO,NO,,,,,,
79204,RIUDELLOTS,41.8962535,2.8116032000000004,17457.0,riudellots de la selva,girona,espana,NO,NO,,,,,,
10205,ROBLEDO DE CHAVELA,40.52075120000001,-4.2467711999999995,28294.0,robledo de chavela,madrid,espana,NO,NO,,,,,,
5788,ROBLES,42.840726000000004,-5.507317,24839.0,matallana de torio,leon,espana,NO,SI,,,,,,
5737,ROBREDO AHEDO,43.019054,-3.80933,9573.0,merindad de valdeporres,burgos,espana,NO,SI,,,,,,
65001,ROCA-CUPER,39.544137299999996,-0.320388,46550.0,meliana,valencia/valencia,espana,SI,NO,,,,,,
72100,RODA DE BARA,41.1839275,1.4401676,43883.0,roda de bera,tarragona,espana,NO,NO,,,,,,
72101,RODA DE MAR,41.1864363,1.4555183,43883.0,roda de bera,tarragona,espana,NO,NO,,,,,,
5643,ROIZ,43.328328000000006,-4.349239,39593.0,valdaliga,cantabria,espana,NO,SI,,,,,,
55007,RONDA,36.748424,-5.1619184,29400.0,ronda,malaga,espana,NO,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
72501,RUBI,41.475602,2.0359922999999998,8191.0,rubi,barcelona,espana,SI,NO,,,,,,
67207,RUBIELOS DE MORA,40.1106445,-0.7408539000000001,44477.0,rubielos de mora,teruel,espana,NO,NO,,,,,,
70704,RUEDA DE JALON-LUMPIAQUE,41.63917429999999,-1.2815663,50295.0,rueda de jalon,zaragoza,espana,NO,NO,,,,,,
78704,SABADELL CENTRE,41.5456011,2.1164539,8203.0,sabadell,barcelona,espana,SI,NO,,,,,,
78709,SABADELL NORD,41.562026700000004,2.0970025000000003,8207.0,sabadell,barcelona,espana,SI,NO,,,,,,
78703,SABADELL SUD,41.5289702,2.1050239,8204.0,sabadell,barcelona,espana,SI,NO,,,,,,
70604,SABIÑAN,41.4440632,-1.5711643,50299.0,sabinan,zaragoza,espana,NO,NO,,,,,,
74211,SABIÑANIGO,42.5204167,-0.3733136,22600.0,sabinanigo,huesca,espana,NO,NO,,,,,,
13509,SAGRADA FAMILIA,43.308612,-3.05369,48530.0,ortuella,bizkaia,espana,SI,NO,,,,,,
65200,SAGUNT,39.6750135,-0.27181500000000003,46500.0,sagunto/sagunt,valencia/valencia,espana,SI,NO,12 H.,Venta de Billetes,Si,Si,Si,Si
15009,SAHAGUN,42.369336100000005,-5.0226545,24320.0,sahagun,leon,espana,NO,NO,12 H.,Venta de Billetes,Si,No,No,Si
30100,SALAMANCA,40.9718729,-5.648430599999999,37004.0,salamanca,salamanca,espana,NO,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
13102,SALBIO,43.074146999999996,-2.999397,1470.0,amurrio,araba/alava,espana,SI,NO,,,,,,
70702,SALILLAS DE JALON,41.567595000000004,-1.3259524,50294.0,salillas de jalon,zaragoza,espana,NO,NO,,,,,,
5225,SALINAS,43.57039,-5.956633,33405.0,castrillon,asturias,espana,NO,SI,,,,,,
5748,SALINAS DE PISUERGA,42.851259000000006,-4.3859900000000005,34830.0,salinas de pisuerga,palencia,espana,NO,SI,,,,,,
76001,SALOMO,41.2234726,1.3766083999999998,43885.0,salomo,tarragona,espana,NO,NO,,,,,,
65410,SALOU,41.077458899999996,1.1291961000000001,43840.0,salou,tarragona,espana,NO,NO,,,,,,
43027,SALTERAS,37.410329,-6.099111,41909.0,salteras,sevilla,espana,SI,NO,,,,,,
22109,SALVATERRA,42.081607399999996,-8.495220199999999,36450.0,salvaterra de mino,pontevedra,espana,NO,NO,,,,,,
16009,SAMA,43.291852,-5.6794709999999995,33900.0,langreo,asturias,espana,SI,NO,,,,,,
5429,SAMA-LOS LLERONES,43.298761,-5.683358,33939.0,langreo,asturias,espana,NO,SI,,,,,,
71201,SAMPER,41.1822141,-0.36870290000000006,44520.0,samper de calanda,teruel,espana,NO,NO,,,,,,
5380,SAN ANTONIO,43.168876000000004,-5.696715,33685.0,aller,asturias,espana,NO,SI,,,,,,
66201,SAN ANTONIO DE REQUENA,39.5228311,-1.1505117,46390.0,requena,valencia/valencia,espana,SI,NO,,,,,,
51100,SAN BERNARDO,37.377686,-5.979547,41004.0,sevilla,sevilla,espana,SI,NO,,,,,,
5167,SAN CIBRAO,43.692319,-7.44177,27890.0,cervo,lugo,espana,NO,SI,,,,,,
5304,SAN CLAUDIO,43.355333,-5.917811,33191.0,oviedo,asturias,espana,NO,SI,,,,,,
5135,SAN CLODIO,43.660887,-7.873495,15368.0,ortigueira,"coruna, a",espana,NO,SI,,,,,,
20216,SAN CLODIO-QUIROGA,42.465255,-7.287172999999999,27310.0,ribas de sil,lugo,espana,NO,NO,,,,,,
5253,SAN COSME,43.544069,-6.2480910000000005,33155.0,cudillero,asturias,espana,NO,SI,,,,,,
5269,SAN CRISTOBAL,43.547225,-6.415264,33789.0,valdes,asturias,espana,NO,SI,,,,,,
60107,SAN CRISTOBAL DE LOS ANGELES,40.3419854,-3.683232,28021.0,madrid,madrid,espana,SI,NO,,,,,,
60101,SAN CRISTOBAL INDUSTRIAL,40.332031799999996,-3.6963665999999997,28021.0,madrid,madrid,espana,SI,NO,,,,,,
5329,SAN ESTEBAN,43.552084,-6.087238,33130.0,muros de nalon,asturias,espana,NO,SI,,,,,,
22003,SAN ESTEVO DO SIL,42.4272196,-7.6624967999999996,27437.0,panton,lugo,espana,NO,NO,,,,,,
5776,SAN FELIZ,42.682301,-5.537782,24890.0,garrafe de torio,leon,espana,NO,SI,,,,,,
70101,SAN FERNANDO DE HENARES,40.442431899999995,-3.5342411,28830.0,san fernando de henares,madrid,espana,SI,NO,,,,,,
51406,SAN FERNANDO-BAHIA SUR,36.471112899999994,-6.204735400000001,11100.0,san fernando,cadiz,espana,SI,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
51402,SAN FERNANDO-CENTRO,36.4757355,-6.193406700000001,11100.0,san fernando,cadiz,espana,SI,NO,,,,,,
62100,SAN ISIDRO-ALBATERA-CATRAL,38.16700529999999,-0.8379982,3349.0,albatera,alicante/alacant,espana,SI,NO,,,,,,
43000,SAN JERONIMO,37.433065,-5.980647,41015.0,sevilla,sevilla,espana,SI,NO,,,,,,
35604,SAN JOSE DE VALDERAS,40.356574,-3.8155769999999998,28924.0,alcorcon,madrid,espana,SI,NO,,,,,,
16405,SAN JUAN DE NIEVA,43.587884,-5.93136,33417.0,castrillon,asturias,espana,SI,NO,,,,,,
43021,SAN JUAN DEL PUERTO,37.311893,-6.8410899999999994,21610.0,san juan del puerto,huelva,espana,NO,NO,,,,,,
13208,SAN MAMES,43.261638,-2.948773,48013.0,bilbao,bizkaia,espana,SI,NO,,,,,,
5436,SAN MARTIN,43.278378000000004,-5.615305,33958.0,san martin del rey aurelio,asturias,espana,NO,SI,,,,,,
5251,SAN MARTIN DE LUIÑA,43.544546000000004,-6.228572,33155.0,cudillero,asturias,espana,NO,SI,,,,,,
20113,SAN MIGUEL DE LAS DUEÑAS,42.5864103,-6.5237647,24398.0,congosto,leon,espana,NO,NO,,,,,,
34013,SAN MORALES,40.984155,-5.4927959,37340.0,san morales,salamanca,espana,NO,NO,,,,,,
55014,SAN PABLO,36.4679463,-5.4190055,11320.0,jimena de la frontera,cadiz,espana,NO,NO,,,,,,
5627,SAN PEDRO DE RUDAGÜERA,43.361127,-4.149519000000001,39539.0,alfoz de lloredo,cantabria,espana,NO,SI,,,,,,
34005,SAN PEDRO DEL ARROYO,40.8038378,-4.871408,5350.0,san pedro del arroyo,avila,espana,NO,NO,,,,,,
22004,SAN PEDRO DO SIL,42.4528283,-7.7123405,27470.0,panton,lugo,espana,NO,NO,,,,,,
5306,SAN PEDRO NORA,43.368675,-5.958797,33119.0,oviedo,asturias,espana,NO,SI,,,,,,
12009,SAN RAFAEL,40.7149439,-4.1813829,40410.0,"espinar, el",segovia,espana,NO,NO,,,,,,
5327,SAN RANON,43.51648,-6.082047,33129.0,pravia,asturias,espana,NO,SI,,,,,,
5321,SAN ROMAN,43.448863,-6.077152,,candamo,asturias,espana,NO,SI,,,,,,
5573,SAN ROQUE DEL ACEBAL,43.394791,-4.729908999999999,33596.0,llanes,asturias,espana,NO,SI,,,,,,
55018,SAN ROQUE-LA LINEA,36.2140158,-5.4322269,11368.0,san roque,cadiz,espana,NO,NO,,,,,,
5115,SAN SADURNIÑO,43.546021,-8.077931,15560.0,san sadurnino,"coruna, a",espana,NO,SI,,,,,,
5659,SAN SALVADOR,43.393758,-3.8037769999999997,39619.0,medio cudeyo,cantabria,espana,NO,SI,,,,,,
11511,SAN SEBASTIAN/DONOSTIA,43.3177088,-1.9768694,20012.0,donostia/san sebastian,gipuzkoa,espana,SI,NO,30 m.,Venta de Billetes,Si,Si,Si,Si
51414,SAN SEVERIANO,36.5210056,-6.2801328000000005,11007.0,cadiz,cadiz,espana,SI,NO,,,,,,
